,Period,Province,Product,Quantity
8463,201809,ZONGULDAK,PRODUCT_V,5
8464,201809,ZONGULDAK,PRODUCT_X,364
8465,201809,ÇANAKKKALE,PRODUCT_A,62
8466,201809,ÇANAKKKALE,PRODUCT_B,2109
8467,201809,ÇANAKKKALE,PRODUCT_C,316
8468,201809,ÇANAKKKALE,PRODUCT_V,28
8469,201809,ÇANAKKKALE,PRODUCT_X,209
8470,201809,ÇANKIRI,PRODUCT_A,24
8471,201809,ÇANKIRI,PRODUCT_B,168
8472,201809,ÇANKIRI,PRODUCT_C,75
8473,201809,ÇANKIRI,PRODUCT_V,0
8474,201809,ÇANKIRI,PRODUCT_X,49
8475,201809,ÇORUM,PRODUCT_A,48
8476,201809,ÇORUM,PRODUCT_B,776
8477,201809,ÇORUM,PRODUCT_C,399
8478,201809,ÇORUM,PRODUCT_V,4
8479,201809,ÇORUM,PRODUCT_X,118
8480,201809,İSTANBUL,PRODUCT_A,4183
8481,201809,İSTANBUL,PRODUCT_B,24786
8482,201809,İSTANBUL,PRODUCT_C,14025
8483,201809,İSTANBUL,PRODUCT_V,3555
8484,201809,İSTANBUL,PRODUCT_X,2439
8485,201809,İZMİR,PRODUCT_A,1084
8486,201809,İZMİR,PRODUCT_B,8283
8487,201809,İZMİR,PRODUCT_C,3662
8488,201809,İZMİR,PRODUCT_V,723
8489,201809,İZMİR,PRODUCT_X,762
8490,201809,İÇEL,PRODUCT_A,443
8491,201809,İÇEL,PRODUCT_B,2699
8492,201809,İÇEL,PRODUCT_C,817
8493,201809,İÇEL,PRODUCT_V,88
8494,201809,İÇEL,PRODUCT_X,356
8495,201809,ŞANLIURFA,PRODUCT_A,53
8496,201809,ŞANLIURFA,PRODUCT_B,828
8497,201809,ŞANLIURFA,PRODUCT_C,1011
8498,201809,ŞANLIURFA,PRODUCT_V,3
8499,201809,ŞANLIURFA,PRODUCT_X,281
8500,201809,ŞIRNAK,PRODUCT_A,8
8501,201809,ŞIRNAK,PRODUCT_B,229
8502,201809,ŞIRNAK,PRODUCT_C,306
8503,201809,ŞIRNAK,PRODUCT_V,0
8504,201809,ŞIRNAK,PRODUCT_X,12
8505,201810,ADANA,PRODUCT_A,480
8506,201810,ADANA,PRODUCT_B,3666
8507,201810,ADANA,PRODUCT_C,1123
8508,201810,ADANA,PRODUCT_V,107
8509,201810,ADANA,PRODUCT_X,596
8510,201810,ADIYAMAN,PRODUCT_A,71
8511,201810,ADIYAMAN,PRODUCT_B,196
8512,201810,ADIYAMAN,PRODUCT_C,464
8513,201810,ADIYAMAN,PRODUCT_V,2
8514,201810,ADIYAMAN,PRODUCT_X,69
8515,201810,AFYON,PRODUCT_A,102
8516,201810,AFYON,PRODUCT_B,645
8517,201810,AFYON,PRODUCT_C,525
8518,201810,AFYON,PRODUCT_V,2
8519,201810,AFYON,PRODUCT_X,264
8520,201810,AKSARAY,PRODUCT_A,52
8521,201810,AKSARAY,PRODUCT_B,872
8522,201810,AKSARAY,PRODUCT_C,226
8523,201810,AKSARAY,PRODUCT_V,2
8524,201810,AKSARAY,PRODUCT_X,44
8525,201810,AMASYA,PRODUCT_A,46
8526,201810,AMASYA,PRODUCT_B,729
8527,201810,AMASYA,PRODUCT_C,215
8528,201810,AMASYA,PRODUCT_V,0
8529,201810,AMASYA,PRODUCT_X,235
8530,201810,ANKARA,PRODUCT_A,1895
8531,201810,ANKARA,PRODUCT_B,3584
8532,201810,ANKARA,PRODUCT_C,4330
8533,201810,ANKARA,PRODUCT_V,708
8534,201810,ANKARA,PRODUCT_X,1162
8535,201810,ANTALYA,PRODUCT_A,1036
8536,201810,ANTALYA,PRODUCT_B,5071
8537,201810,ANTALYA,PRODUCT_C,1996
8538,201810,ANTALYA,PRODUCT_V,515
8539,201810,ANTALYA,PRODUCT_X,469
8540,201810,ARDAHAN,PRODUCT_A,7
8541,201810,ARDAHAN,PRODUCT_B,17
8542,201810,ARDAHAN,PRODUCT_C,55
8543,201810,ARDAHAN,PRODUCT_V,0
8544,201810,ARDAHAN,PRODUCT_X,6
8545,201810,ARTVİN,PRODUCT_A,7
8546,201810,ARTVİN,PRODUCT_B,42
8547,201810,ARTVİN,PRODUCT_C,284
8548,201810,ARTVİN,PRODUCT_V,0
8549,201810,ARTVİN,PRODUCT_X,67
8550,201810,AYDIN,PRODUCT_A,377
8551,201810,AYDIN,PRODUCT_B,1466
8552,201810,AYDIN,PRODUCT_C,694
8553,201810,AYDIN,PRODUCT_V,64
8554,201810,AYDIN,PRODUCT_X,595
8555,201810,AĞRI,PRODUCT_A,11
8556,201810,AĞRI,PRODUCT_B,878
8557,201810,AĞRI,PRODUCT_C,484
8558,201810,AĞRI,PRODUCT_V,0
8559,201810,AĞRI,PRODUCT_X,233
8560,201810,BALIKESİR,PRODUCT_A,241
8561,201810,BALIKESİR,PRODUCT_B,2928
8562,201810,BALIKESİR,PRODUCT_C,875
8563,201810,BALIKESİR,PRODUCT_V,247
8564,201810,BALIKESİR,PRODUCT_X,406
8565,201810,BARTIN,PRODUCT_A,44
8566,201810,BARTIN,PRODUCT_B,538
8567,201810,BARTIN,PRODUCT_C,80
8568,201810,BARTIN,PRODUCT_V,0
8569,201810,BARTIN,PRODUCT_X,178
8570,201810,BATMAN,PRODUCT_A,24
8571,201810,BATMAN,PRODUCT_B,63
8572,201810,BATMAN,PRODUCT_C,364
8573,201810,BATMAN,PRODUCT_V,0
8574,201810,BATMAN,PRODUCT_X,98
8575,201810,BAYBURT,PRODUCT_A,14
8576,201810,BAYBURT,PRODUCT_B,57
8577,201810,BAYBURT,PRODUCT_C,70
8578,201810,BAYBURT,PRODUCT_V,0
8579,201810,BAYBURT,PRODUCT_X,9
8580,201810,BINGOL,PRODUCT_A,26
8581,201810,BINGOL,PRODUCT_B,178
8582,201810,BINGOL,PRODUCT_C,248
8583,201810,BINGOL,PRODUCT_V,0
8584,201810,BINGOL,PRODUCT_X,7
8585,201810,BITLIS,PRODUCT_A,17
8586,201810,BITLIS,PRODUCT_B,53
8587,201810,BITLIS,PRODUCT_C,128
8588,201810,BITLIS,PRODUCT_V,0
8589,201810,BITLIS,PRODUCT_X,154
8590,201810,BOLU,PRODUCT_A,90
8591,201810,BOLU,PRODUCT_B,503
8592,201810,BOLU,PRODUCT_C,239
8593,201810,BOLU,PRODUCT_V,0
8594,201810,BOLU,PRODUCT_X,132
8595,201810,BURDUR,PRODUCT_A,76
8596,201810,BURDUR,PRODUCT_B,521
8597,201810,BURDUR,PRODUCT_C,133
8598,201810,BURDUR,PRODUCT_V,8
8599,201810,BURDUR,PRODUCT_X,112
8600,201810,BURSA,PRODUCT_A,466
8601,201810,BURSA,PRODUCT_B,3351
8602,201810,BURSA,PRODUCT_C,2128
8603,201810,BURSA,PRODUCT_V,681
8604,201810,BURSA,PRODUCT_X,427
8605,201810,BİLECİK,PRODUCT_A,18
8606,201810,BİLECİK,PRODUCT_B,596
8607,201810,BİLECİK,PRODUCT_C,116
8608,201810,BİLECİK,PRODUCT_V,1
8609,201810,BİLECİK,PRODUCT_X,181
8610,201810,DENİZLİ,PRODUCT_A,173
8611,201810,DENİZLİ,PRODUCT_B,1605
8612,201810,DENİZLİ,PRODUCT_C,706
8613,201810,DENİZLİ,PRODUCT_V,25
8614,201810,DENİZLİ,PRODUCT_X,276
8615,201810,DÜZCE,PRODUCT_A,37
8616,201810,DÜZCE,PRODUCT_B,341
8617,201810,DÜZCE,PRODUCT_C,236
8618,201810,DÜZCE,PRODUCT_V,8
8619,201810,DÜZCE,PRODUCT_X,90
8620,201810,DİYARBAKIR,PRODUCT_A,103
8621,201810,DİYARBAKIR,PRODUCT_B,667
8622,201810,DİYARBAKIR,PRODUCT_C,1046
8623,201810,DİYARBAKIR,PRODUCT_V,4
8624,201810,DİYARBAKIR,PRODUCT_X,88
8625,201810,EDİRNE,PRODUCT_A,58
8626,201810,EDİRNE,PRODUCT_B,837
8627,201810,EDİRNE,PRODUCT_C,261
8628,201810,EDİRNE,PRODUCT_V,11
8629,201810,EDİRNE,PRODUCT_X,49
8630,201810,ELAZIĞ,PRODUCT_A,124
8631,201810,ELAZIĞ,PRODUCT_B,1643
8632,201810,ELAZIĞ,PRODUCT_C,386
8633,201810,ELAZIĞ,PRODUCT_V,2
8634,201810,ELAZIĞ,PRODUCT_X,51
8635,201810,ERZURUM,PRODUCT_A,31
8636,201810,ERZURUM,PRODUCT_B,1108
8637,201810,ERZURUM,PRODUCT_C,574
8638,201810,ERZURUM,PRODUCT_V,0
8639,201810,ERZURUM,PRODUCT_X,163
8640,201810,ERZİNCAN,PRODUCT_A,16
8641,201810,ERZİNCAN,PRODUCT_B,43
8642,201810,ERZİNCAN,PRODUCT_C,157
8643,201810,ERZİNCAN,PRODUCT_V,3
8644,201810,ERZİNCAN,PRODUCT_X,24
8645,201810,ESKİŞEHİR,PRODUCT_A,168
8646,201810,ESKİŞEHİR,PRODUCT_B,2698
8647,201810,ESKİŞEHİR,PRODUCT_C,578
8648,201810,ESKİŞEHİR,PRODUCT_V,25
8649,201810,ESKİŞEHİR,PRODUCT_X,310
8650,201810,GAZİANTEP,PRODUCT_A,347
8651,201810,GAZİANTEP,PRODUCT_B,1993
8652,201810,GAZİANTEP,PRODUCT_C,1271
8653,201810,GAZİANTEP,PRODUCT_V,0
8654,201810,GAZİANTEP,PRODUCT_X,897
8655,201810,GÜMÜŞHANE,PRODUCT_A,30
8656,201810,GÜMÜŞHANE,PRODUCT_B,20
8657,201810,GÜMÜŞHANE,PRODUCT_C,61
8658,201810,GÜMÜŞHANE,PRODUCT_V,0
8659,201810,GÜMÜŞHANE,PRODUCT_X,41
8660,201810,GİRESUN,PRODUCT_A,203
8661,201810,GİRESUN,PRODUCT_B,189
8662,201810,GİRESUN,PRODUCT_C,241
8663,201810,GİRESUN,PRODUCT_V,0
8664,201810,GİRESUN,PRODUCT_X,87
8665,201810,HAKKARİ,PRODUCT_A,7
8666,201810,HAKKARİ,PRODUCT_B,26
8667,201810,HAKKARİ,PRODUCT_C,283
8668,201810,HAKKARİ,PRODUCT_V,0
8669,201810,HAKKARİ,PRODUCT_X,4
8670,201810,HATAY,PRODUCT_A,228
8671,201810,HATAY,PRODUCT_B,1330
8672,201810,HATAY,PRODUCT_C,601
8673,201810,HATAY,PRODUCT_V,6
8674,201810,HATAY,PRODUCT_X,375
8675,201810,ISPARTA,PRODUCT_A,48
8676,201810,ISPARTA,PRODUCT_B,518
8677,201810,ISPARTA,PRODUCT_C,338
8678,201810,ISPARTA,PRODUCT_V,7
8679,201810,ISPARTA,PRODUCT_X,260
8680,201810,IĞDIR,PRODUCT_A,9
8681,201810,IĞDIR,PRODUCT_B,544
8682,201810,IĞDIR,PRODUCT_C,154
8683,201810,IĞDIR,PRODUCT_V,0
8684,201810,IĞDIR,PRODUCT_X,142
8685,201810,KAHRAMANMARAŞ,PRODUCT_A,35
8686,201810,KAHRAMANMARAŞ,PRODUCT_B,409
8687,201810,KAHRAMANMARAŞ,PRODUCT_C,554
8688,201810,KAHRAMANMARAŞ,PRODUCT_V,2
8689,201810,KAHRAMANMARAŞ,PRODUCT_X,387
8690,201810,KARABÜK,PRODUCT_A,30
8691,201810,KARABÜK,PRODUCT_B,790
8692,201810,KARABÜK,PRODUCT_C,139
8693,201810,KARABÜK,PRODUCT_V,0
8694,201810,KARABÜK,PRODUCT_X,207
8695,201810,KARAMAN,PRODUCT_A,68
8696,201810,KARAMAN,PRODUCT_B,423
8697,201810,KARAMAN,PRODUCT_C,68
8698,201810,KARAMAN,PRODUCT_V,0
8699,201810,KARAMAN,PRODUCT_X,32
8700,201810,KARS,PRODUCT_A,0
8701,201810,KARS,PRODUCT_B,32
8702,201810,KARS,PRODUCT_C,199
8703,201810,KARS,PRODUCT_V,0
8704,201810,KARS,PRODUCT_X,24
8705,201810,KASTAMONU,PRODUCT_A,23
8706,201810,KASTAMONU,PRODUCT_B,425
8707,201810,KASTAMONU,PRODUCT_C,271
8708,201810,KASTAMONU,PRODUCT_V,1
8709,201810,KASTAMONU,PRODUCT_X,32
8710,201810,KAYSERİ,PRODUCT_A,173
8711,201810,KAYSERİ,PRODUCT_B,1220
8712,201810,KAYSERİ,PRODUCT_C,1111
8713,201810,KAYSERİ,PRODUCT_V,0
8714,201810,KAYSERİ,PRODUCT_X,672
8715,201810,KIRIKKALE,PRODUCT_A,13
8716,201810,KIRIKKALE,PRODUCT_B,457
8717,201810,KIRIKKALE,PRODUCT_C,157
8718,201810,KIRIKKALE,PRODUCT_V,6
8719,201810,KIRIKKALE,PRODUCT_X,126
8720,201810,KIRKLARELİ,PRODUCT_A,41
8721,201810,KIRKLARELİ,PRODUCT_B,420
8722,201810,KIRKLARELİ,PRODUCT_C,169
8723,201810,KIRKLARELİ,PRODUCT_V,7
8724,201810,KIRKLARELİ,PRODUCT_X,96
8725,201810,KIRŞEHİR,PRODUCT_A,36
8726,201810,KIRŞEHİR,PRODUCT_B,152
8727,201810,KIRŞEHİR,PRODUCT_C,188
8728,201810,KIRŞEHİR,PRODUCT_V,0
8729,201810,KIRŞEHİR,PRODUCT_X,126
8730,201810,KOCAELİ,PRODUCT_A,563
8731,201810,KOCAELİ,PRODUCT_B,2232
8732,201810,KOCAELİ,PRODUCT_C,1277
8733,201810,KOCAELİ,PRODUCT_V,59
8734,201810,KOCAELİ,PRODUCT_X,401
8735,201810,KONYA,PRODUCT_A,388
8736,201810,KONYA,PRODUCT_B,2760
8737,201810,KONYA,PRODUCT_C,1288
8738,201810,KONYA,PRODUCT_V,4
8739,201810,KONYA,PRODUCT_X,868
8740,201810,KÜTAHYA,PRODUCT_A,49
8741,201810,KÜTAHYA,PRODUCT_B,1364
8742,201810,KÜTAHYA,PRODUCT_C,409
8743,201810,KÜTAHYA,PRODUCT_V,7
8744,201810,KÜTAHYA,PRODUCT_X,156
8745,201810,KİLİS,PRODUCT_A,30
8746,201810,KİLİS,PRODUCT_B,427
8747,201810,KİLİS,PRODUCT_C,37
8748,201810,KİLİS,PRODUCT_V,0
8749,201810,KİLİS,PRODUCT_X,24
8750,201810,MALATYA,PRODUCT_A,61
8751,201810,MALATYA,PRODUCT_B,970
8752,201810,MALATYA,PRODUCT_C,259
8753,201810,MALATYA,PRODUCT_V,16
8754,201810,MALATYA,PRODUCT_X,169
8755,201810,MANİSA,PRODUCT_A,392
8756,201810,MANİSA,PRODUCT_B,3941
8757,201810,MANİSA,PRODUCT_C,1158
8758,201810,MANİSA,PRODUCT_V,30
8759,201810,MANİSA,PRODUCT_X,422
8760,201810,MARDIN,PRODUCT_A,109
8761,201810,MARDIN,PRODUCT_B,171
8762,201810,MARDIN,PRODUCT_C,566
8763,201810,MARDIN,PRODUCT_V,0
8764,201810,MARDIN,PRODUCT_X,235
8765,201810,MUĞLA,PRODUCT_A,280
8766,201810,MUĞLA,PRODUCT_B,1210
8767,201810,MUĞLA,PRODUCT_C,856
8768,201810,MUĞLA,PRODUCT_V,170
8769,201810,MUĞLA,PRODUCT_X,380
8770,201810,MUŞ,PRODUCT_A,5
8771,201810,MUŞ,PRODUCT_B,51
8772,201810,MUŞ,PRODUCT_C,298
8773,201810,MUŞ,PRODUCT_V,0
8774,201810,MUŞ,PRODUCT_X,147
8775,201810,NEVŞEHİR,PRODUCT_A,20
8776,201810,NEVŞEHİR,PRODUCT_B,246
8777,201810,NEVŞEHİR,PRODUCT_C,156
8778,201810,NEVŞEHİR,PRODUCT_V,0
8779,201810,NEVŞEHİR,PRODUCT_X,42
8780,201810,NİĞDE,PRODUCT_A,56
8781,201810,NİĞDE,PRODUCT_B,346
8782,201810,NİĞDE,PRODUCT_C,133
8783,201810,NİĞDE,PRODUCT_V,0
8784,201810,NİĞDE,PRODUCT_X,28
8785,201810,ORDU,PRODUCT_A,205
8786,201810,ORDU,PRODUCT_B,1231
8787,201810,ORDU,PRODUCT_C,467
8788,201810,ORDU,PRODUCT_V,7
8789,201810,ORDU,PRODUCT_X,134
8790,201810,OSMANİYE,PRODUCT_A,81
8791,201810,OSMANİYE,PRODUCT_B,914
8792,201810,OSMANİYE,PRODUCT_C,413
8793,201810,OSMANİYE,PRODUCT_V,0
8794,201810,OSMANİYE,PRODUCT_X,193
8795,201810,RİZE,PRODUCT_A,44
8796,201810,RİZE,PRODUCT_B,77
8797,201810,RİZE,PRODUCT_C,260
8798,201810,RİZE,PRODUCT_V,0
8799,201810,RİZE,PRODUCT_X,87
8800,201810,SAKARYA,PRODUCT_A,136
8801,201810,SAKARYA,PRODUCT_B,1123
8802,201810,SAKARYA,PRODUCT_C,593
8803,201810,SAKARYA,PRODUCT_V,21
8804,201810,SAKARYA,PRODUCT_X,299
8805,201810,SAMSUN,PRODUCT_A,248
8806,201810,SAMSUN,PRODUCT_B,2613
8807,201810,SAMSUN,PRODUCT_C,744
8808,201810,SAMSUN,PRODUCT_V,13
8809,201810,SAMSUN,PRODUCT_X,509
8810,201810,SİNOP,PRODUCT_A,39
8811,201810,SİNOP,PRODUCT_B,139
8812,201810,SİNOP,PRODUCT_C,120
8813,201810,SİNOP,PRODUCT_V,0
8814,201810,SİNOP,PRODUCT_X,21
8815,201810,SİVAS,PRODUCT_A,37
8816,201810,SİVAS,PRODUCT_B,1425
8817,201810,SİVAS,PRODUCT_C,186
8818,201810,SİVAS,PRODUCT_V,2
8819,201810,SİVAS,PRODUCT_X,149
8820,201810,SİİRT,PRODUCT_A,11
8821,201810,SİİRT,PRODUCT_B,11
8822,201810,SİİRT,PRODUCT_C,164
8823,201810,SİİRT,PRODUCT_V,0
8824,201810,SİİRT,PRODUCT_X,17
8825,201810,TEKİRDAĞ,PRODUCT_A,162
8826,201810,TEKİRDAĞ,PRODUCT_B,1091
8827,201810,TEKİRDAĞ,PRODUCT_C,882
8828,201810,TEKİRDAĞ,PRODUCT_V,27
8829,201810,TEKİRDAĞ,PRODUCT_X,195
8830,201810,TOKAT,PRODUCT_A,120
8831,201810,TOKAT,PRODUCT_B,263
8832,201810,TOKAT,PRODUCT_C,249
8833,201810,TOKAT,PRODUCT_V,0
8834,201810,TOKAT,PRODUCT_X,259
8835,201810,TRABZON,PRODUCT_A,250
8836,201810,TRABZON,PRODUCT_B,619
8837,201810,TRABZON,PRODUCT_C,386
8838,201810,TRABZON,PRODUCT_V,3
8839,201810,TRABZON,PRODUCT_X,90
8840,201810,TUNCELİ,PRODUCT_A,19
8841,201810,TUNCELİ,PRODUCT_B,50
8842,201810,TUNCELİ,PRODUCT_C,67
8843,201810,TUNCELİ,PRODUCT_V,0
8844,201810,TUNCELİ,PRODUCT_X,8
8845,201810,UŞAK,PRODUCT_A,131
8846,201810,UŞAK,PRODUCT_B,366
8847,201810,UŞAK,PRODUCT_C,176
8848,201810,UŞAK,PRODUCT_V,3
8849,201810,UŞAK,PRODUCT_X,170
8850,201810,VAN,PRODUCT_A,30
8851,201810,VAN,PRODUCT_B,118
8852,201810,VAN,PRODUCT_C,591
8853,201810,VAN,PRODUCT_V,0
8854,201810,VAN,PRODUCT_X,153
8855,201810,YALOVA,PRODUCT_A,69
8856,201810,YALOVA,PRODUCT_B,136
8857,201810,YALOVA,PRODUCT_C,282
8858,201810,YALOVA,PRODUCT_V,11
8859,201810,YALOVA,PRODUCT_X,44
8860,201810,YOZGAT,PRODUCT_A,41
8861,201810,YOZGAT,PRODUCT_B,523
8862,201810,YOZGAT,PRODUCT_C,261
8863,201810,YOZGAT,PRODUCT_V,0
8864,201810,YOZGAT,PRODUCT_X,255
8865,201810,ZONGULDAK,PRODUCT_A,101
8866,201810,ZONGULDAK,PRODUCT_B,1417
8867,201810,ZONGULDAK,PRODUCT_C,500
8868,201810,ZONGULDAK,PRODUCT_V,4
8869,201810,ZONGULDAK,PRODUCT_X,236
8870,201810,ÇANAKKKALE,PRODUCT_A,45
8871,201810,ÇANAKKKALE,PRODUCT_B,1180
8872,201810,ÇANAKKKALE,PRODUCT_C,454
8873,201810,ÇANAKKKALE,PRODUCT_V,27
8874,201810,ÇANAKKKALE,PRODUCT_X,219
8875,201810,ÇANKIRI,PRODUCT_A,18
8876,201810,ÇANKIRI,PRODUCT_B,104
8877,201810,ÇANKIRI,PRODUCT_C,147
8878,201810,ÇANKIRI,PRODUCT_V,0
8879,201810,ÇANKIRI,PRODUCT_X,18
8880,201810,ÇORUM,PRODUCT_A,77
8881,201810,ÇORUM,PRODUCT_B,448
8882,201810,ÇORUM,PRODUCT_C,370
8883,201810,ÇORUM,PRODUCT_V,0
8884,201810,ÇORUM,PRODUCT_X,147
8885,201810,İSTANBUL,PRODUCT_A,3784
8886,201810,İSTANBUL,PRODUCT_B,18273
8887,201810,İSTANBUL,PRODUCT_C,18783
8888,201810,İSTANBUL,PRODUCT_V,1757
8889,201810,İSTANBUL,PRODUCT_X,2641
8890,201810,İZMİR,PRODUCT_A,1075
8891,201810,İZMİR,PRODUCT_B,5065
8892,201810,İZMİR,PRODUCT_C,3646
8893,201810,İZMİR,PRODUCT_V,897
8894,201810,İZMİR,PRODUCT_X,823
8895,201810,İÇEL,PRODUCT_A,343
8896,201810,İÇEL,PRODUCT_B,2410
8897,201810,İÇEL,PRODUCT_C,871
8898,201810,İÇEL,PRODUCT_V,19
8899,201810,İÇEL,PRODUCT_X,345
8900,201810,ŞANLIURFA,PRODUCT_A,100
8901,201810,ŞANLIURFA,PRODUCT_B,677
8902,201810,ŞANLIURFA,PRODUCT_C,938
8903,201810,ŞANLIURFA,PRODUCT_V,2
8904,201810,ŞANLIURFA,PRODUCT_X,303
8905,201810,ŞIRNAK,PRODUCT_A,15
8906,201810,ŞIRNAK,PRODUCT_B,226
8907,201810,ŞIRNAK,PRODUCT_C,411
8908,201810,ŞIRNAK,PRODUCT_V,0
8909,201810,ŞIRNAK,PRODUCT_X,43
8910,201811,ADANA,PRODUCT_A,432
8911,201811,ADANA,PRODUCT_B,4839
8912,201811,ADANA,PRODUCT_C,1063
8913,201811,ADANA,PRODUCT_V,8
8914,201811,ADANA,PRODUCT_X,593
8915,201811,ADIYAMAN,PRODUCT_A,68
8916,201811,ADIYAMAN,PRODUCT_B,273
8917,201811,ADIYAMAN,PRODUCT_C,428
8918,201811,ADIYAMAN,PRODUCT_V,5
8919,201811,ADIYAMAN,PRODUCT_X,64
8920,201811,AFYON,PRODUCT_A,103
8921,201811,AFYON,PRODUCT_B,820
8922,201811,AFYON,PRODUCT_C,476
8923,201811,AFYON,PRODUCT_V,0
8924,201811,AFYON,PRODUCT_X,209
8925,201811,AKSARAY,PRODUCT_A,41
8926,201811,AKSARAY,PRODUCT_B,1387
8927,201811,AKSARAY,PRODUCT_C,212
8928,201811,AKSARAY,PRODUCT_V,5
8929,201811,AKSARAY,PRODUCT_X,24
8930,201811,AMASYA,PRODUCT_A,44
8931,201811,AMASYA,PRODUCT_B,572
8932,201811,AMASYA,PRODUCT_C,206
8933,201811,AMASYA,PRODUCT_V,0
8934,201811,AMASYA,PRODUCT_X,147
8935,201811,ANKARA,PRODUCT_A,1454
8936,201811,ANKARA,PRODUCT_B,5365
8937,201811,ANKARA,PRODUCT_C,3607
8938,201811,ANKARA,PRODUCT_V,454
8939,201811,ANKARA,PRODUCT_X,997
8940,201811,ANTALYA,PRODUCT_A,807
8941,201811,ANTALYA,PRODUCT_B,6501
8942,201811,ANTALYA,PRODUCT_C,1725
8943,201811,ANTALYA,PRODUCT_V,206
8944,201811,ANTALYA,PRODUCT_X,483
8945,201811,ARDAHAN,PRODUCT_A,7
8946,201811,ARDAHAN,PRODUCT_B,30
8947,201811,ARDAHAN,PRODUCT_C,43
8948,201811,ARDAHAN,PRODUCT_V,0
8949,201811,ARDAHAN,PRODUCT_X,3
8950,201811,ARTVİN,PRODUCT_A,21
8951,201811,ARTVİN,PRODUCT_B,13
8952,201811,ARTVİN,PRODUCT_C,210
8953,201811,ARTVİN,PRODUCT_V,0
8954,201811,ARTVİN,PRODUCT_X,34
8955,201811,AYDIN,PRODUCT_A,282
8956,201811,AYDIN,PRODUCT_B,1924
8957,201811,AYDIN,PRODUCT_C,691
8958,201811,AYDIN,PRODUCT_V,58
8959,201811,AYDIN,PRODUCT_X,520
8960,201811,AĞRI,PRODUCT_A,14
8961,201811,AĞRI,PRODUCT_B,1809
8962,201811,AĞRI,PRODUCT_C,420
8963,201811,AĞRI,PRODUCT_V,4
8964,201811,AĞRI,PRODUCT_X,158
8965,201811,BALIKESİR,PRODUCT_A,251
8966,201811,BALIKESİR,PRODUCT_B,5412
8967,201811,BALIKESİR,PRODUCT_C,831
8968,201811,BALIKESİR,PRODUCT_V,127
8969,201811,BALIKESİR,PRODUCT_X,383
8970,201811,BARTIN,PRODUCT_A,26
8971,201811,BARTIN,PRODUCT_B,481
8972,201811,BARTIN,PRODUCT_C,99
8973,201811,BARTIN,PRODUCT_V,2
8974,201811,BARTIN,PRODUCT_X,96
8975,201811,BATMAN,PRODUCT_A,78
8976,201811,BATMAN,PRODUCT_B,141
8977,201811,BATMAN,PRODUCT_C,319
8978,201811,BATMAN,PRODUCT_V,0
8979,201811,BATMAN,PRODUCT_X,73
8980,201811,BAYBURT,PRODUCT_A,14
8981,201811,BAYBURT,PRODUCT_B,89
8982,201811,BAYBURT,PRODUCT_C,65
8983,201811,BAYBURT,PRODUCT_V,0
8984,201811,BAYBURT,PRODUCT_X,14
8985,201811,BINGOL,PRODUCT_A,7
8986,201811,BINGOL,PRODUCT_B,182
8987,201811,BINGOL,PRODUCT_C,198
8988,201811,BINGOL,PRODUCT_V,0
8989,201811,BINGOL,PRODUCT_X,5
8990,201811,BITLIS,PRODUCT_A,33
8991,201811,BITLIS,PRODUCT_B,129
8992,201811,BITLIS,PRODUCT_C,128
8993,201811,BITLIS,PRODUCT_V,0
8994,201811,BITLIS,PRODUCT_X,209
8995,201811,BOLU,PRODUCT_A,79
8996,201811,BOLU,PRODUCT_B,907
8997,201811,BOLU,PRODUCT_C,185
8998,201811,BOLU,PRODUCT_V,5
8999,201811,BOLU,PRODUCT_X,76
9000,201811,BURDUR,PRODUCT_A,93
9001,201811,BURDUR,PRODUCT_B,598
9002,201811,BURDUR,PRODUCT_C,120
9003,201811,BURDUR,PRODUCT_V,2
9004,201811,BURDUR,PRODUCT_X,86
9005,201811,BURSA,PRODUCT_A,488
9006,201811,BURSA,PRODUCT_B,5787
9007,201811,BURSA,PRODUCT_C,1834
9008,201811,BURSA,PRODUCT_V,247
9009,201811,BURSA,PRODUCT_X,362
9010,201811,BİLECİK,PRODUCT_A,48
9011,201811,BİLECİK,PRODUCT_B,1085
9012,201811,BİLECİK,PRODUCT_C,105
9013,201811,BİLECİK,PRODUCT_V,14
9014,201811,BİLECİK,PRODUCT_X,180
9015,201811,DENİZLİ,PRODUCT_A,283
9016,201811,DENİZLİ,PRODUCT_B,2731
9017,201811,DENİZLİ,PRODUCT_C,651
9018,201811,DENİZLİ,PRODUCT_V,12
9019,201811,DENİZLİ,PRODUCT_X,212
9020,201811,DÜZCE,PRODUCT_A,56
9021,201811,DÜZCE,PRODUCT_B,276
9022,201811,DÜZCE,PRODUCT_C,217
9023,201811,DÜZCE,PRODUCT_V,4
9024,201811,DÜZCE,PRODUCT_X,56
9025,201811,DİYARBAKIR,PRODUCT_A,71
9026,201811,DİYARBAKIR,PRODUCT_B,834
9027,201811,DİYARBAKIR,PRODUCT_C,957
9028,201811,DİYARBAKIR,PRODUCT_V,2
9029,201811,DİYARBAKIR,PRODUCT_X,79
9030,201811,EDİRNE,PRODUCT_A,62
9031,201811,EDİRNE,PRODUCT_B,799
9032,201811,EDİRNE,PRODUCT_C,209
9033,201811,EDİRNE,PRODUCT_V,0
9034,201811,EDİRNE,PRODUCT_X,33
9035,201811,ELAZIĞ,PRODUCT_A,111
9036,201811,ELAZIĞ,PRODUCT_B,1826
