geoName,hastane randevu,Period
Samsun,0.4619565217391305,201710
Siirt Province,0.2581521739130435,201710
Sinop Province,0.2581521739130435,201710
Sivas,0.4619565217391305,201710
Tekirdağ,0.36684782608695654,201710
Tokat,0.7880434782608696,201710
Trabzon,0.4347826086956522,201710
Tunceli,1.358695652173913,201710
Uşak,0.24456521739130438,201710
Van,0.33967391304347827,201710
Yalova Province,0.516304347826087,201710
Yozgat,0.2853260869565218,201710
Zonguldak,0.6114130434782609,201710
Çanakkale Province,0.9918478260869567,201710
Çankırı,0.9782608695652175,201710
Çorum Province,0.6114130434782609,201710
İstanbul,0.5027173913043479,201710
İzmir,0.4755434782608696,201710
Şanlıurfa Province,0.3125,201710
Şırnak,0.33967391304347827,201710
Adana,0.3879598662207358,201711
Adıyaman Province,0.4414715719063545,201711
Afyonkarahisar Province,0.6688963210702341,201711
Aksaray,0.3879598662207358,201711
Amasya Province,0.7892976588628763,201711
Ankara,0.4414715719063545,201711
Antalya,0.4682274247491639,201711
Ardahan Province,0.0,201711
Artvin,0.6153846153846154,201711
Aydın Province,0.3879598662207358,201711
Ağrı,0.4682274247491639,201711
Balıkesir Province,0.5351170568561873,201711
Bartın Province,0.49498327759197325,201711
Batman,0.25418060200668896,201711
Bayburt,0.8963210702341137,201711
Bilecik,0.7224080267558528,201711
Bingöl Province,0.5886287625418061,201711
Bitlis,0.3879598662207358,201711
Bolu,0.6287625418060201,201711
Burdur Province,0.6020066889632107,201711
Bursa,0.5083612040133779,201711
Denizli,0.45484949832775917,201711
Diyarbakır,0.34782608695652173,201711
Düzce Province,0.49498327759197325,201711
Edirne,0.6421404682274248,201711
Elazığ,0.7491638795986622,201711
Erzincan,0.8963210702341137,201711
Erzurum,0.22742474916387959,201711
Eskişehir Province,0.5484949832775919,201711
Gaziantep,0.2140468227424749,201711
Giresun,0.5618729096989966,201711
Gümüşhane,0.5484949832775919,201711
Hakkâri,0.8160535117056856,201711
Hatay,0.3076923076923077,201711
Isparta Province,0.3612040133779264,201711
Iğdır,0.41471571906354515,201711
Kahramanmaraş Province,0.5618729096989966,201711
Karabük,0.6421404682274248,201711
Karaman,0.4013377926421405,201711
Kars,0.22742474916387959,201711
Kastamonu,0.7090301003344481,201711
Kayseri Province,0.4414715719063545,201711
Kilis,0.41471571906354515,201711
Kocaeli,0.6956521739130435,201711
Konya,0.3612040133779264,201711
Kütahya,0.7892976588628763,201711
Kırklareli,0.4280936454849498,201711
Kırıkkale,0.25418060200668896,201711
Kırşehir,0.7759197324414716,201711
Malatya,0.25418060200668896,201711
Manisa,0.4414715719063545,201711
Mardin,0.3879598662207358,201711
Mersin Province,0.2809364548494983,201711
Muğla Province,0.5083612040133779,201711
Muş,1.1103678929765886,201711
Nevşehir,0.5618729096989966,201711
Niğde,0.4816053511705686,201711
Ordu,0.7090301003344481,201711
Osmaniye,0.22742474916387959,201711
Rize,0.7357859531772575,201711
Sakarya,0.7224080267558528,201711
Samsun,0.4280936454849498,201711
Siirt Province,0.7224080267558528,201711
Sinop Province,0.6688963210702341,201711
Sivas,0.26755852842809363,201711
Tekirdağ,0.6153846153846154,201711
Tokat,0.4280936454849498,201711
Trabzon,0.3612040133779264,201711
Tunceli,1.3377926421404682,201711
Uşak,0.4414715719063545,201711
Van,0.4816053511705686,201711
Yalova Province,0.5484949832775919,201711
Yozgat,0.3612040133779264,201711
Zonguldak,0.7224080267558528,201711
Çanakkale Province,0.842809364548495,201711
Çankırı,0.6956521739130435,201711
Çorum Province,0.5886287625418061,201711
İstanbul,0.5618729096989966,201711
İzmir,0.5886287625418061,201711
Şanlıurfa Province,0.17391304347826086,201711
Şırnak,0.18729096989966554,201711
Adana,0.2722063037249284,201712
Adıyaman Province,0.31518624641833815,201712
Afyonkarahisar Province,0.5587392550143266,201712
Aksaray,0.32951289398280803,201712
Amasya Province,0.7306590257879656,201712
Ankara,0.32951289398280803,201712
Antalya,0.42979942693409745,201712
Ardahan Province,0.0,201712
Artvin,1.0458452722063039,201712
Aydın Province,0.42979942693409745,201712
Ağrı,0.4011461318051576,201712
Balıkesir Province,0.501432664756447,201712
Bartın Province,0.4871060171919771,201712
Batman,0.2865329512893983,201712
Bayburt,1.4326647564469914,201712
Bilecik,0.5587392550143266,201712
Bingöl Province,0.5157593123209169,201712
Bitlis,0.5157593123209169,201712
Bolu,0.6017191977077364,201712
Burdur Province,0.4011461318051576,201712
Bursa,0.34383954154727797,201712
Denizli,0.32951289398280803,201712
Diyarbakır,0.24355300859598855,201712
Düzce Province,0.6160458452722063,201712
Edirne,0.32951289398280803,201712
Elazığ,0.22922636103151864,201712
Erzincan,0.501432664756447,201712
Erzurum,0.34383954154727797,201712
Eskişehir Province,0.32951289398280803,201712
Gaziantep,0.24355300859598855,201712
Giresun,0.6446991404011462,201712
Gümüşhane,0.6590257879656161,201712
Hakkâri,0.6017191977077364,201712
Hatay,0.2865329512893983,201712
Isparta Province,0.44412607449856734,201712
Iğdır,0.3008595988538682,201712
Kahramanmaraş Province,0.25787965616045844,201712
Karabük,0.6590257879656161,201712
Karaman,0.501432664756447,201712
Kars,0.4154727793696275,201712
Kastamonu,0.4871060171919771,201712
Kayseri Province,0.31518624641833815,201712
Kilis,0.31518624641833815,201712
Kocaeli,0.5873925501432665,201712
Konya,0.34383954154727797,201712
Kütahya,0.6303724928366763,201712
Kırklareli,0.32951289398280803,201712
Kırıkkale,0.501432664756447,201712
Kırşehir,0.6303724928366763,201712
Malatya,0.32951289398280803,201712
Manisa,0.4154727793696275,201712
Mardin,0.24355300859598855,201712
Mersin Province,0.2005730659025788,201712
Muğla Province,0.3008595988538682,201712
Muş,0.22922636103151864,201712
Nevşehir,0.32951289398280803,201712
Niğde,0.32951289398280803,201712
Ordu,0.44412607449856734,201712
Osmaniye,0.3724928366762178,201712
Rize,0.6446991404011462,201712
Sakarya,0.5444126074498568,201712
Samsun,0.47277936962750716,201712
Siirt Province,0.32951289398280803,201712
Sinop Province,0.5157593123209169,201712
Sivas,0.501432664756447,201712
Tekirdağ,0.34383954154727797,201712
Tokat,0.44412607449856734,201712
Trabzon,0.3868194842406877,201712
Tunceli,0.0,201712
Uşak,0.2865329512893983,201712
Van,0.3724928366762178,201712
Yalova Province,0.3724928366762178,201712
Yozgat,0.2865329512893983,201712
Zonguldak,0.3724928366762178,201712
Çanakkale Province,0.6160458452722063,201712
Çankırı,0.2005730659025788,201712
Çorum Province,0.4871060171919771,201712
İstanbul,0.4584527220630373,201712
İzmir,0.501432664756447,201712
Şanlıurfa Province,0.21489971346704873,201712
Şırnak,0.24355300859598855,201712
Adana,0.5299684542586751,201801
Adıyaman Province,0.5678233438485805,201801
Afyonkarahisar Province,0.7949526813880127,201801
Aksaray,0.6561514195583596,201801
Amasya Province,0.7949526813880127,201801
Ankara,0.580441640378549,201801
Antalya,0.694006309148265,201801
Ardahan Province,0.0,201801
Artvin,0.5299684542586751,201801
Aydın Province,0.694006309148265,201801
Ağrı,0.807570977917981,201801
Balıkesir Province,0.7949526813880127,201801
Bartın Province,0.694006309148265,201801
Batman,0.3028391167192429,201801
Bayburt,0.6561514195583596,201801
Bilecik,0.9589905362776026,201801
Bingöl Province,1.135646687697161,201801
Bitlis,0.6056782334384858,201801
Bolu,0.4668769716088328,201801
Burdur Province,0.8958990536277602,201801
Bursa,0.6182965299684543,201801
Denizli,0.555205047318612,201801
Diyarbakır,0.416403785488959,201801
Düzce Province,0.4668769716088328,201801
Edirne,0.8580441640378549,201801
Elazığ,0.42902208201892744,201801
Erzincan,0.832807570977918,201801
Erzurum,0.42902208201892744,201801
Eskişehir Province,0.6813880126182965,201801
Gaziantep,0.35331230283911674,201801
Giresun,0.832807570977918,201801
Gümüşhane,0.4416403785488959,201801
Hakkâri,0.5299684542586751,201801
Hatay,0.4037854889589905,201801
Isparta Province,0.416403785488959,201801
Iğdır,1.2618296529968454,201801
Kahramanmaraş Province,0.580441640378549,201801
Karabük,1.0220820189274449,201801
Karaman,0.580441640378549,201801
Kars,0.8832807570977917,201801
Kastamonu,0.832807570977918,201801
Kayseri Province,0.4794952681388013,201801
Kilis,0.416403785488959,201801
Kocaeli,0.807570977917981,201801
Konya,0.5678233438485805,201801
Kütahya,0.8454258675078864,201801
Kırklareli,0.416403785488959,201801
Kırıkkale,0.45425867507886436,201801
Kırşehir,0.8958990536277602,201801
Malatya,0.5173501577287066,201801
Manisa,0.6813880126182965,201801
Mardin,0.4037854889589905,201801
Mersin Province,0.4416403785488959,201801
Muğla Province,0.5678233438485805,201801
Muş,0.8706624605678234,201801
Nevşehir,0.4921135646687697,201801
Niğde,0.8580441640378549,201801
Ordu,0.7066246056782335,201801
Osmaniye,0.6056782334384858,201801
Rize,0.580441640378549,201801
Sakarya,0.8201892744479495,201801
Samsun,0.694006309148265,201801
Siirt Province,0.2902208201892745,201801
Sinop Province,1.2365930599369086,201801
Sivas,0.555205047318612,201801
Tekirdağ,0.694006309148265,201801
Tokat,0.6309148264984227,201801
Trabzon,0.7066246056782335,201801
Tunceli,0.6813880126182965,201801
Uşak,0.4668769716088328,201801
Van,0.7192429022082019,201801
Yalova Province,1.0473186119873816,201801
Yozgat,0.7444794952681388,201801
Zonguldak,0.42902208201892744,201801
Çanakkale Province,1.0347003154574133,201801
Çankırı,0.6182965299684543,201801
Çorum Province,0.7318611987381703,201801
İstanbul,0.7192429022082019,201801
İzmir,0.7570977917981072,201801
Şanlıurfa Province,0.4668769716088328,201801
Şırnak,0.5047318611987381,201801
Adana,0.42857142857142855,201802
Adıyaman Province,0.4166666666666667,201802
Afyonkarahisar Province,0.6666666666666666,201802
Aksaray,0.34523809523809523,201802
Amasya Province,1.0714285714285714,201802
Ankara,0.5238095238095238,201802
Antalya,0.6190476190476191,201802
Ardahan Province,0.0,201802
Artvin,0.6904761904761905,201802
Aydın Province,0.6785714285714286,201802
Ağrı,0.38095238095238093,201802
Balıkesir Province,0.7261904761904762,201802
Bartın Province,0.6904761904761905,201802
Batman,0.3333333333333333,201802
Bayburt,0.9523809523809523,201802
Bilecik,0.75,201802
Bingöl Province,0.4523809523809524,201802
Bitlis,0.38095238095238093,201802
Bolu,0.7023809523809523,201802
Burdur Province,0.6904761904761905,201802
Bursa,0.5714285714285714,201802
Denizli,0.5714285714285714,201802
Diyarbakır,0.34523809523809523,201802
Düzce Province,0.5952380952380952,201802
Edirne,0.7619047619047619,201802
Elazığ,0.34523809523809523,201802
Erzincan,0.5238095238095238,201802
Erzurum,0.5119047619047619,201802
Eskişehir Province,0.6904761904761905,201802
Gaziantep,0.35714285714285715,201802
Giresun,0.38095238095238093,201802
Gümüşhane,0.7261904761904762,201802
Hakkâri,0.5714285714285714,201802
Hatay,0.4523809523809524,201802
Isparta Province,0.15476190476190477,201802
Iğdır,0.6309523809523809,201802
Kahramanmaraş Province,0.44047619047619047,201802
Karabük,0.9047619047619048,201802
Karaman,0.6666666666666666,201802
Kars,0.4880952380952381,201802
Kastamonu,0.8452380952380952,201802
Kayseri Province,0.4523809523809524,201802
Kilis,1.1904761904761905,201802
Kocaeli,0.8452380952380952,201802
Konya,0.47619047619047616,201802
Kütahya,0.8809523809523809,201802
Kırklareli,0.8452380952380952,201802
Kırıkkale,0.27380952380952384,201802
Kırşehir,1.1785714285714286,201802
Malatya,0.5357142857142857,201802
Manisa,0.4642857142857143,201802
Mardin,0.44047619047619047,201802
Mersin Province,0.34523809523809523,201802
Muğla Province,0.6071428571428571,201802
Muş,0.30952380952380953,201802
Nevşehir,0.5476190476190477,201802
Niğde,0.6190476190476191,201802
Ordu,0.6785714285714286,201802
Osmaniye,0.5833333333333334,201802
Rize,0.9761904761904762,201802
Sakarya,0.6547619047619048,201802
Samsun,0.8452380952380952,201802
Siirt Province,0.35714285714285715,201802
Sinop Province,0.6428571428571429,201802
Sivas,0.42857142857142855,201802
Tekirdağ,0.6071428571428571,201802
Tokat,0.6666666666666666,201802
Trabzon,0.42857142857142855,201802
Tunceli,1.119047619047619,201802
Uşak,0.7142857142857143,201802
Van,0.30952380952380953,201802
Yalova Province,0.6547619047619048,201802
Yozgat,0.7380952380952381,201802
Zonguldak,0.4166666666666667,201802
Çanakkale Province,0.8214285714285714,201802
Çankırı,0.75,201802
Çorum Province,0.5476190476190477,201802
İstanbul,0.6309523809523809,201802
İzmir,0.6785714285714286,201802
Şanlıurfa Province,0.32142857142857145,201802
Şırnak,0.40476190476190477,201802
Adana,0.4630225080385852,201803
Adıyaman Province,0.6559485530546624,201803
Afyonkarahisar Province,0.8745980707395499,201803
Aksaray,0.6559485530546624,201803
Amasya Province,0.9131832797427653,201803
Ankara,0.5916398713826366,201803
Antalya,0.6430868167202572,201803
Ardahan Province,0.0,201803
Artvin,0.8617363344051447,201803
Aydın Province,0.9131832797427653,201803
Ağrı,0.7845659163987139,201803
Balıkesir Province,0.8102893890675241,201803
Bartın Province,0.7459807073954984,201803
Batman,0.4630225080385852,201803
Bayburt,0.7202572347266881,201803
Bilecik,0.9260450160771704,201803
Bingöl Province,0.5787781350482315,201803
Bitlis,0.887459807073955,201803
Bolu,1.0160771704180065,201803
Burdur Province,0.5530546623794212,201803
Bursa,0.7459807073954984,201803
Denizli,0.5401929260450161,201803
Diyarbakır,0.4758842443729904,201803
Düzce Province,0.9903536977491961,201803
Edirne,0.5787781350482315,201803
Elazığ,0.43729903536977494,201803
Erzincan,1.2861736334405145,201803
Erzurum,0.5273311897106109,201803
Eskişehir Province,0.6816720257234726,201803
Gaziantep,0.36012861736334406,201803
Giresun,0.8617363344051447,201803
Gümüşhane,0.6688102893890675,201803
Hakkâri,0.9003215434083601,201803
Hatay,0.3729903536977492,201803
Isparta Province,0.707395498392283,201803
Iğdır,0.9903536977491961,201803
Kahramanmaraş Province,0.5401929260450161,201803
Karabük,0.8231511254019293,201803
Karaman,0.6816720257234726,201803
Kars,0.45016077170418006,201803
Kastamonu,0.8102893890675241,201803
Kayseri Province,0.4115755627009646,201803
Kilis,0.977491961414791,201803
Kocaeli,0.9646302250803859,201803
Konya,0.5016077170418006,201803
Kütahya,0.9389067524115756,201803
Kırklareli,0.6816720257234726,201803
Kırıkkale,0.43729903536977494,201803
Kırşehir,0.6045016077170418,201803
Malatya,0.5144694533762058,201803
Manisa,0.6302250803858521,201803
Mardin,0.5144694533762058,201803
Mersin Province,0.4115755627009646,201803
Muğla Province,0.6688102893890675,201803
Muş,1.1832797427652733,201803
Nevşehir,0.6302250803858521,201803
Niğde,0.6816720257234726,201803
Ordu,0.7588424437299035,201803
Osmaniye,0.4758842443729904,201803
Rize,0.6559485530546624,201803
Sakarya,0.8617363344051447,201803
Samsun,0.7331189710610932,201803
Siirt Province,0.3215434083601286,201803
Sinop Province,1.144694533762058,201803
Sivas,0.8745980707395499,201803
Tekirdağ,0.6688102893890675,201803
Tokat,0.797427652733119,201803
Trabzon,0.8745980707395499,201803
Tunceli,0.8360128617363344,201803
Uşak,0.887459807073955,201803
Van,0.6430868167202572,201803
Yalova Province,0.9517684887459807,201803
Yozgat,0.7588424437299035,201803
Zonguldak,0.6559485530546624,201803
Çanakkale Province,1.2604501607717042,201803
Çankırı,0.5144694533762058,201803
Çorum Province,0.7459807073954984,201803
İstanbul,0.797427652733119,201803
İzmir,0.7845659163987139,201803
Şanlıurfa Province,0.34726688102893893,201803
Şırnak,0.9131832797427653,201803
Adana,0.30726256983240224,201804
Adıyaman Province,0.29329608938547486,201804
Afyonkarahisar Province,0.5865921787709497,201804
Aksaray,0.4050279329608939,201804
Amasya Province,0.6284916201117319,201804
Ankara,0.3491620111731844,201804
Antalya,0.4329608938547486,201804
Ardahan Province,0.0,201804
Artvin,0.4888268156424581,201804
Aydın Province,0.4888268156424581,201804
Ağrı,0.446927374301676,201804
Balıkesir Province,0.4608938547486034,201804
Bartın Province,0.5865921787709497,201804
Batman,0.19553072625698326,201804
Bayburt,1.3966480446927376,201804
Bilecik,0.4748603351955308,201804
Bingöl Province,0.4608938547486034,201804
Bitlis,0.30726256983240224,201804
Bolu,0.4050279329608939,201804
Burdur Province,0.15363128491620112,201804
Bursa,0.335195530726257,201804
Denizli,0.335195530726257,201804
Diyarbakır,0.30726256983240224,201804
Düzce Province,0.36312849162011174,201804
Edirne,0.4189944134078213,201804
Elazığ,0.2793296089385475,201804
Erzincan,0.4329608938547486,201804
Erzurum,0.223463687150838,201804
Eskişehir Province,0.4189944134078213,201804
Gaziantep,0.2374301675977654,201804
Giresun,0.4050279329608939,201804
Gümüşhane,0.670391061452514,201804
Hakkâri,0.6564245810055866,201804
Hatay,0.19553072625698326,201804
Isparta Province,0.446927374301676,201804
Iğdır,0.0,201804
Kahramanmaraş Province,0.36312849162011174,201804
Karabük,0.558659217877095,201804
Karaman,0.5446927374301677,201804
Kars,0.29329608938547486,201804
Kastamonu,0.6284916201117319,201804
Kayseri Province,0.3910614525139665,201804
Kilis,0.29329608938547486,201804
Kocaeli,0.5167597765363129,201804
Konya,0.30726256983240224,201804
Kütahya,0.5167597765363129,201804
Kırklareli,0.446927374301676,201804
Kırıkkale,0.18156424581005587,201804
Kırşehir,0.5027932960893855,201804
Malatya,0.26536312849162014,201804
Manisa,0.3770949720670391,201804
Mardin,0.3491620111731844,201804
Mersin Province,0.29329608938547486,201804
Muğla Province,0.29329608938547486,201804
Muş,0.4189944134078213,201804
Nevşehir,0.30726256983240224,201804
Niğde,0.26536312849162014,201804
Ordu,0.29329608938547486,201804
Osmaniye,0.19553072625698326,201804
Rize,0.6564245810055866,201804
Sakarya,0.5726256983240224,201804
Samsun,0.5307262569832403,201804
Siirt Province,0.3491620111731844,201804
Sinop Province,0.4050279329608939,201804
Sivas,0.3910614525139665,201804
Tekirdağ,0.5865921787709497,201804
Tokat,0.3910614525139665,201804
Trabzon,0.25139664804469275,201804
Tunceli,0.5446927374301677,201804
Uşak,0.32122905027932963,201804
Van,0.29329608938547486,201804
Yalova Province,0.7541899441340782,201804
Yozgat,0.4329608938547486,201804
Zonguldak,0.32122905027932963,201804
Çanakkale Province,0.5167597765363129,201804
Çankırı,0.3491620111731844,201804
Çorum Province,0.3491620111731844,201804
İstanbul,0.446927374301676,201804
İzmir,0.4888268156424581,201804
Şanlıurfa Province,0.2374301675977654,201804
Şırnak,0.32122905027932963,201804
Adana,0.48695652173913045,201805
Adıyaman Province,0.34782608695652173,201805
Afyonkarahisar Province,0.8695652173913043,201805
Aksaray,0.8695652173913043,201805
Amasya Province,0.45217391304347826,201805
Ankara,0.5739130434782609,201805
Antalya,0.6086956521739131,201805
Ardahan Province,0.0,201805
Artvin,0.6434782608695652,201805
Aydın Province,0.6956521739130435,201805
Ağrı,0.2782608695652174,201805
Balıkesir Province,0.782608695652174,201805
Bartın Province,0.5217391304347826,201805
Batman,0.1565217391304348,201805
Bayburt,1.7391304347826086,201805
Bilecik,0.8521739130434782,201805
Bingöl Province,1.008695652173913,201805
Bitlis,0.8173913043478261,201805
Bolu,0.3826086956521739,201805
Burdur Province,0.5739130434782609,201805
Bursa,0.6608695652173913,201805
Denizli,0.46956521739130436,201805
Diyarbakır,0.3130434782608696,201805
Düzce Province,0.6956521739130435,201805
Edirne,0.9739130434782609,201805
Elazığ,0.3826086956521739,201805
Erzincan,0.7130434782608696,201805
Erzurum,0.5739130434782609,201805
Eskişehir Province,0.8347826086956521,201805
Gaziantep,0.3130434782608696,201805
Giresun,0.9391304347826087,201805
Gümüşhane,0.9565217391304348,201805
Hakkâri,0.782608695652174,201805
Hatay,0.5739130434782609,201805
Isparta Province,0.5217391304347826,201805
Iğdır,0.7478260869565218,201805
Kahramanmaraş Province,0.45217391304347826,201805
Karabük,0.6608695652173913,201805
Karaman,0.9565217391304348,201805
Kars,0.5565217391304348,201805
Kastamonu,1.1130434782608696,201805
Kayseri Province,0.5043478260869565,201805
Kilis,0.5739130434782609,201805
Kocaeli,0.9391304347826087,201805
Konya,0.3826086956521739,201805
Kütahya,1.5304347826086957,201805
Kırklareli,0.8173913043478261,201805
Kırıkkale,0.4,201805
Kırşehir,0.991304347826087,201805
Malatya,0.4,201805
Manisa,0.6434782608695652,201805
Mardin,0.1391304347826087,201805
Mersin Province,0.5217391304347826,201805
Muğla Province,0.6260869565217392,201805
Muş,0.43478260869565216,201805
Nevşehir,0.7652173913043478,201805
Niğde,0.8347826086956521,201805
Ordu,0.6956521739130435,201805
Osmaniye,0.5739130434782609,201805
Rize,1.0956521739130434,201805
Sakarya,0.8521739130434782,201805
Samsun,0.6782608695652174,201805
Siirt Province,0.4,201805
Sinop Province,0.6434782608695652,201805
Sivas,0.7652173913043478,201805
Tekirdağ,0.6260869565217392,201805
Tokat,0.3652173913043478,201805
Trabzon,0.6608695652173913,201805
Tunceli,0.9739130434782609,201805
Uşak,0.5739130434782609,201805
Van,0.3826086956521739,201805
Yalova Province,0.5217391304347826,201805
Yozgat,0.33043478260869563,201805
Zonguldak,0.45217391304347826,201805
Çanakkale Province,1.1304347826086956,201805
Çankırı,0.3826086956521739,201805
Çorum Province,0.5565217391304348,201805
İstanbul,0.6956521739130435,201805
İzmir,0.7652173913043478,201805
Şanlıurfa Province,0.3130434782608696,201805
Şırnak,0.6086956521739131,201805
Adana,0.4291845493562232,201806
Adıyaman Province,0.5836909871244635,201806
Afyonkarahisar Province,0.48068669527896996,201806
Aksaray,0.2575107296137339,201806
Amasya Province,0.8927038626609443,201806
Ankara,0.48068669527896996,201806
Antalya,0.463519313304721,201806
Ardahan Province,0.0,201806
Artvin,0.5665236051502146,201806
Aydın Province,0.44635193133047213,201806
Ağrı,0.2575107296137339,201806
Balıkesir Province,0.4978540772532189,201806
Bartın Province,0.8583690987124464,201806
Batman,0.2575107296137339,201806
Bayburt,0.9098712446351931,201806
Bilecik,0.6695278969957081,201806
Bingöl Province,0.8412017167381974,201806
Bitlis,0.3948497854077253,201806
Bolu,0.3090128755364807,201806
Burdur Province,0.6523605150214592,201806
Bursa,0.4978540772532189,201806
Denizli,0.3605150214592275,201806
Diyarbakır,0.3090128755364807,201806
Düzce Province,0.34334763948497854,201806
Edirne,0.3261802575107296,201806
Elazığ,0.22317596566523606,201806
Erzincan,0.3261802575107296,201806
Erzurum,0.3776824034334764,201806
Eskişehir Province,0.5493562231759657,201806
Gaziantep,0.4291845493562232,201806
Giresun,0.9098712446351931,201806
Gümüşhane,1.201716738197425,201806
Hakkâri,0.463519313304721,201806
Hatay,0.41201716738197425,201806
Isparta Province,0.41201716738197425,201806
Iğdır,0.7381974248927039,201806
Kahramanmaraş Province,0.4978540772532189,201806
Karabük,0.8240343347639485,201806
Karaman,0.4978540772532189,201806
Kars,1.0643776824034334,201806
Kastamonu,0.7553648068669528,201806
Kayseri Province,0.2918454935622318,201806
Kilis,0.0,201806
Kocaeli,0.5836909871244635,201806
Konya,0.41201716738197425,201806
Kütahya,0.5836909871244635,201806
Kırklareli,0.24034334763948498,201806
Kırıkkale,0.5836909871244635,201806
Kırşehir,0.8240343347639485,201806
Malatya,0.44635193133047213,201806
Manisa,0.6180257510729614,201806
Mardin,0.4978540772532189,201806
Mersin Province,0.41201716738197425,201806
Muğla Province,0.48068669527896996,201806
Muş,0.6351931330472103,201806
Nevşehir,0.3261802575107296,201806
Niğde,0.6180257510729614,201806
Ordu,0.4978540772532189,201806
Osmaniye,0.1888412017167382,201806
Rize,0.6180257510729614,201806
Sakarya,0.6866952789699571,201806
Samsun,0.7896995708154506,201806
Siirt Province,0.3776824034334764,201806
Sinop Province,1.4248927038626609,201806
Sivas,0.7381974248927039,201806
Tekirdağ,0.4291845493562232,201806
Tokat,0.44635193133047213,201806
Trabzon,0.7725321888412017,201806
Tunceli,1.7167381974248928,201806
Uşak,0.8240343347639485,201806
Van,0.5321888412017167,201806
Yalova Province,0.6866952789699571,201806
Yozgat,0.6180257510729614,201806
Zonguldak,0.34334763948497854,201806
Çanakkale Province,0.7725321888412017,201806
Çankırı,0.8412017167381974,201806
Çorum Province,0.41201716738197425,201806
İstanbul,0.6008583690987125,201806
İzmir,0.6008583690987125,201806
Şanlıurfa Province,0.44635193133047213,201806
Şırnak,0.3090128755364807,201806
Adana,0.6346749226006192,201807
Adıyaman Province,0.9752321981424149,201807
Afyonkarahisar Province,0.9287925696594428,201807
Aksaray,0.43343653250774,201807
Amasya Province,1.1764705882352942,201807
Ankara,0.7120743034055729,201807
Antalya,0.758513931888545,201807
Ardahan Province,0.0,201807
Artvin,0.6191950464396285,201807
Aydın Province,0.8359133126934986,201807
Ağrı,0.6811145510835914,201807
Balıkesir Province,0.9287925696594428,201807
Bartın Province,1.0371517027863777,201807
Batman,0.6656346749226006,201807
Bayburt,0.0,201807
Bilecik,0.541795665634675,201807
Bingöl Province,0.7894736842105264,201807
Bitlis,0.758513931888545,201807
Bolu,0.5263157894736843,201807
Burdur Province,0.43343653250774,201807
Bursa,0.7120743034055729,201807
Denizli,0.5727554179566564,201807
Diyarbakır,0.38699690402476783,201807
Düzce Province,0.6346749226006192,201807
Edirne,1.021671826625387,201807
Elazığ,0.49535603715170284,201807
Erzincan,0.8978328173374613,201807
Erzurum,0.541795665634675,201807
Eskişehir Province,0.8049535603715171,201807
Gaziantep,0.7430340557275542,201807
Giresun,1.1764705882352942,201807
Gümüşhane,0.7894736842105264,201807
Hakkâri,0.8204334365325078,201807
Hatay,0.5263157894736843,201807
Isparta Province,0.8978328173374613,201807
Iğdır,0.6346749226006192,201807
Kahramanmaraş Province,0.7275541795665635,201807
Karabük,0.7120743034055729,201807
Karaman,1.3157894736842106,201807
Kars,0.5263157894736843,201807
Kastamonu,1.0681114551083593,201807
Kayseri Province,0.6811145510835914,201807
Kilis,1.3467492260061922,201807
Kocaeli,1.1609907120743035,201807
Konya,0.6346749226006192,201807
Kütahya,1.3467492260061922,201807
Kırklareli,1.0371517027863777,201807
Kırıkkale,0.758513931888545,201807
Kırşehir,1.0990712074303406,201807
Malatya,0.7894736842105264,201807
Manisa,0.8359133126934986,201807
Mardin,0.29411764705882354,201807
Mersin Province,0.758513931888545,201807
Muğla Province,0.541795665634675,201807
Muş,1.1300309597523222,201807
Nevşehir,0.541795665634675,201807
Niğde,0.6191950464396285,201807
Ordu,0.8513931888544892,201807
Osmaniye,0.7430340557275542,201807
Rize,1.1609907120743035,201807
Sakarya,1.1300309597523222,201807
Samsun,0.8823529411764707,201807
Siirt Province,0.9752321981424149,201807
Sinop Province,1.30030959752322,201807
Sivas,1.0371517027863777,201807
Tekirdağ,0.8204334365325078,201807
Tokat,1.0371517027863777,201807
Trabzon,0.5882352941176471,201807
Tunceli,1.08359133126935,201807
Uşak,1.08359133126935,201807
Van,0.7430340557275542,201807
Yalova Province,1.0061919504643964,201807
Yozgat,0.7120743034055729,201807
Zonguldak,0.9442724458204336,201807
Çanakkale Province,1.5479876160990713,201807
Çankırı,1.0526315789473686,201807
Çorum Province,1.1455108359133128,201807
İstanbul,0.8359133126934986,201807
İzmir,0.8359133126934986,201807
Şanlıurfa Province,0.5572755417956656,201807
Şırnak,0.29411764705882354,201807
Adana,0.5689655172413793,201808
Adıyaman Province,1.0862068965517242,201808
Afyonkarahisar Province,1.2413793103448276,201808
Aksaray,0.9655172413793104,201808
Amasya Province,0.6896551724137931,201808
Ankara,0.7241379310344828,201808
Antalya,0.603448275862069,201808
Ardahan Province,0.0,201808
Artvin,0.7413793103448276,201808
Aydın Province,0.43103448275862066,201808
Ağrı,0.5,201808
Balıkesir Province,0.8793103448275862,201808
Bartın Province,0.5689655172413793,201808
Batman,0.7586206896551724,201808
Bayburt,1.206896551724138,201808
Bilecik,1.7241379310344827,201808
Bingöl Province,1.1379310344827587,201808
Bitlis,0.5344827586206896,201808
Bolu,1.2241379310344827,201808
Burdur Province,0.9655172413793104,201808
Bursa,0.7241379310344828,201808
Denizli,0.6379310344827587,201808
Diyarbakır,0.43103448275862066,201808
