geoName,ilaç,Period
Mardin,1.0493827160493827,201710
Mersin Province,0.9053497942386831,201710
Muğla Province,0.8436213991769547,201710
Muş,1.6872427983539093,201710
Nevşehir,0.7613168724279835,201710
Niğde,0.7407407407407407,201710
Ordu,0.7407407407407407,201710
Osmaniye,0.6995884773662551,201710
Rize,1.1111111111111112,201710
Sakarya,0.8024691358024691,201710
Samsun,0.8847736625514403,201710
Siirt Province,1.2757201646090535,201710
Sinop Province,0.7613168724279835,201710
Sivas,1.0493827160493827,201710
Tekirdağ,1.316872427983539,201710
Tokat,0.8847736625514403,201710
Trabzon,1.131687242798354,201710
Tunceli,2.05761316872428,201710
Uşak,0.9465020576131687,201710
Van,1.0699588477366255,201710
Yalova Province,1.008230452674897,201710
Yozgat,0.8024691358024691,201710
Zonguldak,1.131687242798354,201710
Çanakkale Province,1.0905349794238683,201710
Çankırı,1.2962962962962963,201710
Çorum Province,0.9876543209876543,201710
İstanbul,1.0905349794238683,201710
İzmir,1.008230452674897,201710
Şanlıurfa Province,0.7613168724279835,201710
Şırnak,0.6584362139917695,201710
Adana,1.2356020942408377,201711
Adıyaman Province,1.1727748691099475,201711
Afyonkarahisar Province,1.193717277486911,201711
Aksaray,0.9633507853403142,201711
Amasya Province,0.9214659685863874,201711
Ankara,1.4450261780104712,201711
Antalya,1.4659685863874345,201711
Ardahan Province,1.9267015706806283,201711
Artvin,1.2774869109947644,201711
Aydın Province,1.3403141361256545,201711
Ağrı,1.2146596858638743,201711
Balıkesir Province,1.382198952879581,201711
Bartın Province,1.2774869109947644,201711
Batman,0.7958115183246073,201711
Bayburt,0.0,201711
Bilecik,1.8638743455497382,201711
Bingöl Province,2.094240837696335,201711
Bitlis,1.4240837696335078,201711
Bolu,1.0890052356020943,201711
Burdur Province,0.9842931937172775,201711
Bursa,1.1099476439790577,201711
Denizli,1.4659685863874345,201711
Diyarbakır,1.2356020942408377,201711
Düzce Province,0.5445026178010471,201711
Edirne,1.7172774869109948,201711
Elazığ,0.9633507853403142,201711
Erzincan,1.1518324607329844,201711
Erzurum,1.3193717277486912,201711
Eskişehir Province,1.4240837696335078,201711
Gaziantep,1.1518324607329844,201711
Giresun,1.4240837696335078,201711
Gümüşhane,1.5916230366492146,201711
Hakkâri,1.968586387434555,201711
Hatay,1.1727748691099475,201711
Isparta Province,0.8795811518324608,201711
Iğdır,0.8795811518324608,201711
Kahramanmaraş Province,0.9842931937172775,201711
Karabük,1.4240837696335078,201711
Karaman,1.2984293193717278,201711
Kars,0.8586387434554974,201711
Kastamonu,1.0261780104712042,201711
Kayseri Province,1.2984293193717278,201711
Kilis,2.0104712041884816,201711
Kocaeli,1.256544502617801,201711
Konya,1.361256544502618,201711
Kütahya,1.130890052356021,201711
Kırklareli,1.6963350785340314,201711
Kırıkkale,1.612565445026178,201711
Kırşehir,0.7329842931937173,201711
Malatya,1.2356020942408377,201711
Manisa,1.193717277486911,201711
Mardin,1.3193717277486912,201711
Mersin Province,1.193717277486911,201711
Muğla Province,1.1518324607329844,201711
Muş,1.549738219895288,201711
Nevşehir,0.9842931937172775,201711
Niğde,1.1727748691099475,201711
Ordu,1.361256544502618,201711
Osmaniye,0.7958115183246073,201711
Rize,1.4450261780104712,201711
Sakarya,1.2774869109947644,201711
Samsun,1.3403141361256545,201711
Siirt Province,1.549738219895288,201711
Sinop Province,2.0523560209424083,201711
Sivas,1.0052356020942408,201711
Tekirdağ,1.675392670157068,201711
Tokat,1.5916230366492146,201711
Trabzon,1.0471204188481675,201711
Tunceli,1.4450261780104712,201711
Uşak,1.0052356020942408,201711
Van,1.3403141361256545,201711
Yalova Province,1.1099476439790577,201711
Yozgat,0.8167539267015707,201711
Zonguldak,1.193717277486911,201711
Çanakkale Province,1.068062827225131,201711
Çankırı,1.6544502617801047,201711
Çorum Province,1.361256544502618,201711
İstanbul,1.5916230366492146,201711
İzmir,1.4659685863874345,201711
Şanlıurfa Province,1.0471204188481675,201711
Şırnak,0.7958115183246073,201711
Adana,1.0905349794238683,201712
Adıyaman Province,0.8847736625514403,201712
Afyonkarahisar Province,1.0905349794238683,201712
Aksaray,1.4609053497942386,201712
Amasya Province,1.646090534979424,201712
Ankara,1.2345679012345678,201712
Antalya,1.316872427983539,201712
Ardahan Province,1.728395061728395,201712
Artvin,0.7201646090534979,201712
Aydın Province,1.0493827160493827,201712
Ağrı,1.131687242798354,201712
Balıkesir Province,1.337448559670782,201712
Bartın Province,1.02880658436214,201712
Batman,0.8436213991769547,201712
Bayburt,0.8024691358024691,201712
Bilecik,1.2345679012345678,201712
Bingöl Province,1.02880658436214,201712
Bitlis,1.646090534979424,201712
Bolu,1.6666666666666665,201712
Burdur Province,0.9465020576131687,201712
Bursa,1.0493827160493827,201712
Denizli,1.2345679012345678,201712
Diyarbakır,1.02880658436214,201712
Düzce Province,1.2551440329218106,201712
Edirne,1.6049382716049383,201712
Elazığ,0.9465020576131687,201712
Erzincan,1.2757201646090535,201712
Erzurum,1.0493827160493827,201712
Eskişehir Province,1.131687242798354,201712
Gaziantep,0.9670781893004115,201712
Giresun,1.316872427983539,201712
Gümüşhane,1.337448559670782,201712
Hakkâri,1.213991769547325,201712
Hatay,1.1111111111111112,201712
Isparta Province,1.1522633744855966,201712
Iğdır,1.2345679012345678,201712
Kahramanmaraş Province,1.0905349794238683,201712
Karabük,0.9670781893004115,201712
Karaman,1.213991769547325,201712
Kars,0.8847736625514403,201712
Kastamonu,1.008230452674897,201712
Kayseri Province,1.131687242798354,201712
Kilis,1.1111111111111112,201712
Kocaeli,1.337448559670782,201712
Konya,1.1111111111111112,201712
Kütahya,0.9053497942386831,201712
Kırklareli,2.016460905349794,201712
Kırıkkale,1.3786008230452675,201712
Kırşehir,1.02880658436214,201712
Malatya,1.1728395061728394,201712
Manisa,1.1728395061728394,201712
Mardin,0.7613168724279835,201712
Mersin Province,1.1111111111111112,201712
Muğla Province,1.1111111111111112,201712
Muş,0.411522633744856,201712
Nevşehir,1.1111111111111112,201712
Niğde,1.0699588477366255,201712
Ordu,1.4609053497942386,201712
Osmaniye,1.1522633744855966,201712
Rize,1.0699588477366255,201712
Sakarya,0.9465020576131687,201712
Samsun,1.131687242798354,201712
Siirt Province,1.3991769547325101,201712
Sinop Province,1.5843621399176955,201712
Sivas,1.5020576131687242,201712
Tekirdağ,1.4403292181069958,201712
Tokat,0.9259259259259259,201712
Trabzon,1.5637860082304527,201712
Tunceli,2.05761316872428,201712
Uşak,1.1111111111111112,201712
Van,0.9670781893004115,201712
Yalova Province,1.02880658436214,201712
Yozgat,1.0493827160493827,201712
Zonguldak,0.7613168724279835,201712
Çanakkale Province,1.2962962962962963,201712
Çankırı,1.5432098765432098,201712
Çorum Province,1.131687242798354,201712
İstanbul,1.419753086419753,201712
İzmir,1.1728395061728394,201712
Şanlıurfa Province,1.0905349794238683,201712
Şırnak,1.337448559670782,201712
Adana,1.092783505154639,201801
Adıyaman Province,0.7628865979381443,201801
Afyonkarahisar Province,0.9072164948453608,201801
Aksaray,1.1134020618556701,201801
Amasya Province,1.092783505154639,201801
Ankara,1.0721649484536082,201801
Antalya,1.0721649484536082,201801
Ardahan Province,1.402061855670103,201801
Artvin,0.9690721649484536,201801
Aydın Province,1.1546391752577319,201801
Ağrı,1.443298969072165,201801
Balıkesir Province,0.9072164948453608,201801
Bartın Province,0.7835051546391752,201801
Batman,0.5979381443298969,201801
Bayburt,1.4639175257731958,201801
Bilecik,1.1546391752577319,201801
Bingöl Province,0.9278350515463918,201801
Bitlis,0.9278350515463918,201801
Bolu,1.3402061855670102,201801
Burdur Province,0.9278350515463918,201801
Bursa,0.865979381443299,201801
Denizli,1.1958762886597938,201801
Diyarbakır,1.175257731958763,201801
Düzce Province,1.0515463917525774,201801
Edirne,1.2783505154639174,201801
Elazığ,1.1134020618556701,201801
Erzincan,0.7835051546391752,201801
Erzurum,0.865979381443299,201801
Eskişehir Province,1.134020618556701,201801
Gaziantep,0.9690721649484536,201801
Giresun,1.0309278350515463,201801
Gümüşhane,0.6804123711340206,201801
Hakkâri,1.4845360824742269,201801
Hatay,0.9072164948453608,201801
Isparta Province,0.9690721649484536,201801
Iğdır,0.9278350515463918,201801
Kahramanmaraş Province,0.9690721649484536,201801
Karabük,1.2577319587628866,201801
Karaman,0.8247422680412371,201801
Kars,1.092783505154639,201801
Kastamonu,0.9690721649484536,201801
Kayseri Province,0.8247422680412371,201801
Kilis,0.9484536082474226,201801
Kocaeli,1.0515463917525774,201801
Konya,0.9072164948453608,201801
Kütahya,1.3195876288659794,201801
Kırklareli,1.1958762886597938,201801
Kırıkkale,1.402061855670103,201801
Kırşehir,0.4329896907216495,201801
Malatya,1.2164948453608246,201801
Manisa,1.0309278350515463,201801
Mardin,0.7422680412371134,201801
Mersin Province,1.0309278350515463,201801
Muğla Province,1.0515463917525774,201801
Muş,1.8350515463917525,201801
Nevşehir,1.5670103092783505,201801
Niğde,0.9690721649484536,201801
Ordu,0.8247422680412371,201801
Osmaniye,1.0515463917525774,201801
Rize,1.2164948453608246,201801
Sakarya,0.845360824742268,201801
Samsun,1.0721649484536082,201801
Siirt Province,0.9896907216494846,201801
Sinop Province,0.865979381443299,201801
Sivas,1.092783505154639,201801
Tekirdağ,1.1134020618556701,201801
Tokat,0.9278350515463918,201801
Trabzon,1.0309278350515463,201801
Tunceli,2.0618556701030926,201801
Uşak,0.4948453608247423,201801
Van,1.1134020618556701,201801
Yalova Province,0.9484536082474226,201801
Yozgat,0.6804123711340206,201801
Zonguldak,0.9072164948453608,201801
Çanakkale Province,1.092783505154639,201801
Çankırı,1.690721649484536,201801
Çorum Province,1.134020618556701,201801
İstanbul,1.2783505154639174,201801
İzmir,1.0515463917525774,201801
Şanlıurfa Province,0.8865979381443299,201801
Şırnak,1.690721649484536,201801
Adana,1.2227979274611398,201802
Adıyaman Province,1.2435233160621761,201802
Afyonkarahisar Province,1.160621761658031,201802
Aksaray,1.471502590673575,201802
Amasya Province,1.3678756476683938,201802
Ankara,1.2435233160621761,201802
Antalya,1.1813471502590673,201802
Ardahan Province,2.0725388601036268,201802
Artvin,0.8704663212435233,201802
Aydın Province,1.077720207253886,201802
Ağrı,1.450777202072539,201802
Balıkesir Province,1.2020725388601037,201802
Bartın Province,0.9119170984455959,201802
Batman,0.5595854922279793,201802
Bayburt,0.8290155440414507,201802
Bilecik,0.8704663212435233,201802
Bingöl Province,1.2227979274611398,201802
Bitlis,1.5336787564766838,201802
Bolu,1.3264248704663213,201802
Burdur Province,1.3264248704663213,201802
Bursa,0.9119170984455959,201802
Denizli,1.160621761658031,201802
Diyarbakır,1.0362694300518134,201802
Düzce Province,1.1191709844559585,201802
Edirne,1.2849740932642486,201802
Elazığ,1.160621761658031,201802
Erzincan,1.8031088082901554,201802
Erzurum,0.9948186528497409,201802
Eskişehir Province,0.7668393782383419,201802
Gaziantep,0.9119170984455959,201802
Giresun,1.1398963730569949,201802
Gümüşhane,1.782383419689119,201802
Hakkâri,1.2227979274611398,201802
Hatay,1.077720207253886,201802
Isparta Province,1.2642487046632125,201802
Iğdır,1.5129533678756477,201802
Kahramanmaraş Province,0.9326424870466321,201802
Karabük,1.1398963730569949,201802
Karaman,1.2227979274611398,201802
Kars,0.9119170984455959,201802
Kastamonu,0.9119170984455959,201802
Kayseri Province,1.1191709844559585,201802
Kilis,0.8704663212435233,201802
Kocaeli,1.0362694300518134,201802
Konya,1.160621761658031,201802
Kütahya,0.8497409326424871,201802
Kırklareli,1.4093264248704662,201802
Kırıkkale,1.38860103626943,201802
Kırşehir,1.6994818652849741,201802
Malatya,1.2642487046632125,201802
Manisa,1.0155440414507773,201802
Mardin,0.5803108808290155,201802
Mersin Province,1.1398963730569949,201802
Muğla Province,0.9948186528497409,201802
Muş,0.9740932642487047,201802
Nevşehir,0.6217616580310881,201802
Niğde,1.077720207253886,201802
Ordu,1.4093264248704662,201802
Osmaniye,0.9948186528497409,201802
Rize,1.0362694300518134,201802
Sakarya,1.077720207253886,201802
Samsun,1.077720207253886,201802
Siirt Province,1.2020725388601037,201802
Sinop Province,1.0362694300518134,201802
Sivas,1.2642487046632125,201802
Tekirdağ,1.2227979274611398,201802
Tokat,1.1191709844559585,201802
Trabzon,0.9948186528497409,201802
Tunceli,2.0725388601036268,201802
Uşak,0.9533678756476683,201802
Van,0.8290155440414507,201802
Yalova Province,1.077720207253886,201802
Yozgat,1.1398963730569949,201802
Zonguldak,0.9740932642487047,201802
Çanakkale Province,0.9533678756476683,201802
Çankırı,1.305699481865285,201802
Çorum Province,1.077720207253886,201802
İstanbul,1.2642487046632125,201802
İzmir,1.1398963730569949,201802
Şanlıurfa Province,1.0569948186528497,201802
Şırnak,0.6217616580310881,201802
Adana,1.083743842364532,201803
Adıyaman Province,0.9261083743842364,201803
Afyonkarahisar Province,0.9655172413793104,201803
Aksaray,0.6699507389162561,201803
Amasya Province,1.2216748768472907,201803
Ankara,1.103448275862069,201803
Antalya,1.064039408866995,201803
Ardahan Province,1.9704433497536946,201803
Artvin,1.0049261083743843,201803
Aydın Province,1.083743842364532,201803
Ağrı,0.6699507389162561,201803
Balıkesir Province,0.7684729064039408,201803
Bartın Province,0.49261083743842365,201803
Batman,0.6896551724137931,201803
Bayburt,1.0246305418719213,201803
Bilecik,1.103448275862069,201803
Bingöl Province,1.1822660098522169,201803
Bitlis,0.6108374384236454,201803
Bolu,0.8669950738916257,201803
Burdur Province,0.729064039408867,201803
Bursa,0.9458128078817734,201803
Denizli,0.7881773399014779,201803
Diyarbakır,0.8472906403940886,201803
Düzce Province,1.0049261083743843,201803
Edirne,1.2019704433497538,201803
Elazığ,0.6896551724137931,201803
Erzincan,0.9064039408866995,201803
Erzurum,0.9852216748768473,201803
Eskişehir Province,1.103448275862069,201803
Gaziantep,0.8866995073891626,201803
Giresun,0.8078817733990148,201803
Gümüşhane,1.1428571428571428,201803
Hakkâri,0.6305418719211823,201803
Hatay,0.7487684729064039,201803
Isparta Province,1.1822660098522169,201803
Iğdır,0.5517241379310345,201803
Kahramanmaraş Province,0.8275862068965517,201803
Karabük,0.8275862068965517,201803
Karaman,0.8275862068965517,201803
Kars,1.4187192118226601,201803
Kastamonu,0.729064039408867,201803
Kayseri Province,0.8078817733990148,201803
Kilis,1.2216748768472907,201803
Kocaeli,1.0443349753694582,201803
Konya,0.9458128078817734,201803
Kütahya,0.8472906403940886,201803
Kırklareli,1.7339901477832513,201803
Kırıkkale,1.1428571428571428,201803
Kırşehir,0.9655172413793104,201803
Malatya,0.8078817733990148,201803
Manisa,1.083743842364532,201803
Mardin,0.729064039408867,201803
Mersin Province,1.1822660098522169,201803
Muğla Province,0.9852216748768473,201803
Muş,1.103448275862069,201803
Nevşehir,1.2019704433497538,201803
Niğde,0.9261083743842364,201803
Ordu,0.8669950738916257,201803
Osmaniye,0.8472906403940886,201803
Rize,0.6305418719211823,201803
Sakarya,0.9458128078817734,201803
Samsun,1.103448275862069,201803
Siirt Province,1.3793103448275863,201803
Sinop Province,0.8078817733990148,201803
Sivas,1.1428571428571428,201803
Tekirdağ,1.3004926108374384,201803
Tokat,1.1428571428571428,201803
Trabzon,0.9655172413793104,201803
Tunceli,1.793103448275862,201803
Uşak,1.2413793103448276,201803
Van,1.0246305418719213,201803
Yalova Province,1.0443349753694582,201803
Yozgat,0.6896551724137931,201803
Zonguldak,0.9458128078817734,201803
Çanakkale Province,0.9852216748768473,201803
Çankırı,0.6699507389162561,201803
Çorum Province,0.9458128078817734,201803
İstanbul,1.1231527093596059,201803
İzmir,0.9852216748768473,201803
Şanlıurfa Province,1.083743842364532,201803
Şırnak,0.8275862068965517,201803
Adana,0.9375,201804
Adıyaman Province,1.1041666666666667,201804
Afyonkarahisar Province,0.8333333333333334,201804
Aksaray,0.7916666666666666,201804
Amasya Province,0.7916666666666666,201804
Ankara,0.9166666666666666,201804
Antalya,0.8541666666666666,201804
Ardahan Province,1.125,201804
Artvin,0.9583333333333334,201804
Aydın Province,1.0416666666666667,201804
Ağrı,1.125,201804
Balıkesir Province,0.875,201804
Bartın Province,1.1875,201804
Batman,0.7708333333333334,201804
Bayburt,1.6041666666666667,201804
Bilecik,0.6041666666666666,201804
Bingöl Province,0.7708333333333334,201804
Bitlis,0.375,201804
Bolu,0.7291666666666666,201804
Burdur Province,0.9375,201804
Bursa,0.8125,201804
Denizli,0.875,201804
Diyarbakır,0.8333333333333334,201804
Düzce Province,1.0833333333333333,201804
Edirne,1.25,201804
Elazığ,0.7083333333333334,201804
Erzincan,0.6458333333333334,201804
Erzurum,0.7083333333333334,201804
Eskişehir Province,0.8958333333333334,201804
Gaziantep,0.8541666666666666,201804
Giresun,1.0208333333333333,201804
Gümüşhane,0.5625,201804
Hakkâri,0.7291666666666666,201804
Hatay,0.5625,201804
Isparta Province,0.8541666666666666,201804
Iğdır,0.875,201804
Kahramanmaraş Province,0.8541666666666666,201804
Karabük,0.5208333333333334,201804
Karaman,1.1666666666666667,201804
Kars,0.7291666666666666,201804
Kastamonu,0.7916666666666666,201804
Kayseri Province,0.8333333333333334,201804
Kilis,0.875,201804
Kocaeli,0.9791666666666666,201804
Konya,0.8125,201804
Kütahya,0.8333333333333334,201804
Kırklareli,1.0416666666666667,201804
Kırıkkale,0.8958333333333334,201804
Kırşehir,1.0208333333333333,201804
Malatya,0.9791666666666666,201804
Manisa,0.9375,201804
Mardin,0.75,201804
Mersin Province,0.9166666666666666,201804
Muğla Province,0.9166666666666666,201804
Muş,1.4583333333333333,201804
Nevşehir,0.6875,201804
Niğde,1.1875,201804
Ordu,0.8125,201804
Osmaniye,0.75,201804
Rize,0.7916666666666666,201804
Sakarya,0.75,201804
Samsun,0.9791666666666666,201804
Siirt Province,0.8125,201804
Sinop Province,1.2708333333333333,201804
Sivas,1.0,201804
Tekirdağ,1.1875,201804
Tokat,0.8125,201804
Trabzon,0.6041666666666666,201804
Tunceli,2.0833333333333335,201804
Uşak,1.2291666666666667,201804
Van,0.5416666666666666,201804
Yalova Province,0.8333333333333334,201804
Yozgat,0.7291666666666666,201804
Zonguldak,1.0416666666666667,201804
Çanakkale Province,1.125,201804
Çankırı,0.5208333333333334,201804
Çorum Province,1.0208333333333333,201804
İstanbul,0.9375,201804
İzmir,1.0,201804
Şanlıurfa Province,0.7291666666666666,201804
Şırnak,0.6458333333333334,201804
Adana,1.2857142857142858,201805
Adıyaman Province,1.4489795918367347,201805
Afyonkarahisar Province,1.0816326530612246,201805
Aksaray,0.7755102040816326,201805
Amasya Province,1.346938775510204,201805
Ankara,1.3877551020408163,201805
Antalya,1.2653061224489797,201805
Ardahan Province,1.6938775510204083,201805
Artvin,1.7346938775510203,201805
Aydın Province,1.2448979591836735,201805
Ağrı,1.346938775510204,201805
Balıkesir Province,1.3673469387755102,201805
Bartın Province,1.9795918367346939,201805
Batman,1.1020408163265305,201805
Bayburt,0.8367346938775511,201805
Bilecik,1.2448979591836735,201805
Bingöl Province,1.2244897959183674,201805
Bitlis,1.5510204081632653,201805
Bolu,2.0408163265306123,201805
Burdur Province,1.5714285714285714,201805
Bursa,1.2653061224489797,201805
Denizli,1.2653061224489797,201805
Diyarbakır,1.1428571428571428,201805
Düzce Province,1.3061224489795917,201805
Edirne,1.5918367346938775,201805
Elazığ,1.346938775510204,201805
Erzincan,1.2857142857142858,201805
Erzurum,1.510204081632653,201805
Eskişehir Province,1.3265306122448979,201805
Gaziantep,1.3673469387755102,201805
Giresun,1.2244897959183674,201805
Gümüşhane,1.6734693877551021,201805
Hakkâri,1.2653061224489797,201805
Hatay,1.1428571428571428,201805
Isparta Province,1.2244897959183674,201805
Iğdır,1.2448979591836735,201805
Kahramanmaraş Province,0.9795918367346939,201805
Karabük,1.0204081632653061,201805
Karaman,1.2040816326530612,201805
Kars,1.1020408163265305,201805
Kastamonu,1.5714285714285714,201805
Kayseri Province,1.2857142857142858,201805
Kilis,1.1020408163265305,201805
Kocaeli,1.4285714285714286,201805
Konya,1.489795918367347,201805
Kütahya,1.3061224489795917,201805
Kırklareli,1.510204081632653,201805
Kırıkkale,1.0,201805
Kırşehir,1.4489795918367347,201805
Malatya,1.7346938775510203,201805
Manisa,1.2244897959183674,201805
Mardin,1.3673469387755102,201805
Mersin Province,1.4285714285714286,201805
Muğla Province,1.1224489795918366,201805
Muş,0.7142857142857143,201805
Nevşehir,0.673469387755102,201805
Niğde,1.2040816326530612,201805
Ordu,1.469387755102041,201805
Osmaniye,1.5918367346938775,201805
Rize,1.2244897959183674,201805
Sakarya,1.163265306122449,201805
Samsun,1.2653061224489797,201805
Siirt Province,1.530612244897959,201805
Sinop Province,1.4489795918367347,201805
Sivas,1.0816326530612246,201805
Tekirdağ,1.6734693877551021,201805
Tokat,1.2857142857142858,201805
Trabzon,1.4285714285714286,201805
Tunceli,1.836734693877551,201805
Uşak,1.5714285714285714,201805
Van,1.2244897959183674,201805
Yalova Province,1.0,201805
Yozgat,1.2857142857142858,201805
Zonguldak,1.346938775510204,201805
Çanakkale Province,1.7959183673469388,201805
Çankırı,1.469387755102041,201805
Çorum Province,1.183673469387755,201805
İstanbul,1.469387755102041,201805
İzmir,1.4081632653061225,201805
Şanlıurfa Province,1.1428571428571428,201805
Şırnak,0.7551020408163265,201805
Adana,1.160621761658031,201806
Adıyaman Province,0.7253886010362695,201806
Afyonkarahisar Province,0.9948186528497409,201806
Aksaray,0.8082901554404145,201806
Amasya Province,1.6787564766839378,201806
Ankara,1.2642487046632125,201806
Antalya,1.2227979274611398,201806
Ardahan Province,1.9067357512953367,201806
Artvin,1.0569948186528497,201806
Aydın Province,1.0984455958549222,201806
Ağrı,1.3678756476683938,201806
Balıkesir Province,1.2849740932642486,201806
Bartın Province,1.2020725388601037,201806
Batman,0.8497409326424871,201806
Bayburt,1.6787564766839378,201806
Bilecik,1.0984455958549222,201806
Bingöl Province,1.2020725388601037,201806
Bitlis,1.4922279792746114,201806
Bolu,1.450777202072539,201806
Burdur Province,1.38860103626943,201806
Bursa,1.0984455958549222,201806
Denizli,1.0984455958549222,201806
Diyarbakır,1.0569948186528497,201806
Düzce Province,1.5336787564766838,201806
Edirne,1.2020725388601037,201806
Elazığ,1.0362694300518134,201806
Erzincan,0.8497409326424871,201806
Erzurum,1.2435233160621761,201806
Eskişehir Province,1.2849740932642486,201806
Gaziantep,1.1191709844559585,201806
Giresun,0.8911917098445595,201806
Gümüşhane,1.38860103626943,201806
Hakkâri,0.8082901554404145,201806
Hatay,1.2227979274611398,201806
Isparta Province,1.4922279792746114,201806
Iğdır,2.0725388601036268,201806
Kahramanmaraş Province,0.9740932642487047,201806
Karabük,1.0155440414507773,201806
Karaman,0.41450777202072536,201806
Kars,1.4093264248704662,201806
Kastamonu,0.9948186528497409,201806
Kayseri Province,1.0984455958549222,201806
Kilis,1.450777202072539,201806
Kocaeli,1.1813471502590673,201806
Konya,1.2020725388601037,201806
Kütahya,1.077720207253886,201806
Kırklareli,1.7409326424870466,201806
Kırıkkale,0.9119170984455959,201806
Kırşehir,1.2435233160621761,201806
Malatya,1.077720207253886,201806
Manisa,1.38860103626943,201806
Mardin,1.1191709844559585,201806
Mersin Province,0.9740932642487047,201806
Muğla Province,1.2435233160621761,201806
Muş,0.8290155440414507,201806
Nevşehir,0.6424870466321243,201806
Niğde,1.7202072538860103,201806
Ordu,1.305699481865285,201806
Osmaniye,0.45595854922279794,201806
Rize,0.9948186528497409,201806
Sakarya,1.0362694300518134,201806
Samsun,1.4922279792746114,201806
Siirt Province,1.0155440414507773,201806
Sinop Province,1.6373056994818653,201806
Sivas,1.3264248704663213,201806
Tekirdağ,1.5336787564766838,201806
Tokat,1.3471502590673574,201806
Trabzon,1.0569948186528497,201806
Tunceli,1.471502590673575,201806
Uşak,1.4093264248704662,201806
Van,1.077720207253886,201806
Yalova Province,0.9948186528497409,201806
Yozgat,0.9948186528497409,201806
Zonguldak,1.2642487046632125,201806
Çanakkale Province,1.2435233160621761,201806
Çankırı,1.1813471502590673,201806
Çorum Province,0.8704663212435233,201806
İstanbul,1.3264248704663213,201806
İzmir,1.3264248704663213,201806
Şanlıurfa Province,1.160621761658031,201806
Şırnak,0.8290155440414507,201806
Adana,0.8235294117647058,201807
Adıyaman Province,0.6666666666666666,201807
Afyonkarahisar Province,0.47058823529411764,201807
Aksaray,0.6274509803921569,201807
Amasya Province,1.1176470588235294,201807
Ankara,0.8235294117647058,201807
Antalya,0.7450980392156863,201807
Ardahan Province,0.6862745098039216,201807
Artvin,1.0,201807
Aydın Province,0.7843137254901961,201807
Ağrı,0.9803921568627451,201807
Balıkesir Province,0.6274509803921569,201807
Bartın Province,0.8627450980392157,201807
Batman,0.45098039215686275,201807
Bayburt,1.9607843137254901,201807
Bilecik,0.5098039215686274,201807
Bingöl Province,0.5490196078431373,201807
Bitlis,1.1764705882352942,201807
Bolu,0.5294117647058824,201807
Burdur Province,1.411764705882353,201807
Bursa,0.803921568627451,201807
Denizli,0.7058823529411765,201807
Diyarbakır,0.5882352941176471,201807
Düzce Province,0.803921568627451,201807
Edirne,0.9803921568627451,201807
Elazığ,0.6274509803921569,201807
Erzincan,0.7058823529411765,201807
Erzurum,0.9607843137254902,201807
Eskişehir Province,0.7450980392156863,201807
Gaziantep,0.6078431372549019,201807
Giresun,0.7647058823529411,201807
Gümüşhane,1.2941176470588236,201807
Hakkâri,0.3137254901960784,201807
Hatay,0.7058823529411765,201807
Isparta Province,0.9607843137254902,201807
Iğdır,0.6862745098039216,201807
Kahramanmaraş Province,0.8627450980392157,201807
Karabük,0.5294117647058824,201807
Karaman,0.8823529411764706,201807
Kars,0.5490196078431373,201807
Kastamonu,0.8627450980392157,201807
Kayseri Province,0.6862745098039216,201807
Kilis,1.196078431372549,201807
Kocaeli,0.7647058823529411,201807
Konya,0.7254901960784313,201807
Kütahya,0.7254901960784313,201807
Kırklareli,1.0,201807
Kırıkkale,0.43137254901960786,201807
Kırşehir,0.47058823529411764,201807
Malatya,0.8431372549019608,201807
Manisa,0.8431372549019608,201807
Mardin,0.9019607843137255,201807
Mersin Province,0.8235294117647058,201807
Muğla Province,0.6274509803921569,201807
Muş,0.6078431372549019,201807
Nevşehir,0.5098039215686274,201807
Niğde,0.803921568627451,201807
Ordu,0.5294117647058824,201807
Osmaniye,0.5490196078431373,201807
Rize,0.6470588235294118,201807
Sakarya,0.5686274509803921,201807
Samsun,0.8627450980392157,201807
Siirt Province,0.6862745098039216,201807
Sinop Province,0.803921568627451,201807
Sivas,0.9215686274509803,201807
Tekirdağ,0.9607843137254902,201807
Tokat,0.9803921568627451,201807
Trabzon,0.6666666666666666,201807
Tunceli,1.1568627450980393,201807
Uşak,1.0392156862745099,201807
Van,0.5882352941176471,201807
Yalova Province,0.9411764705882353,201807
Yozgat,0.8823529411764706,201807
Zonguldak,0.7450980392156863,201807
Çanakkale Province,0.5882352941176471,201807
Çankırı,0.37254901960784315,201807
Çorum Province,0.6274509803921569,201807
İstanbul,0.8823529411764706,201807
İzmir,0.803921568627451,201807
Şanlıurfa Province,0.8627450980392157,201807
Şırnak,0.803921568627451,201807
Adana,1.0833333333333333,201808
Adıyaman Province,0.8125,201808
Afyonkarahisar Province,1.1041666666666667,201808
Aksaray,0.7916666666666666,201808
Amasya Province,1.5416666666666667,201808
Ankara,1.125,201808
Antalya,1.0,201808
Ardahan Province,1.9375,201808
Artvin,0.7916666666666666,201808
Aydın Province,1.125,201808
Ağrı,0.8541666666666666,201808
Balıkesir Province,1.1666666666666667,201808
Bartın Province,1.2708333333333333,201808
Batman,0.7083333333333334,201808
Bayburt,0.0,201808
Bilecik,1.5208333333333333,201808
Bingöl Province,0.5208333333333334,201808
Bitlis,1.4583333333333333,201808
Bolu,0.875,201808
Burdur Province,0.7291666666666666,201808
Bursa,1.0416666666666667,201808
