geoName,vitamin,Period
Kırklareli,0.3767123287671233,201710
Kırıkkale,0.4965753424657534,201710
Kırşehir,0.8732876712328768,201710
Malatya,0.8219178082191781,201710
Manisa,0.4794520547945206,201710
Mardin,0.4794520547945206,201710
Mersin Province,0.565068493150685,201710
Muğla Province,0.8219178082191781,201710
Muş,0.0,201710
Nevşehir,0.3595890410958904,201710
Niğde,0.4452054794520548,201710
Ordu,0.4623287671232877,201710
Osmaniye,0.4794520547945206,201710
Rize,0.6335616438356164,201710
Sakarya,0.5308219178082192,201710
Samsun,0.4623287671232877,201710
Siirt Province,0.839041095890411,201710
Sinop Province,0.4109589041095891,201710
Sivas,0.565068493150685,201710
Tekirdağ,0.5821917808219178,201710
Tokat,0.8732876712328768,201710
Trabzon,0.3595890410958904,201710
Tunceli,0.0,201710
Uşak,0.6335616438356164,201710
Van,0.5993150684931507,201710
Yalova Province,0.7363013698630138,201710
Yozgat,0.2568493150684932,201710
Zonguldak,0.6678082191780822,201710
Çanakkale Province,0.5993150684931507,201710
Çankırı,0.4794520547945206,201710
Çorum Province,0.702054794520548,201710
İstanbul,0.8047945205479452,201710
İzmir,0.7534246575342466,201710
Şanlıurfa Province,0.3767123287671233,201710
Şırnak,1.1643835616438356,201710
Adana,0.4854368932038835,201711
Adıyaman Province,0.36893203883495146,201711
Afyonkarahisar Province,0.34951456310679613,201711
Aksaray,0.46601941747572817,201711
Amasya Province,0.4854368932038835,201711
Ankara,0.5242718446601942,201711
Antalya,0.4854368932038835,201711
Ardahan Province,0.0,201711
Artvin,0.3883495145631068,201711
Aydın Province,0.42718446601941745,201711
Ağrı,0.44660194174757284,201711
Balıkesir Province,0.4077669902912621,201711
Bartın Province,0.42718446601941745,201711
Batman,0.34951456310679613,201711
Bayburt,0.8932038834951457,201711
Bilecik,0.44660194174757284,201711
Bingöl Province,1.2815533980582525,201711
Bitlis,0.42718446601941745,201711
Bolu,0.6601941747572816,201711
Burdur Province,0.7378640776699029,201711
Bursa,0.44660194174757284,201711
Denizli,0.4854368932038835,201711
Diyarbakır,0.3300970873786408,201711
Düzce Province,0.2912621359223301,201711
Edirne,0.5631067961165048,201711
Elazığ,0.4854368932038835,201711
Erzincan,0.5242718446601942,201711
Erzurum,0.46601941747572817,201711
Eskişehir Province,0.44660194174757284,201711
Gaziantep,0.4854368932038835,201711
Giresun,0.2524271844660194,201711
Gümüşhane,1.203883495145631,201711
Hakkâri,0.0,201711
Hatay,0.36893203883495146,201711
Isparta Province,0.3883495145631068,201711
Iğdır,0.6019417475728155,201711
Kahramanmaraş Province,0.3300970873786408,201711
Karabük,0.44660194174757284,201711
Karaman,0.46601941747572817,201711
Kars,0.6407766990291263,201711
Kastamonu,0.4077669902912621,201711
Kayseri Province,0.36893203883495146,201711
Kilis,0.6019417475728155,201711
Kocaeli,0.4854368932038835,201711
Konya,0.5242718446601942,201711
Kütahya,0.44660194174757284,201711
Kırklareli,0.6407766990291263,201711
Kırıkkale,0.6990291262135923,201711
Kırşehir,0.5631067961165048,201711
Malatya,0.4077669902912621,201711
Manisa,0.5242718446601942,201711
Mardin,0.27184466019417475,201711
Mersin Province,0.34951456310679613,201711
Muğla Province,0.6407766990291263,201711
Muş,0.46601941747572817,201711
Nevşehir,0.2912621359223301,201711
Niğde,0.42718446601941745,201711
Ordu,0.42718446601941745,201711
Osmaniye,0.4854368932038835,201711
Rize,0.5631067961165048,201711
Sakarya,0.36893203883495146,201711
Samsun,0.42718446601941745,201711
Siirt Province,0.5631067961165048,201711
Sinop Province,0.3300970873786408,201711
Sivas,0.5436893203883495,201711
Tekirdağ,0.44660194174757284,201711
Tokat,0.5436893203883495,201711
Trabzon,0.4077669902912621,201711
Tunceli,1.941747572815534,201711
Uşak,0.44660194174757284,201711
Van,0.3106796116504854,201711
Yalova Province,0.4077669902912621,201711
Yozgat,0.27184466019417475,201711
Zonguldak,0.46601941747572817,201711
Çanakkale Province,0.46601941747572817,201711
Çankırı,0.7572815533980582,201711
Çorum Province,0.7184466019417476,201711
İstanbul,0.5631067961165048,201711
İzmir,0.5631067961165048,201711
Şanlıurfa Province,0.3106796116504854,201711
Şırnak,0.5436893203883495,201711
Adana,0.40076335877862596,201712
Adıyaman Province,0.22900763358778625,201712
Afyonkarahisar Province,0.4389312977099237,201712
Aksaray,0.41984732824427484,201712
Amasya Province,0.3435114503816794,201712
Ankara,0.4580152671755725,201712
Antalya,0.4580152671755725,201712
Ardahan Province,1.9083969465648856,201712
Artvin,0.3244274809160305,201712
Aydın Province,0.3053435114503817,201712
Ağrı,0.4770992366412214,201712
Balıkesir Province,0.22900763358778625,201712
Bartın Province,0.5152671755725191,201712
Batman,0.2480916030534351,201712
Bayburt,0.0,201712
Bilecik,0.19083969465648856,201712
Bingöl Province,0.0,201712
Bitlis,0.3435114503816794,201712
Bolu,0.36259541984732824,201712
Burdur Province,0.2480916030534351,201712
Bursa,0.3816793893129771,201712
Denizli,0.40076335877862596,201712
Diyarbakır,0.28625954198473286,201712
Düzce Province,0.40076335877862596,201712
Edirne,0.20992366412213742,201712
Elazığ,0.13358778625954199,201712
Erzincan,0.3244274809160305,201712
Erzurum,0.41984732824427484,201712
Eskişehir Province,0.40076335877862596,201712
Gaziantep,0.41984732824427484,201712
Giresun,0.2480916030534351,201712
Gümüşhane,0.7824427480916031,201712
Hakkâri,0.4961832061068702,201712
Hatay,0.40076335877862596,201712
Isparta Province,0.5916030534351145,201712
Iğdır,0.4961832061068702,201712
Kahramanmaraş Province,0.26717557251908397,201712
Karabük,0.41984732824427484,201712
Karaman,0.40076335877862596,201712
Kars,0.66793893129771,201712
Kastamonu,0.28625954198473286,201712
Kayseri Province,0.3244274809160305,201712
Kilis,0.4961832061068702,201712
Kocaeli,0.4389312977099237,201712
Konya,0.3244274809160305,201712
Kütahya,0.28625954198473286,201712
Kırklareli,0.7633587786259542,201712
Kırıkkale,0.3816793893129771,201712
Kırşehir,0.4580152671755725,201712
Malatya,0.28625954198473286,201712
Manisa,0.36259541984732824,201712
Mardin,0.3053435114503817,201712
Mersin Province,0.3244274809160305,201712
Muğla Province,0.3816793893129771,201712
Muş,0.7251908396946565,201712
Nevşehir,0.15267175572519084,201712
Niğde,0.6297709923664122,201712
Ordu,0.3053435114503817,201712
Osmaniye,0.4770992366412214,201712
Rize,0.5916030534351145,201712
Sakarya,0.3816793893129771,201712
Samsun,0.26717557251908397,201712
Siirt Province,0.0,201712
Sinop Province,0.66793893129771,201712
Sivas,0.3244274809160305,201712
Tekirdağ,0.4389312977099237,201712
Tokat,0.20992366412213742,201712
Trabzon,0.5534351145038168,201712
Tunceli,0.8206106870229007,201712
Uşak,0.40076335877862596,201712
Van,0.41984732824427484,201712
Yalova Province,0.3435114503816794,201712
Yozgat,0.6106870229007634,201712
Zonguldak,0.4389312977099237,201712
Çanakkale Province,0.41984732824427484,201712
Çankırı,0.3053435114503817,201712
Çorum Province,0.3435114503816794,201712
İstanbul,0.4961832061068702,201712
İzmir,0.4389312977099237,201712
Şanlıurfa Province,0.40076335877862596,201712
Şırnak,0.6106870229007634,201712
Adana,0.48484848484848486,201801
Adıyaman Province,0.24242424242424243,201801
Afyonkarahisar Province,0.4444444444444444,201801
Aksaray,0.40404040404040403,201801
Amasya Province,0.6060606060606061,201801
Ankara,0.6060606060606061,201801
Antalya,0.6464646464646465,201801
Ardahan Province,1.2525252525252526,201801
Artvin,0.40404040404040403,201801
Aydın Province,0.5252525252525253,201801
Ağrı,0.6060606060606061,201801
Balıkesir Province,0.6262626262626263,201801
Bartın Province,0.3434343434343434,201801
Batman,0.30303030303030304,201801
Bayburt,2.0202020202020203,201801
Bilecik,0.24242424242424243,201801
Bingöl Province,0.9292929292929293,201801
Bitlis,0.46464646464646464,201801
Bolu,0.7676767676767676,201801
Burdur Province,0.4444444444444444,201801
Bursa,0.5050505050505051,201801
Denizli,0.4444444444444444,201801
Diyarbakır,0.30303030303030304,201801
Düzce Province,0.36363636363636365,201801
Edirne,0.5858585858585859,201801
Elazığ,0.46464646464646464,201801
Erzincan,0.4444444444444444,201801
Erzurum,0.30303030303030304,201801
Eskişehir Province,0.5454545454545454,201801
Gaziantep,0.48484848484848486,201801
Giresun,0.7070707070707071,201801
Gümüşhane,0.6868686868686869,201801
Hakkâri,0.0,201801
Hatay,0.46464646464646464,201801
Isparta Province,0.6060606060606061,201801
Iğdır,0.0,201801
Kahramanmaraş Province,0.30303030303030304,201801
Karabük,0.6464646464646465,201801
Karaman,0.48484848484848486,201801
Kars,0.8686868686868687,201801
Kastamonu,0.2828282828282828,201801
Kayseri Province,0.42424242424242425,201801
Kilis,0.0,201801
Kocaeli,0.5656565656565656,201801
Konya,0.4444444444444444,201801
Kütahya,0.48484848484848486,201801
Kırklareli,0.42424242424242425,201801
Kırıkkale,0.42424242424242425,201801
Kırşehir,0.7272727272727273,201801
Malatya,0.6060606060606061,201801
Manisa,0.5252525252525253,201801
Mardin,0.24242424242424243,201801
Mersin Province,0.48484848484848486,201801
Muğla Province,0.3838383838383838,201801
Muş,0.5050505050505051,201801
Nevşehir,0.30303030303030304,201801
Niğde,0.36363636363636365,201801
Ordu,0.40404040404040403,201801
Osmaniye,0.5454545454545454,201801
Rize,0.5252525252525253,201801
Sakarya,0.42424242424242425,201801
Samsun,0.40404040404040403,201801
Siirt Province,0.5858585858585859,201801
Sinop Province,0.36363636363636365,201801
Sivas,0.3434343434343434,201801
Tekirdağ,0.42424242424242425,201801
Tokat,0.4444444444444444,201801
Trabzon,0.3434343434343434,201801
Tunceli,1.0505050505050506,201801
Uşak,0.4444444444444444,201801
Van,0.48484848484848486,201801
Yalova Province,0.6060606060606061,201801
Yozgat,0.5050505050505051,201801
Zonguldak,0.2828282828282828,201801
Çanakkale Province,0.46464646464646464,201801
Çankırı,0.0,201801
Çorum Province,0.2828282828282828,201801
İstanbul,0.6262626262626263,201801
İzmir,0.5454545454545454,201801
Şanlıurfa Province,0.20202020202020202,201801
Şırnak,0.2828282828282828,201801
Adana,0.3673469387755102,201802
Adıyaman Province,0.32653061224489793,201802
Afyonkarahisar Province,0.22448979591836735,201802
Aksaray,0.24489795918367346,201802
Amasya Province,0.5510204081632653,201802
Ankara,0.4489795918367347,201802
Antalya,0.42857142857142855,201802
Ardahan Province,2.0408163265306123,201802
Artvin,0.5102040816326531,201802
Aydın Province,0.32653061224489793,201802
Ağrı,0.3673469387755102,201802
Balıkesir Province,0.3673469387755102,201802
Bartın Province,0.40816326530612246,201802
Batman,0.1836734693877551,201802
Bayburt,0.8163265306122449,201802
Bilecik,0.5714285714285714,201802
Bingöl Province,0.3469387755102041,201802
Bitlis,0.5510204081632653,201802
Bolu,0.46938775510204084,201802
Burdur Province,0.24489795918367346,201802
Bursa,0.40816326530612246,201802
Denizli,0.5306122448979592,201802
Diyarbakır,0.2857142857142857,201802
Düzce Province,0.5102040816326531,201802
Edirne,0.2653061224489796,201802
Elazığ,0.4489795918367347,201802
Erzincan,0.46938775510204084,201802
Erzurum,0.22448979591836735,201802
Eskişehir Province,0.46938775510204084,201802
Gaziantep,0.3469387755102041,201802
Giresun,0.4489795918367347,201802
Gümüşhane,0.5714285714285714,201802
Hakkâri,0.4489795918367347,201802
Hatay,0.24489795918367346,201802
Isparta Province,0.2857142857142857,201802
Iğdır,1.0,201802
Kahramanmaraş Province,0.12244897959183673,201802
Karabük,0.40816326530612246,201802
Karaman,0.30612244897959184,201802
Kars,0.2653061224489796,201802
Kastamonu,0.22448979591836735,201802
Kayseri Province,0.30612244897959184,201802
Kilis,0.4897959183673469,201802
Kocaeli,0.32653061224489793,201802
Konya,0.2653061224489796,201802
Kütahya,0.42857142857142855,201802
Kırklareli,0.6326530612244898,201802
Kırıkkale,0.3469387755102041,201802
Kırşehir,0.42857142857142855,201802
Malatya,0.42857142857142855,201802
Manisa,0.3673469387755102,201802
Mardin,0.2857142857142857,201802
Mersin Province,0.40816326530612246,201802
Muğla Province,0.30612244897959184,201802
Muş,0.0,201802
Nevşehir,0.32653061224489793,201802
Niğde,0.42857142857142855,201802
Ordu,0.2653061224489796,201802
Osmaniye,0.3469387755102041,201802
Rize,0.5306122448979592,201802
Sakarya,0.42857142857142855,201802
Samsun,0.2653061224489796,201802
Siirt Province,0.3469387755102041,201802
Sinop Province,0.8163265306122449,201802
Sivas,0.24489795918367346,201802
Tekirdağ,0.3673469387755102,201802
Tokat,0.2857142857142857,201802
Trabzon,0.3673469387755102,201802
Tunceli,0.0,201802
Uşak,0.30612244897959184,201802
Van,0.2653061224489796,201802
Yalova Province,0.673469387755102,201802
Yozgat,0.4489795918367347,201802
Zonguldak,0.4897959183673469,201802
Çanakkale Province,0.3469387755102041,201802
Çankırı,0.30612244897959184,201802
Çorum Province,0.3877551020408163,201802
İstanbul,0.4897959183673469,201802
İzmir,0.40816326530612246,201802
Şanlıurfa Province,0.2857142857142857,201802
Şırnak,0.3673469387755102,201802
Adana,0.3981042654028436,201803
Adıyaman Province,0.3981042654028436,201803
Afyonkarahisar Province,0.36018957345971564,201803
Aksaray,0.36018957345971564,201803
Amasya Province,0.36018957345971564,201803
Ankara,0.5308056872037915,201803
Antalya,0.5118483412322274,201803
Ardahan Province,1.0236966824644549,201803
Artvin,0.7014218009478673,201803
Aydın Province,0.41706161137440756,201803
Ağrı,0.3412322274881517,201803
Balıkesir Province,0.4928909952606635,201803
Bartın Province,0.5497630331753555,201803
Batman,0.5687203791469194,201803
Bayburt,0.7772511848341233,201803
Bilecik,0.3033175355450237,201803
Bingöl Province,0.3791469194312796,201803
Bitlis,0.3981042654028436,201803
Bolu,0.3412322274881517,201803
Burdur Province,0.6066350710900474,201803
Bursa,0.43601895734597157,201803
Denizli,0.5118483412322274,201803
Diyarbakır,0.41706161137440756,201803
Düzce Province,0.3981042654028436,201803
Edirne,0.3412322274881517,201803
Elazığ,0.3222748815165877,201803
Erzincan,0.3981042654028436,201803
Erzurum,0.3981042654028436,201803
Eskişehir Province,0.5876777251184834,201803
Gaziantep,0.3981042654028436,201803
Giresun,0.47393364928909953,201803
Gümüşhane,0.7393364928909952,201803
Hakkâri,0.4928909952606635,201803
Hatay,0.3222748815165877,201803
Isparta Province,0.2843601895734597,201803
Iğdır,0.0,201803
Kahramanmaraş Province,0.17061611374407584,201803
Karabük,0.7203791469194313,201803
Karaman,0.5687203791469194,201803
Kars,0.7393364928909952,201803
Kastamonu,0.6824644549763034,201803
Kayseri Province,0.3981042654028436,201803
Kilis,0.5308056872037915,201803
Kocaeli,0.4928909952606635,201803
Konya,0.41706161137440756,201803
Kütahya,0.3791469194312796,201803
Kırklareli,0.41706161137440756,201803
Kırıkkale,0.47393364928909953,201803
Kırşehir,0.24644549763033174,201803
Malatya,0.43601895734597157,201803
Manisa,0.3412322274881517,201803
Mardin,0.24644549763033174,201803
Mersin Province,0.4928909952606635,201803
Muğla Province,0.47393364928909953,201803
Muş,0.43601895734597157,201803
Nevşehir,0.3412322274881517,201803
Niğde,0.5687203791469194,201803
Ordu,0.24644549763033174,201803
Osmaniye,0.47393364928909953,201803
Rize,0.41706161137440756,201803
Sakarya,0.4549763033175355,201803
Samsun,0.3981042654028436,201803
Siirt Province,0.5497630331753555,201803
Sinop Province,0.3033175355450237,201803
Sivas,0.5308056872037915,201803
Tekirdağ,0.5308056872037915,201803
Tokat,0.17061611374407584,201803
Trabzon,0.5687203791469194,201803
Tunceli,1.8957345971563981,201803
Uşak,0.6066350710900474,201803
Van,0.3412322274881517,201803
Yalova Province,0.3791469194312796,201803
Yozgat,0.6066350710900474,201803
Zonguldak,0.5497630331753555,201803
Çanakkale Province,0.6255924170616114,201803
Çankırı,0.6824644549763034,201803
Çorum Province,0.3791469194312796,201803
İstanbul,0.5308056872037915,201803
İzmir,0.5308056872037915,201803
Şanlıurfa Province,0.43601895734597157,201803
Şırnak,0.24644549763033174,201803
Adana,0.6198347107438017,201804
Adıyaman Province,0.5991735537190083,201804
Afyonkarahisar Province,0.4545454545454546,201804
Aksaray,0.6611570247933884,201804
Amasya Province,0.2892561983471075,201804
Ankara,0.8057851239669421,201804
Antalya,0.640495867768595,201804
Ardahan Province,1.694214876033058,201804
Artvin,0.5991735537190083,201804
Aydın Province,0.578512396694215,201804
Ağrı,0.640495867768595,201804
Balıkesir Province,0.5165289256198348,201804
Bartın Province,0.49586776859504134,201804
Batman,0.5991735537190083,201804
Bayburt,2.066115702479339,201804
Bilecik,0.3512396694214876,201804
Bingöl Province,0.9917355371900827,201804
Bitlis,0.9917355371900827,201804
Bolu,0.6611570247933884,201804
Burdur Province,0.9090909090909092,201804
Bursa,0.6818181818181819,201804
Denizli,0.6818181818181819,201804
Diyarbakır,0.43388429752066116,201804
Düzce Province,0.2892561983471075,201804
Edirne,0.5371900826446281,201804
Elazığ,0.7438016528925621,201804
Erzincan,0.6198347107438017,201804
Erzurum,0.43388429752066116,201804
Eskişehir Province,0.9297520661157025,201804
Gaziantep,0.578512396694215,201804
Giresun,0.578512396694215,201804
Gümüşhane,0.9710743801652892,201804
Hakkâri,0.8264462809917356,201804
Hatay,0.7644628099173554,201804
Isparta Province,0.7231404958677686,201804
Iğdır,1.1363636363636365,201804
Kahramanmaraş Province,0.43388429752066116,201804
Karabük,0.8057851239669421,201804
Karaman,0.37190082644628103,201804
Kars,1.21900826446281,201804
Kastamonu,0.7231404958677686,201804
Kayseri Province,0.6198347107438017,201804
Kilis,1.3016528925619835,201804
Kocaeli,0.640495867768595,201804
Konya,0.578512396694215,201804
Kütahya,0.49586776859504134,201804
Kırklareli,0.8057851239669421,201804
Kırıkkale,0.4545454545454546,201804
Kırşehir,1.012396694214876,201804
Malatya,0.5371900826446281,201804
Manisa,0.4545454545454546,201804
Mardin,0.6198347107438017,201804
Mersin Province,0.5991735537190083,201804
Muğla Province,0.9917355371900827,201804
Muş,0.7024793388429752,201804
Nevşehir,0.6611570247933884,201804
Niğde,0.640495867768595,201804
Ordu,0.6198347107438017,201804
Osmaniye,0.47520661157024796,201804
Rize,0.8677685950413223,201804
Sakarya,0.7438016528925621,201804
Samsun,0.6611570247933884,201804
Siirt Province,1.0330578512396695,201804
Sinop Province,0.7644628099173554,201804
Sivas,0.3512396694214876,201804
Tekirdağ,0.6198347107438017,201804
Tokat,0.7231404958677686,201804
Trabzon,0.6198347107438017,201804
Tunceli,1.590909090909091,201804
Uşak,0.2272727272727273,201804
Van,0.2066115702479339,201804
Yalova Province,0.8884297520661157,201804
Yozgat,0.47520661157024796,201804
Zonguldak,0.5371900826446281,201804
Çanakkale Province,0.4545454545454546,201804
Çankırı,1.177685950413223,201804
Çorum Province,0.7024793388429752,201804
İstanbul,0.8057851239669421,201804
İzmir,0.7231404958677686,201804
Şanlıurfa Province,0.47520661157024796,201804
Şırnak,0.5991735537190083,201804
Adana,0.5376344086021505,201805
Adıyaman Province,0.27956989247311825,201805
Afyonkarahisar Province,0.43010752688172044,201805
Aksaray,0.3870967741935484,201805
Amasya Province,0.5806451612903226,201805
Ankara,0.6021505376344086,201805
Antalya,0.4946236559139785,201805
Ardahan Province,0.0,201805
Artvin,0.45161290322580644,201805
Aydın Province,0.40860215053763443,201805
Ağrı,0.0,201805
Balıkesir Province,0.5376344086021505,201805
Bartın Province,0.34408602150537637,201805
Batman,0.34408602150537637,201805
Bayburt,0.967741935483871,201805
Bilecik,0.5161290322580645,201805
Bingöl Province,0.967741935483871,201805
Bitlis,0.4731182795698925,201805
Bolu,0.4946236559139785,201805
Burdur Province,0.3225806451612903,201805
Bursa,0.40860215053763443,201805
Denizli,0.6881720430107527,201805
Diyarbakır,0.40860215053763443,201805
Düzce Province,0.21505376344086022,201805
Edirne,0.3010752688172043,201805
Elazığ,0.27956989247311825,201805
Erzincan,0.3010752688172043,201805
Erzurum,0.17204301075268819,201805
Eskişehir Province,0.6021505376344086,201805
Gaziantep,0.43010752688172044,201805
Giresun,0.34408602150537637,201805
Gümüşhane,0.6666666666666666,201805
Hakkâri,0.6021505376344086,201805
Hatay,0.4731182795698925,201805
Isparta Province,0.3870967741935484,201805
Iğdır,0.0,201805
Kahramanmaraş Province,0.23655913978494625,201805
Karabük,0.3225806451612903,201805
Karaman,0.5376344086021505,201805
Kars,0.3655913978494624,201805
Kastamonu,0.4946236559139785,201805
Kayseri Province,0.40860215053763443,201805
Kilis,1.2688172043010753,201805
Kocaeli,0.4731182795698925,201805
Konya,0.4731182795698925,201805
Kütahya,0.3655913978494624,201805
Kırklareli,0.3225806451612903,201805
Kırıkkale,0.3010752688172043,201805
Kırşehir,0.3225806451612903,201805
Malatya,0.40860215053763443,201805
Manisa,0.3655913978494624,201805
Mardin,0.3010752688172043,201805
Mersin Province,0.45161290322580644,201805
Muğla Province,0.34408602150537637,201805
Muş,0.0,201805
Nevşehir,0.6451612903225806,201805
Niğde,0.4731182795698925,201805
Ordu,0.27956989247311825,201805
Osmaniye,0.3010752688172043,201805
Rize,0.45161290322580644,201805
Sakarya,0.3870967741935484,201805
Samsun,0.5591397849462365,201805
Siirt Province,0.6666666666666666,201805
Sinop Province,0.6021505376344086,201805
Sivas,0.21505376344086022,201805
Tekirdağ,0.4731182795698925,201805
Tokat,0.3225806451612903,201805
Trabzon,0.45161290322580644,201805
Tunceli,2.129032258064516,201805
Uşak,0.3655913978494624,201805
Van,0.27956989247311825,201805
Yalova Province,0.3225806451612903,201805
Yozgat,0.23655913978494625,201805
Zonguldak,0.4731182795698925,201805
Çanakkale Province,0.40860215053763443,201805
Çankırı,2.150537634408602,201805
Çorum Province,0.6236559139784946,201805
İstanbul,0.5806451612903226,201805
İzmir,0.5161290322580645,201805
Şanlıurfa Province,0.3870967741935484,201805
Şırnak,0.3010752688172043,201805
Adana,0.8551724137931035,201806
Adıyaman Province,0.993103448275862,201806
Afyonkarahisar Province,0.6896551724137931,201806
Aksaray,1.4620689655172414,201806
Amasya Province,0.5241379310344828,201806
Ankara,1.2413793103448276,201806
Antalya,1.186206896551724,201806
Ardahan Province,0.0,201806
Artvin,1.103448275862069,201806
Aydın Province,1.296551724137931,201806
Ağrı,1.0758620689655172,201806
Balıkesir Province,0.8551724137931035,201806
Bartın Province,0.9103448275862069,201806
Batman,1.1310344827586207,201806
Bayburt,0.0,201806
Bilecik,0.6620689655172414,201806
Bingöl Province,1.3517241379310345,201806
Bitlis,1.2689655172413794,201806
Bolu,0.6620689655172414,201806
Burdur Province,1.4896551724137932,201806
Bursa,1.0758620689655172,201806
Denizli,1.1310344827586207,201806
Diyarbakır,0.6896551724137931,201806
Düzce Province,1.0206896551724138,201806
Edirne,1.296551724137931,201806
Elazığ,0.9379310344827586,201806
Erzincan,0.8,201806
Erzurum,0.41379310344827586,201806
Eskişehir Province,1.1310344827586207,201806
Gaziantep,0.8275862068965517,201806
Giresun,1.103448275862069,201806
Gümüşhane,1.9310344827586208,201806
Hakkâri,1.5172413793103448,201806
Hatay,0.9103448275862069,201806
Isparta Province,0.30344827586206896,201806
Iğdır,1.6,201806
Kahramanmaraş Province,0.5241379310344828,201806
Karabük,0.7172413793103448,201806
Karaman,1.0206896551724138,201806
Kars,0.993103448275862,201806
Kastamonu,1.6275862068965516,201806
Kayseri Province,0.7448275862068966,201806
Kilis,1.7379310344827585,201806
Kocaeli,0.8275862068965517,201806
Konya,0.9655172413793104,201806
Kütahya,0.6344827586206897,201806
Kırklareli,0.8,201806
Kırıkkale,0.5517241379310345,201806
Kırşehir,1.8758620689655172,201806
Malatya,0.6620689655172414,201806
Manisa,0.7172413793103448,201806
Mardin,0.7448275862068966,201806
Mersin Province,1.103448275862069,201806
Muğla Province,0.9379310344827586,201806
Muş,2.7586206896551726,201806
Nevşehir,0.5241379310344828,201806
Niğde,0.8,201806
Ordu,0.7172413793103448,201806
Osmaniye,0.8275862068965517,201806
Rize,0.9379310344827586,201806
Sakarya,1.0206896551724138,201806
Samsun,0.9655172413793104,201806
Siirt Province,1.2137931034482758,201806
Sinop Province,1.8206896551724139,201806
Sivas,0.4413793103448276,201806
Tekirdağ,1.1586206896551725,201806
Tokat,0.8275862068965517,201806
Trabzon,0.496551724137931,201806
Tunceli,2.7586206896551726,201806
Uşak,0.5517241379310345,201806
Van,0.5793103448275863,201806
Yalova Province,0.8827586206896552,201806
Yozgat,1.1310344827586207,201806
Zonguldak,1.0206896551724138,201806
Çanakkale Province,1.2137931034482758,201806
Çankırı,1.0758620689655172,201806
Çorum Province,0.5517241379310345,201806
İstanbul,1.1586206896551725,201806
İzmir,0.993103448275862,201806
Şanlıurfa Province,0.6896551724137931,201806
Şırnak,1.0206896551724138,201806
Adana,0.4028436018957346,201807
Adıyaman Province,0.4976303317535545,201807
Afyonkarahisar Province,0.4976303317535545,201807
Aksaray,0.2843601895734597,201807
Amasya Province,0.995260663507109,201807
Ankara,0.42654028436018954,201807
Antalya,0.42654028436018954,201807
Ardahan Province,0.0,201807
Artvin,1.3744075829383886,201807
Aydın Province,0.3791469194312796,201807
Ağrı,0.0,201807
Balıkesir Province,0.5687203791469194,201807
Bartın Province,1.1611374407582937,201807
Batman,0.3554502369668246,201807
Bayburt,0.0,201807
Bilecik,0.2606635071090047,201807
Bingöl Province,0.5687203791469194,201807
Bitlis,0.5450236966824644,201807
Bolu,0.4976303317535545,201807
Burdur Province,0.3554502369668246,201807
Bursa,0.42654028436018954,201807
Denizli,0.4739336492890995,201807
Diyarbakır,0.33175355450236965,201807
Düzce Province,0.2843601895734597,201807
Edirne,0.4739336492890995,201807
Elazığ,0.3554502369668246,201807
Erzincan,0.5450236966824644,201807
Erzurum,0.21327014218009477,201807
Eskişehir Province,0.4739336492890995,201807
Gaziantep,0.2843601895734597,201807
Giresun,0.5450236966824644,201807
Gümüşhane,0.8530805687203791,201807
Hakkâri,0.6635071090047393,201807
Hatay,0.3554502369668246,201807
Isparta Province,0.14218009478672985,201807
Iğdır,0.6872037914691943,201807
Kahramanmaraş Province,0.30805687203791465,201807
Karabük,0.3791469194312796,201807
Karaman,0.2843601895734597,201807
Kars,0.42654028436018954,201807
Kastamonu,0.3554502369668246,201807
Kayseri Province,0.3554502369668246,201807
Kilis,1.4454976303317535,201807
Kocaeli,0.42654028436018954,201807
Konya,0.42654028436018954,201807
Kütahya,0.42654028436018954,201807
Kırklareli,0.33175355450236965,201807
Kırıkkale,0.6398104265402843,201807
Kırşehir,0.33175355450236965,201807
Malatya,0.6398104265402843,201807
Manisa,0.45023696682464454,201807
Mardin,0.21327014218009477,201807
Mersin Province,0.45023696682464454,201807
Muğla Province,0.5924170616113744,201807
Muş,0.6161137440758293,201807
Nevşehir,0.3791469194312796,201807
Niğde,0.6872037914691943,201807
Ordu,0.33175355450236965,201807
Osmaniye,0.2843601895734597,201807
Rize,0.3791469194312796,201807
Sakarya,0.2843601895734597,201807
Samsun,0.45023696682464454,201807
Siirt Province,0.5450236966824644,201807
Sinop Province,0.7109004739336492,201807
Sivas,0.21327014218009477,201807
Tekirdağ,0.45023696682464454,201807
Tokat,0.0,201807
Trabzon,0.2843601895734597,201807
Tunceli,2.3696682464454977,201807
Uşak,0.6161137440758293,201807
Van,0.2606635071090047,201807
Yalova Province,0.3554502369668246,201807
Yozgat,0.5924170616113744,201807
Zonguldak,0.14218009478672985,201807
Çanakkale Province,0.4028436018957346,201807
Çankırı,0.924170616113744,201807
Çorum Province,0.3554502369668246,201807
İstanbul,0.5213270142180094,201807
İzmir,0.42654028436018954,201807
Şanlıurfa Province,0.42654028436018954,201807
Şırnak,0.6635071090047393,201807
Adana,0.7027027027027027,201808
Adıyaman Province,0.5675675675675675,201808
Afyonkarahisar Province,0.5405405405405406,201808
Aksaray,1.0810810810810811,201808
Amasya Province,0.8108108108108109,201808
Ankara,0.7837837837837838,201808
Antalya,0.8108108108108109,201808
Ardahan Province,0.0,201808
Artvin,0.0,201808
