geoName,mhrs,Period
Gaziantep,0.40350877192982454,201808
Giresun,0.7894736842105263,201808
Gümüşhane,1.4035087719298245,201808
Hakkâri,0.7017543859649122,201808
Hatay,0.47368421052631576,201808
Isparta Province,0.7543859649122807,201808
Iğdır,0.7192982456140351,201808
Kahramanmaraş Province,0.42105263157894735,201808
Karabük,1.3508771929824561,201808
Karaman,0.8596491228070176,201808
Kars,0.14035087719298245,201808
Kastamonu,1.0701754385964912,201808
Kayseri Province,0.38596491228070173,201808
Kilis,0.5614035087719298,201808
Kocaeli,0.9298245614035088,201808
Konya,0.7192982456140351,201808
Kütahya,1.456140350877193,201808
Kırklareli,0.8421052631578947,201808
Kırıkkale,0.2631578947368421,201808
Kırşehir,0.631578947368421,201808
Malatya,0.7017543859649122,201808
Manisa,0.543859649122807,201808
Mardin,0.19298245614035087,201808
Mersin Province,0.49122807017543857,201808
Muğla Province,0.45614035087719296,201808
Muş,0.17543859649122806,201808
Nevşehir,0.42105263157894735,201808
Niğde,0.6491228070175439,201808
Ordu,0.6140350877192983,201808
Osmaniye,0.47368421052631576,201808
Rize,1.3859649122807018,201808
Sakarya,1.0175438596491229,201808
Samsun,0.9473684210526315,201808
Siirt Province,0.3157894736842105,201808
Sinop Province,0.8596491228070176,201808
Sivas,0.6666666666666666,201808
Tekirdağ,0.5263157894736842,201808
Tokat,0.8245614035087719,201808
Trabzon,0.5087719298245614,201808
Tunceli,0.7017543859649122,201808
Uşak,0.543859649122807,201808
Van,0.5614035087719298,201808
Yalova Province,0.7368421052631579,201808
Yozgat,0.7368421052631579,201808
Zonguldak,0.7017543859649122,201808
Çanakkale Province,0.8421052631578947,201808
Çankırı,0.8070175438596491,201808
Çorum Province,0.7894736842105263,201808
İstanbul,0.8947368421052632,201808
İzmir,0.7543859649122807,201808
Şanlıurfa Province,0.3508771929824561,201808
Şırnak,0.3508771929824561,201808
Adana,0.4069767441860465,201809
Adıyaman Province,0.7412790697674418,201809
Afyonkarahisar Province,0.436046511627907,201809
Aksaray,0.5087209302325582,201809
Amasya Province,1.1482558139534884,201809
Ankara,0.6104651162790697,201809
Antalya,0.5523255813953488,201809
Ardahan Province,0.7267441860465117,201809
Artvin,0.5668604651162791,201809
Aydın Province,0.625,201809
Ağrı,0.36337209302325585,201809
Balıkesir Province,1.061046511627907,201809
Bartın Province,0.5668604651162791,201809
Batman,0.24709302325581398,201809
Bayburt,0.5813953488372093,201809
Bilecik,0.9011627906976745,201809
Bingöl Province,0.45058139534883723,201809
Bitlis,0.6976744186046512,201809
Bolu,0.6976744186046512,201809
Burdur Province,0.3488372093023256,201809
Bursa,0.9302325581395349,201809
Denizli,0.6104651162790697,201809
Diyarbakır,0.24709302325581398,201809
Düzce Province,0.625,201809
Edirne,0.7122093023255814,201809
Elazığ,0.30523255813953487,201809
Erzincan,0.9883720930232559,201809
Erzurum,0.45058139534883723,201809
Eskişehir Province,0.7703488372093024,201809
Gaziantep,0.3343023255813954,201809
Giresun,0.7848837209302326,201809
Gümüşhane,0.9738372093023256,201809
Hakkâri,0.6831395348837209,201809
Hatay,0.5232558139534884,201809
Isparta Province,0.5813953488372093,201809
Iğdır,0.36337209302325585,201809
Kahramanmaraş Province,0.42151162790697677,201809
Karabük,1.3226744186046513,201809
Karaman,0.9302325581395349,201809
Kars,0.5232558139534884,201809
Kastamonu,1.177325581395349,201809
Kayseri Province,0.3924418604651163,201809
Kilis,0.42151162790697677,201809
Kocaeli,0.9593023255813954,201809
Konya,0.7558139534883721,201809
Kütahya,1.4534883720930234,201809
Kırklareli,0.7122093023255814,201809
Kırıkkale,0.2761627906976744,201809
Kırşehir,0.46511627906976744,201809
Malatya,0.5087209302325582,201809
Manisa,0.5377906976744187,201809
Mardin,0.5523255813953488,201809
Mersin Province,0.46511627906976744,201809
Muğla Province,0.5523255813953488,201809
Muş,0.30523255813953487,201809
Nevşehir,0.5087209302325582,201809
Niğde,0.6686046511627908,201809
Ordu,0.625,201809
Osmaniye,0.29069767441860467,201809
Rize,1.3662790697674418,201809
Sakarya,1.0901162790697674,201809
Samsun,0.9447674418604651,201809
Siirt Province,0.20348837209302326,201809
Sinop Province,0.872093023255814,201809
Sivas,0.6686046511627908,201809
Tekirdağ,0.6686046511627908,201809
Tokat,0.5377906976744187,201809
Trabzon,0.7412790697674418,201809
Tunceli,0.31976744186046513,201809
Uşak,0.625,201809
Van,0.42151162790697677,201809
Yalova Province,0.5377906976744187,201809
Yozgat,0.4796511627906977,201809
Zonguldak,0.5232558139534884,201809
Çanakkale Province,0.6540697674418605,201809
Çankırı,0.625,201809
Çorum Province,1.0319767441860466,201809
İstanbul,0.8866279069767442,201809
İzmir,0.6831395348837209,201809
Şanlıurfa Province,0.2761627906976744,201809
Şırnak,0.2180232558139535,201809
Adana,0.3985239852398524,201810
Adıyaman Province,0.5904059040590406,201810
Afyonkarahisar Province,0.5313653136531366,201810
Aksaray,0.6642066420664207,201810
Amasya Province,0.9446494464944649,201810
Ankara,0.5756457564575646,201810
Antalya,0.5313653136531366,201810
Ardahan Province,0.8708487084870848,201810
Artvin,0.5018450184501845,201810
Aydın Province,0.5018450184501845,201810
Ağrı,0.2656826568265683,201810
Balıkesir Province,0.959409594095941,201810
Bartın Province,0.6494464944649446,201810
Batman,0.35424354243542433,201810
Bayburt,1.3726937269372694,201810
Bilecik,0.915129151291513,201810
Bingöl Province,0.4132841328413284,201810
Bitlis,0.13284132841328414,201810
Bolu,0.8560885608856088,201810
Burdur Province,0.4132841328413284,201810
Bursa,0.8708487084870848,201810
Denizli,0.5461254612546126,201810
Diyarbakır,0.25092250922509224,201810
Düzce Province,0.47232472324723246,201810
Edirne,0.6642066420664207,201810
Elazığ,0.33948339483394835,201810
Erzincan,0.6051660516605166,201810
Erzurum,0.44280442804428044,201810
Eskişehir Province,0.8413284132841329,201810
Gaziantep,0.2952029520295203,201810
Giresun,0.6051660516605166,201810
Gümüşhane,0.5904059040590406,201810
Hakkâri,0.5461254612546126,201810
Hatay,0.4575645756457565,201810
Isparta Province,0.5018450184501845,201810
Iğdır,0.6346863468634686,201810
Kahramanmaraş Province,0.28044280442804426,201810
Karabük,1.3579335793357934,201810
Karaman,0.9298892988929889,201810
Kars,0.2656826568265683,201810
Kastamonu,0.7380073800738007,201810
Kayseri Province,0.47232472324723246,201810
Kilis,0.4132841328413284,201810
Kocaeli,0.959409594095941,201810
Konya,0.6789667896678967,201810
Kütahya,1.4760147601476015,201810
Kırklareli,0.6789667896678967,201810
Kırıkkale,0.25092250922509224,201810
Kırşehir,0.44280442804428044,201810
Malatya,0.35424354243542433,201810
Manisa,0.44280442804428044,201810
Mardin,0.28044280442804426,201810
Mersin Province,0.3837638376383764,201810
Muğla Province,0.5018450184501845,201810
Muş,0.5904059040590406,201810
Nevşehir,0.4280442804428044,201810
Niğde,0.6937269372693727,201810
Ordu,0.8118081180811808,201810
Osmaniye,0.3247232472324723,201810
Rize,1.151291512915129,201810
Sakarya,1.2398523985239853,201810
Samsun,0.9003690036900369,201810
Siirt Province,0.3837638376383764,201810
Sinop Province,1.062730627306273,201810
Sivas,0.44280442804428044,201810
Tekirdağ,0.5166051660516605,201810
Tokat,0.5904059040590406,201810
Trabzon,0.6789667896678967,201810
Tunceli,0.4870848708487085,201810
Uşak,0.2952029520295203,201810
Van,0.5018450184501845,201810
Yalova Province,0.8118081180811808,201810
Yozgat,0.3837638376383764,201810
Zonguldak,0.5904059040590406,201810
Çanakkale Province,0.7084870848708487,201810
Çankırı,0.30996309963099633,201810
Çorum Province,1.062730627306273,201810
İstanbul,0.9298892988929889,201810
İzmir,0.6789667896678967,201810
Şanlıurfa Province,0.25092250922509224,201810
Şırnak,0.2656826568265683,201810
Adana,0.36879432624113473,201811
Adıyaman Province,0.524822695035461,201811
Afyonkarahisar Province,0.524822695035461,201811
Aksaray,0.4397163120567376,201811
Amasya Province,0.8936170212765957,201811
Ankara,0.524822695035461,201811
Antalya,0.5390070921985816,201811
Ardahan Province,0.5957446808510638,201811
Artvin,0.5390070921985816,201811
Aydın Province,0.5106382978723404,201811
Ağrı,0.19858156028368795,201811
Balıkesir Province,0.8936170212765957,201811
Bartın Province,0.5673758865248227,201811
Batman,0.24113475177304963,201811
Bayburt,0.75177304964539,201811
Bilecik,1.0354609929078014,201811
Bingöl Province,0.524822695035461,201811
Bitlis,0.24113475177304963,201811
Bolu,0.6950354609929078,201811
Burdur Province,0.6382978723404256,201811
Bursa,0.723404255319149,201811
Denizli,0.5390070921985816,201811
Diyarbakır,0.2553191489361702,201811
Düzce Province,0.5106382978723404,201811
Edirne,0.7659574468085106,201811
Elazığ,0.36879432624113473,201811
Erzincan,0.5815602836879432,201811
Erzurum,0.3404255319148936,201811
Eskişehir Province,0.6382978723404256,201811
Gaziantep,0.2127659574468085,201811
Giresun,0.7375886524822695,201811
Gümüşhane,1.1347517730496455,201811
Hakkâri,0.5673758865248227,201811
Hatay,0.2978723404255319,201811
Isparta Province,0.41134751773049644,201811
Iğdır,0.48226950354609927,201811
Kahramanmaraş Province,0.425531914893617,201811
Karabük,0.851063829787234,201811
Karaman,0.7943262411347518,201811
Kars,0.3971631205673759,201811
Kastamonu,0.5673758865248227,201811
Kayseri Province,0.36879432624113473,201811
Kilis,0.5815602836879432,201811
Kocaeli,0.851063829787234,201811
Konya,0.6382978723404256,201811
Kütahya,1.4184397163120568,201811
Kırklareli,0.41134751773049644,201811
Kırıkkale,0.45390070921985815,201811
Kırşehir,0.7092198581560284,201811
Malatya,0.4397163120567376,201811
Manisa,0.49645390070921985,201811
Mardin,0.36879432624113473,201811
Mersin Province,0.3546099290780142,201811
Muğla Province,0.7092198581560284,201811
Muş,0.5531914893617021,201811
Nevşehir,0.2978723404255319,201811
Niğde,0.6950354609929078,201811
Ordu,0.5106382978723404,201811
Osmaniye,0.3971631205673759,201811
Rize,1.0638297872340425,201811
Sakarya,1.0780141843971631,201811
Samsun,0.7943262411347518,201811
Siirt Province,0.2978723404255319,201811
Sinop Province,0.851063829787234,201811
Sivas,0.41134751773049644,201811
Tekirdağ,0.4397163120567376,201811
Tokat,0.624113475177305,201811
Trabzon,0.5673758865248227,201811
Tunceli,0.4397163120567376,201811
Uşak,0.4397163120567376,201811
Van,0.49645390070921985,201811
Yalova Province,0.6382978723404256,201811
Yozgat,0.624113475177305,201811
Zonguldak,0.425531914893617,201811
Çanakkale Province,0.5957446808510638,201811
Çankırı,0.8085106382978723,201811
Çorum Province,0.9929078014184397,201811
İstanbul,0.8085106382978723,201811
İzmir,0.624113475177305,201811
Şanlıurfa Province,0.22695035460992907,201811
Şırnak,0.3546099290780142,201811
Adana,0.35816618911174786,201812
Adıyaman Province,0.6876790830945559,201812
Afyonkarahisar Province,0.3724928366762178,201812
Aksaray,0.7163323782234957,201812
Amasya Province,0.9742120343839542,201812
Ankara,0.5300859598853869,201812
Antalya,0.6160458452722063,201812
Ardahan Province,0.5300859598853869,201812
Artvin,0.9598853868194843,201812
Aydın Province,0.501432664756447,201812
Ağrı,0.32951289398280803,201812
Balıkesir Province,0.7449856733524356,201812
Bartın Province,0.7736389684813754,201812
Batman,0.22922636103151864,201812
Bayburt,0.4011461318051576,201812
Bilecik,1.0744985673352436,201812
Bingöl Province,0.34383954154727797,201812
Bitlis,0.4871060171919771,201812
Bolu,0.6303724928366763,201812
Burdur Province,0.6590257879656161,201812
Bursa,0.7736389684813754,201812
Denizli,0.5157593123209169,201812
Diyarbakır,0.2865329512893983,201812
Düzce Province,0.5730659025787966,201812
Edirne,0.673352435530086,201812
Elazığ,0.34383954154727797,201812
Erzincan,0.7593123209169055,201812
Erzurum,0.35816618911174786,201812
Eskişehir Province,0.6446991404011462,201812
Gaziantep,0.25787965616045844,201812
Giresun,0.6446991404011462,201812
Gümüşhane,0.6160458452722063,201812
Hakkâri,0.47277936962750716,201812
Hatay,0.31518624641833815,201812
Isparta Province,0.31518624641833815,201812
Iğdır,0.6017191977077364,201812
Kahramanmaraş Province,0.2722063037249284,201812
Karabük,1.0171919770773639,201812
Karaman,0.7736389684813754,201812
Kars,0.3724928366762178,201812
Kastamonu,0.7449856733524356,201812
Kayseri Province,0.35816618911174786,201812
Kilis,0.6160458452722063,201812
Kocaeli,0.8739255014326648,201812
Konya,0.6017191977077364,201812
Kütahya,1.4326647564469914,201812
Kırklareli,0.6160458452722063,201812
Kırıkkale,0.31518624641833815,201812
Kırşehir,0.6876790830945559,201812
Malatya,0.32951289398280803,201812
Manisa,0.44412607449856734,201812
Mardin,0.44412607449856734,201812
Mersin Province,0.32951289398280803,201812
Muğla Province,0.7306590257879656,201812
Muş,0.35816618911174786,201812
Nevşehir,0.4154727793696275,201812
Niğde,0.4584527220630373,201812
Ordu,0.6017191977077364,201812
Osmaniye,0.34383954154727797,201812
Rize,1.0601719197707737,201812
Sakarya,1.0744985673352436,201812
Samsun,0.9169054441260746,201812
Siirt Province,0.15759312320916907,201812
Sinop Province,0.501432664756447,201812
Sivas,0.3724928366762178,201812
Tekirdağ,0.501432664756447,201812
Tokat,0.6590257879656161,201812
Trabzon,0.5873925501432665,201812
Tunceli,0.7306590257879656,201812
Uşak,0.4871060171919771,201812
Van,0.47277936962750716,201812
Yalova Province,0.5587392550143266,201812
Yozgat,0.5444126074498568,201812
Zonguldak,0.5587392550143266,201812
Çanakkale Province,0.5730659025787966,201812
Çankırı,0.673352435530086,201812
Çorum Province,0.7736389684813754,201812
İstanbul,0.8022922636103152,201812
İzmir,0.6590257879656161,201812
Şanlıurfa Province,0.34383954154727797,201812
Şırnak,0.31518624641833815,201812
Adana,0.3333333333333333,201901
Adıyaman Province,0.5185185185185185,201901
Afyonkarahisar Province,0.4074074074074074,201901
Aksaray,0.3950617283950617,201901
Amasya Province,0.8024691358024691,201901
Ankara,0.5061728395061729,201901
Antalya,0.5555555555555556,201901
Ardahan Province,0.24691358024691357,201901
Artvin,0.6172839506172839,201901
Aydın Province,0.5185185185185185,201901
Ağrı,0.37037037037037035,201901
Balıkesir Province,0.8888888888888888,201901
Bartın Province,0.5185185185185185,201901
Batman,0.4691358024691358,201901
Bayburt,0.9012345679012346,201901
Bilecik,0.8765432098765432,201901
Bingöl Province,0.25925925925925924,201901
Bitlis,0.345679012345679,201901
Bolu,0.654320987654321,201901
Burdur Province,0.38271604938271603,201901
Bursa,0.8024691358024691,201901
Denizli,0.6172839506172839,201901
Diyarbakır,0.25925925925925924,201901
Düzce Province,0.5185185185185185,201901
Edirne,0.654320987654321,201901
Elazığ,0.4444444444444444,201901
Erzincan,0.8024691358024691,201901
Erzurum,0.35802469135802467,201901
Eskişehir Province,0.7407407407407407,201901
Gaziantep,0.2839506172839506,201901
Giresun,0.5061728395061729,201901
Gümüşhane,0.5185185185185185,201901
Hakkâri,0.38271604938271603,201901
Hatay,0.4567901234567901,201901
Isparta Province,0.345679012345679,201901
Iğdır,0.3950617283950617,201901
Kahramanmaraş Province,0.2962962962962963,201901
Karabük,1.0,201901
Karaman,0.9506172839506173,201901
Kars,0.30864197530864196,201901
Kastamonu,1.0,201901
Kayseri Province,0.2716049382716049,201901
Kilis,0.30864197530864196,201901
Kocaeli,0.8148148148148148,201901
Konya,0.5679012345679012,201901
Kütahya,1.2345679012345678,201901
Kırklareli,0.5802469135802469,201901
Kırıkkale,0.2716049382716049,201901
Kırşehir,0.4444444444444444,201901
Malatya,0.3333333333333333,201901
Manisa,0.5061728395061729,201901
Mardin,0.4567901234567901,201901
Mersin Province,0.345679012345679,201901
Muğla Province,0.6666666666666666,201901
Muş,0.38271604938271603,201901
Nevşehir,0.3333333333333333,201901
Niğde,0.5555555555555556,201901
Ordu,0.7037037037037037,201901
Osmaniye,0.38271604938271603,201901
Rize,0.9506172839506173,201901
Sakarya,1.0987654320987654,201901
Samsun,0.9012345679012346,201901
Siirt Province,0.30864197530864196,201901
Sinop Province,0.6666666666666666,201901
Sivas,0.5432098765432098,201901
Tekirdağ,0.5061728395061729,201901
Tokat,0.5185185185185185,201901
Trabzon,0.4444444444444444,201901
Tunceli,0.2839506172839506,201901
Uşak,0.345679012345679,201901
Van,0.5185185185185185,201901
Yalova Province,0.6296296296296297,201901
Yozgat,0.5679012345679012,201901
Zonguldak,0.5802469135802469,201901
Çanakkale Province,0.654320987654321,201901
Çankırı,0.7160493827160493,201901
Çorum Province,0.9382716049382716,201901
İstanbul,0.8148148148148148,201901
İzmir,0.6172839506172839,201901
Şanlıurfa Province,0.2345679012345679,201901
Şırnak,0.24691358024691357,201901
Adana,0.3161094224924012,201902
Adıyaman Province,0.6443768996960486,201902
Afyonkarahisar Province,0.2796352583586626,201902
Aksaray,0.5349544072948328,201902
Amasya Province,1.21580547112462,201902
Ankara,0.47416413373860183,201902
Antalya,0.48632218844984804,201902
Ardahan Province,0.3282674772036474,201902
Artvin,0.8145896656534954,201902
Aydın Province,0.425531914893617,201902
Ağrı,0.23100303951367782,201902
Balıkesir Province,0.7537993920972644,201902
Bartın Province,0.48632218844984804,201902
Batman,0.2553191489361702,201902
Bayburt,1.0699088145896656,201902
Bilecik,0.7051671732522796,201902
Bingöl Province,0.425531914893617,201902
Bitlis,0.4012158054711246,201902
Bolu,0.46200607902735563,201902
Burdur Province,0.425531914893617,201902
Bursa,0.668693009118541,201902
Denizli,0.46200607902735563,201902
Diyarbakır,0.24316109422492402,201902
Düzce Province,0.44984802431610943,201902
Edirne,0.3404255319148936,201902
Elazığ,0.364741641337386,201902
Erzincan,0.729483282674772,201902
Erzurum,0.2553191489361702,201902
Eskişehir Province,0.5227963525835866,201902
Gaziantep,0.1945288753799392,201902
Giresun,0.5957446808510638,201902
Gümüşhane,0.46200607902735563,201902
Hakkâri,0.5106382978723404,201902
Hatay,0.3525835866261398,201902
Isparta Province,0.364741641337386,201902
Iğdır,0.303951367781155,201902
Kahramanmaraş Province,0.24316109422492402,201902
Karabük,0.9726443768996961,201902
Karaman,0.7416413373860182,201902
Kars,0.1458966565349544,201902
Kastamonu,0.790273556231003,201902
Kayseri Province,0.303951367781155,201902
Kilis,0.5349544072948328,201902
Kocaeli,0.7173252279635258,201902
Konya,0.5714285714285714,201902
Kütahya,1.21580547112462,201902
Kırklareli,0.303951367781155,201902
Kırıkkale,0.1702127659574468,201902
Kırşehir,0.49848024316109424,201902
Malatya,0.2674772036474164,201902
Manisa,0.3525835866261398,201902
Mardin,0.44984802431610943,201902
Mersin Province,0.23100303951367782,201902
Muğla Province,0.60790273556231,201902
Muş,0.2796352583586626,201902
Nevşehir,0.2917933130699088,201902
Niğde,0.4133738601823708,201902
Ordu,0.5835866261398176,201902
Osmaniye,0.364741641337386,201902
Rize,0.8875379939209727,201902
Sakarya,0.8996960486322189,201902
Samsun,0.729483282674772,201902
Siirt Province,0.2553191489361702,201902
Sinop Province,0.7416413373860182,201902
Sivas,0.4376899696048632,201902
Tekirdağ,0.4012158054711246,201902
Tokat,0.425531914893617,201902
Trabzon,0.5592705167173252,201902
Tunceli,0.5714285714285714,201902
Uşak,0.364741641337386,201902
Van,0.4133738601823708,201902
Yalova Province,0.7416413373860182,201902
Yozgat,0.24316109422492402,201902
Zonguldak,0.49848024316109424,201902
Çanakkale Province,0.5714285714285714,201902
Çankırı,0.6930091185410334,201902
Çorum Province,0.7659574468085106,201902
İstanbul,0.6808510638297872,201902
İzmir,0.547112462006079,201902
Şanlıurfa Province,0.24316109422492402,201902
Şırnak,0.2674772036474164,201902
Adana,0.3523035230352304,201903
Adıyaman Province,0.6910569105691057,201903
Afyonkarahisar Province,0.5691056910569106,201903
Aksaray,0.46070460704607047,201903
Amasya Province,0.8807588075880759,201903
Ankara,0.5284552845528455,201903
Antalya,0.5962059620596206,201903
Ardahan Province,0.25745257452574527,201903
Artvin,0.3523035230352304,201903
Aydın Province,0.5149051490514905,201903
Ağrı,0.31165311653116534,201903
Balıkesir Province,0.907859078590786,201903
Bartın Province,0.7994579945799458,201903
Batman,0.2845528455284553,201903
Bayburt,0.6368563685636857,201903
Bilecik,0.989159891598916,201903
Bingöl Province,0.5555555555555556,201903
Bitlis,0.4065040650406504,201903
Bolu,0.5962059620596206,201903
Burdur Province,0.5555555555555556,201903
Bursa,0.7859078590785908,201903
Denizli,0.6097560975609756,201903
Diyarbakır,0.33875338753387535,201903
Düzce Province,0.5962059620596206,201903
Edirne,0.44715447154471544,201903
Elazığ,0.23035230352303523,201903
Erzincan,0.8130081300813008,201903
Erzurum,0.31165311653116534,201903
Eskişehir Province,0.6639566395663957,201903
Gaziantep,0.2032520325203252,201903
Giresun,0.6368563685636857,201903
Gümüşhane,0.8672086720867209,201903
Hakkâri,0.44715447154471544,201903
Hatay,0.2845528455284553,201903
Isparta Province,0.3794037940379404,201903
Iğdır,0.36585365853658536,201903
Kahramanmaraş Province,0.2845528455284553,201903
Karabük,1.2330623306233064,201903
Karaman,0.5962059620596206,201903
Kars,0.24390243902439027,201903
Kastamonu,0.7181571815718157,201903
Kayseri Province,0.3929539295392954,201903
Kilis,0.3929539295392954,201903
Kocaeli,0.7859078590785908,201903
Konya,0.5420054200542006,201903
Kütahya,1.3550135501355014,201903
Kırklareli,0.5962059620596206,201903
Kırıkkale,0.2981029810298103,201903
Kırşehir,0.25745257452574527,201903
Malatya,0.46070460704607047,201903
Manisa,0.5284552845528455,201903
Mardin,0.5420054200542006,201903
Mersin Province,0.36585365853658536,201903
Muğla Province,0.6775067750677507,201903
Muş,0.33875338753387535,201903
Nevşehir,0.42005420054200543,201903
Niğde,0.7723577235772358,201903
Ordu,0.7859078590785908,201903
Osmaniye,0.2981029810298103,201903
Rize,0.989159891598916,201903
Sakarya,1.1924119241192412,201903
Samsun,0.8672086720867209,201903
Siirt Province,0.2981029810298103,201903
Sinop Province,0.8265582655826559,201903
Sivas,0.2981029810298103,201903
Tekirdağ,0.5149051490514905,201903
Tokat,0.7317073170731707,201903
Trabzon,0.48780487804878053,201903
Tunceli,0.4742547425474255,201903
Uşak,0.5555555555555556,201903
Van,0.42005420054200543,201903
Yalova Province,0.6368563685636857,201903
Yozgat,0.5420054200542006,201903
Zonguldak,0.6233062330623307,201903
Çanakkale Province,0.6504065040650406,201903
Çankırı,0.42005420054200543,201903
Çorum Province,0.7452574525745258,201903
İstanbul,0.7994579945799458,201903
İzmir,0.6097560975609756,201903
Şanlıurfa Province,0.2981029810298103,201903
Şırnak,0.1897018970189702,201903
Adana,0.4195804195804196,201904
Adıyaman Province,0.6293706293706294,201904
Afyonkarahisar Province,0.5734265734265734,201904
Aksaray,0.6293706293706294,201904
Amasya Province,1.2167832167832169,201904
Ankara,0.6853146853146853,201904
Antalya,0.6013986013986014,201904
Ardahan Province,0.5034965034965035,201904
Artvin,1.048951048951049,201904
Aydın Province,0.6993006993006993,201904
Ağrı,0.4195804195804196,201904
Balıkesir Province,0.993006993006993,201904
Bartın Province,1.048951048951049,201904
Batman,0.3076923076923077,201904
Bayburt,1.1748251748251748,201904
Bilecik,1.2307692307692308,201904
Bingöl Province,0.2517482517482518,201904
Bitlis,0.7272727272727273,201904
Bolu,0.8671328671328671,201904
Burdur Province,0.6993006993006993,201904
Bursa,0.9370629370629371,201904
Denizli,0.6293706293706294,201904
Diyarbakır,0.3776223776223776,201904
Düzce Province,0.7132867132867133,201904
Edirne,0.8111888111888111,201904
Elazığ,0.4195804195804196,201904
Erzincan,0.8811188811188811,201904
Erzurum,0.40559440559440557,201904
Eskişehir Province,0.9230769230769231,201904
Gaziantep,0.2937062937062937,201904
Giresun,0.8251748251748252,201904
Gümüşhane,0.7132867132867133,201904
Hakkâri,0.40559440559440557,201904
Hatay,0.40559440559440557,201904
Isparta Province,0.5454545454545454,201904
Iğdır,0.27972027972027974,201904
Kahramanmaraş Province,0.40559440559440557,201904
Karabük,1.3846153846153846,201904
Karaman,1.132867132867133,201904
Kars,0.32167832167832167,201904
Kastamonu,1.0769230769230769,201904
Kayseri Province,0.5174825174825175,201904
Kilis,0.3356643356643357,201904
Kocaeli,1.006993006993007,201904
Konya,0.7132867132867133,201904
Kütahya,1.3986013986013985,201904
Kırklareli,0.3916083916083916,201904
Kırıkkale,0.2937062937062937,201904
Kırşehir,0.6573426573426573,201904
Malatya,0.48951048951048953,201904
Manisa,0.5314685314685315,201904
Mardin,0.4195804195804196,201904
Mersin Province,0.4755244755244755,201904
Muğla Province,0.6573426573426573,201904
Muş,0.46153846153846156,201904
Nevşehir,0.2937062937062937,201904
Niğde,0.6153846153846154,201904
Ordu,0.8251748251748252,201904
Osmaniye,0.48951048951048953,201904
Rize,1.3986013986013985,201904
Sakarya,1.3146853146853146,201904
Samsun,0.965034965034965,201904
Siirt Province,0.18181818181818182,201904
Sinop Province,0.9230769230769231,201904
Sivas,0.5874125874125874,201904
Tekirdağ,0.7412587412587412,201904
Tokat,0.8531468531468531,201904
Trabzon,0.6153846153846154,201904
Tunceli,0.6713286713286714,201904
Uşak,0.5174825174825175,201904
Van,0.5174825174825175,201904
Yalova Province,0.965034965034965,201904
Yozgat,0.5594405594405595,201904
Zonguldak,0.5594405594405595,201904
Çanakkale Province,0.8391608391608392,201904
Çankırı,0.9090909090909091,201904
Çorum Province,0.9090909090909091,201904
İstanbul,0.965034965034965,201904
İzmir,0.7412587412587412,201904
Şanlıurfa Province,0.26573426573426573,201904
Şırnak,0.44755244755244755,201904
Adana,0.5065502183406113,201905
Adıyaman Province,0.6986899563318777,201905
Afyonkarahisar Province,0.45414847161572053,201905
Aksaray,0.6462882096069869,201905
Amasya Province,0.9956331877729258,201905
Ankara,0.7161572052401747,201905
Antalya,0.7161572052401747,201905
Ardahan Province,0.45414847161572053,201905
Artvin,1.0131004366812226,201905
Aydın Province,0.9781659388646288,201905
Ağrı,0.314410480349345,201905
Balıkesir Province,1.275109170305677,201905
Bartın Province,0.7336244541484717,201905
Batman,0.4192139737991266,201905
Bayburt,1.240174672489083,201905
Bilecik,1.0131004366812226,201905
Bingöl Province,0.36681222707423583,201905
Bitlis,0.7336244541484717,201905
Bolu,0.9432314410480349,201905
Burdur Province,0.9606986899563319,201905
Bursa,1.1528384279475983,201905
Denizli,0.6812227074235808,201905
Diyarbakır,0.4366812227074236,201905
Düzce Province,0.8034934497816594,201905
Edirne,1.0131004366812226,201905
Elazığ,0.4890829694323144,201905
Erzincan,0.8733624454148472,201905
Erzurum,0.4890829694323144,201905
Eskişehir Province,0.9606986899563319,201905
Gaziantep,0.29694323144104806,201905
Giresun,0.7685589519650655,201905
Gümüşhane,1.0305676855895196,201905
Hakkâri,0.3318777292576419,201905
Hatay,0.5589519650655022,201905
Isparta Province,0.4890829694323144,201905
Iğdır,0.5414847161572053,201905
Kahramanmaraş Province,0.4192139737991266,201905
Karabük,1.519650655021834,201905
Karaman,1.205240174672489,201905
Kars,0.7336244541484717,201905
Kastamonu,0.62882096069869,201905
Kayseri Province,0.5240174672489083,201905
Kilis,0.38427947598253276,201905
Kocaeli,1.1528384279475983,201905
Konya,0.7510917030567685,201905
Kütahya,1.7467248908296944,201905
Kırklareli,0.6986899563318777,201905
Kırıkkale,0.4017467248908297,201905
Kırşehir,0.9432314410480349,201905
Malatya,0.4192139737991266,201905
Manisa,0.6986899563318777,201905
Mardin,0.5938864628820961,201905
Mersin Province,0.5589519650655022,201905
Muğla Province,0.8209606986899564,201905
Muş,0.6637554585152838,201905
Nevşehir,0.3318777292576419,201905
Niğde,0.6812227074235808,201905
Ordu,0.9082969432314411,201905
Osmaniye,0.6812227074235808,201905
Rize,1.3275109170305677,201905
Sakarya,1.502183406113537,201905
Samsun,1.205240174672489,201905
Siirt Province,0.5065502183406113,201905
Sinop Province,1.1353711790393013,201905
Sivas,0.8384279475982532,201905
Tekirdağ,0.6986899563318777,201905
Tokat,0.6462882096069869,201905
Trabzon,0.7161572052401747,201905
Tunceli,0.9606986899563319,201905
