geoName,grip,Period
Hakkâri,0.0,201801
Hatay,0.6896551724137931,201801
Isparta Province,0.9655172413793104,201801
Iğdır,1.4482758620689655,201801
Kahramanmaraş Province,0.45977011494252873,201801
Karabük,0.5977011494252874,201801
Karaman,0.367816091954023,201801
Kars,1.4022988505747127,201801
Kastamonu,0.4827586206896552,201801
Kayseri Province,0.5747126436781609,201801
Kilis,0.9655172413793104,201801
Kocaeli,0.9425287356321839,201801
Konya,0.6436781609195402,201801
Kütahya,0.9885057471264368,201801
Kırklareli,0.5517241379310345,201801
Kırıkkale,0.735632183908046,201801
Kırşehir,0.896551724137931,201801
Malatya,0.6206896551724138,201801
Manisa,0.8505747126436781,201801
Mardin,0.4367816091954023,201801
Mersin Province,0.5517241379310345,201801
Muğla Province,0.7586206896551724,201801
Muş,0.7586206896551724,201801
Nevşehir,0.3218390804597701,201801
Niğde,0.8505747126436781,201801
Ordu,0.7586206896551724,201801
Osmaniye,1.0114942528735633,201801
Rize,0.6206896551724138,201801
Sakarya,0.8045977011494253,201801
Samsun,0.6666666666666666,201801
Siirt Province,0.6896551724137931,201801
Sinop Province,1.0804597701149425,201801
Sivas,0.45977011494252873,201801
Tekirdağ,0.6436781609195402,201801
Tokat,0.9195402298850575,201801
Trabzon,0.6666666666666666,201801
Tunceli,0.0,201801
Uşak,0.7586206896551724,201801
Van,0.39080459770114945,201801
Yalova Province,1.1264367816091954,201801
Yozgat,0.8735632183908046,201801
Zonguldak,0.6206896551724138,201801
Çanakkale Province,0.5517241379310345,201801
Çankırı,1.8620689655172413,201801
Çorum Province,0.9655172413793104,201801
İstanbul,0.7586206896551724,201801
İzmir,0.8735632183908046,201801
Şanlıurfa Province,0.3218390804597701,201801
Şırnak,0.0,201801
Adana,0.851063829787234,201802
Adıyaman Province,0.8794326241134752,201802
Afyonkarahisar Province,0.8794326241134752,201802
Aksaray,0.3971631205673759,201802
Amasya Province,0.6524822695035462,201802
Ankara,0.851063829787234,201802
Antalya,0.8226950354609929,201802
Ardahan Province,0.0,201802
Artvin,0.8794326241134752,201802
Aydın Province,0.6524822695035462,201802
Ağrı,1.1063829787234043,201802
Balıkesir Province,0.7659574468085106,201802
Bartın Province,2.8368794326241136,201802
Batman,0.5673758865248227,201802
Bayburt,0.0,201802
Bilecik,0.851063829787234,201802
Bingöl Province,1.446808510638298,201802
Bitlis,1.9858156028368794,201802
Bolu,1.5319148936170213,201802
Burdur Province,1.2765957446808511,201802
Bursa,0.7659574468085106,201802
Denizli,0.8794326241134752,201802
Diyarbakır,0.5673758865248227,201802
Düzce Province,0.5673758865248227,201802
Edirne,0.7659574468085106,201802
Elazığ,0.7092198581560284,201802
Erzincan,0.9078014184397163,201802
Erzurum,0.7375886524822695,201802
Eskişehir Province,1.049645390070922,201802
Gaziantep,0.48226950354609927,201802
Giresun,0.7092198581560284,201802
Gümüşhane,0.0,201802
Hakkâri,1.1914893617021276,201802
Hatay,0.6808510638297872,201802
Isparta Province,0.851063829787234,201802
Iğdır,1.2765957446808511,201802
Kahramanmaraş Province,0.48226950354609927,201802
Karabük,1.0780141843971631,201802
Karaman,0.7092198581560284,201802
Kars,0.9361702127659575,201802
Kastamonu,0.624113475177305,201802
Kayseri Province,0.7375886524822695,201802
Kilis,1.3333333333333333,201802
Kocaeli,0.7092198581560284,201802
Konya,0.7375886524822695,201802
Kütahya,1.1347517730496455,201802
Kırklareli,0.624113475177305,201802
Kırıkkale,1.1631205673758864,201802
Kırşehir,0.9929078014184397,201802
Malatya,0.5106382978723404,201802
Manisa,0.9929078014184397,201802
Mardin,0.3120567375886525,201802
Mersin Province,0.6808510638297872,201802
Muğla Province,0.7092198581560284,201802
Muş,1.0780141843971631,201802
Nevşehir,0.7375886524822695,201802
Niğde,1.475177304964539,201802
Ordu,0.7659574468085106,201802
Osmaniye,0.48226950354609927,201802
Rize,0.5673758865248227,201802
Sakarya,0.9078014184397163,201802
Samsun,0.9929078014184397,201802
Siirt Province,0.9361702127659575,201802
Sinop Province,0.7092198581560284,201802
Sivas,0.8226950354609929,201802
Tekirdağ,0.5106382978723404,201802
Tokat,0.6524822695035462,201802
Trabzon,0.5957446808510638,201802
Tunceli,0.0,201802
Uşak,0.5106382978723404,201802
Van,0.624113475177305,201802
Yalova Province,0.7943262411347518,201802
Yozgat,1.1063829787234043,201802
Zonguldak,1.2765957446808511,201802
Çanakkale Province,0.5673758865248227,201802
Çankırı,2.5531914893617023,201802
Çorum Province,0.624113475177305,201802
İstanbul,0.7659574468085106,201802
İzmir,0.8794326241134752,201802
Şanlıurfa Province,0.2553191489361702,201802
Şırnak,1.5602836879432624,201802
Adana,1.03125,201803
Adıyaman Province,0.59375,201803
Afyonkarahisar Province,1.0,201803
Aksaray,1.90625,201803
Amasya Province,1.09375,201803
Ankara,0.96875,201803
Antalya,1.125,201803
Ardahan Province,3.125,201803
Artvin,2.1875,201803
Aydın Province,0.875,201803
Ağrı,1.21875,201803
Balıkesir Province,1.09375,201803
Bartın Province,0.84375,201803
Batman,0.71875,201803
Bayburt,2.4375,201803
Bilecik,0.625,201803
Bingöl Province,1.78125,201803
Bitlis,2.40625,201803
Bolu,1.375,201803
Burdur Province,0.8125,201803
Bursa,1.0,201803
Denizli,0.65625,201803
Diyarbakır,0.4375,201803
Düzce Province,0.9375,201803
Edirne,0.9375,201803
Elazığ,1.375,201803
Erzincan,0.71875,201803
Erzurum,0.96875,201803
Eskişehir Province,1.21875,201803
Gaziantep,0.84375,201803
Giresun,0.96875,201803
Gümüşhane,1.6875,201803
Hakkâri,0.0,201803
Hatay,1.125,201803
Isparta Province,1.375,201803
Iğdır,0.0,201803
Kahramanmaraş Province,0.75,201803
Karabük,0.9375,201803
Karaman,1.3125,201803
Kars,0.90625,201803
Kastamonu,0.71875,201803
Kayseri Province,0.71875,201803
Kilis,0.0,201803
Kocaeli,0.8125,201803
Konya,0.90625,201803
Kütahya,1.25,201803
Kırklareli,1.4375,201803
Kırıkkale,1.09375,201803
Kırşehir,1.28125,201803
Malatya,0.78125,201803
Manisa,0.84375,201803
Mardin,0.625,201803
Mersin Province,0.90625,201803
Muğla Province,1.0625,201803
Muş,1.34375,201803
Nevşehir,1.25,201803
Niğde,1.375,201803
Ordu,0.5625,201803
Osmaniye,1.03125,201803
Rize,1.5625,201803
Sakarya,0.71875,201803
Samsun,1.03125,201803
Siirt Province,1.09375,201803
Sinop Province,1.5,201803
Sivas,0.71875,201803
Tekirdağ,1.0625,201803
Tokat,1.59375,201803
Trabzon,1.34375,201803
Tunceli,2.90625,201803
Uşak,0.78125,201803
Van,0.9375,201803
Yalova Province,0.96875,201803
Yozgat,0.84375,201803
Zonguldak,1.375,201803
Çanakkale Province,0.90625,201803
Çankırı,1.0625,201803
Çorum Province,1.28125,201803
İstanbul,0.9375,201803
İzmir,0.96875,201803
Şanlıurfa Province,0.65625,201803
Şırnak,0.78125,201803
Adana,0.8264462809917356,201804
Adıyaman Province,2.272727272727273,201804
Afyonkarahisar Province,0.6198347107438017,201804
Aksaray,1.0743801652892562,201804
Amasya Province,1.0743801652892562,201804
Ankara,0.7851239669421488,201804
Antalya,0.7438016528925621,201804
Ardahan Province,4.132231404958678,201804
Artvin,1.4462809917355373,201804
Aydın Province,0.4545454545454546,201804
Ağrı,2.066115702479339,201804
Balıkesir Province,0.578512396694215,201804
Bartın Province,2.31404958677686,201804
Batman,0.8264462809917356,201804
Bayburt,3.3057851239669422,201804
Bilecik,1.9421487603305785,201804
Bingöl Province,0.0,201804
Bitlis,1.5289256198347108,201804
Bolu,1.8181818181818183,201804
Burdur Province,1.4876033057851241,201804
Bursa,0.7851239669421488,201804
Denizli,0.7851239669421488,201804
Diyarbakır,0.4545454545454546,201804
Düzce Province,2.190082644628099,201804
Edirne,1.5289256198347108,201804
Elazığ,0.7851239669421488,201804
Erzincan,0.9917355371900827,201804
Erzurum,1.1983471074380165,201804
Eskişehir Province,0.9917355371900827,201804
Gaziantep,0.8677685950413223,201804
Giresun,0.578512396694215,201804
Gümüşhane,2.31404958677686,201804
Hakkâri,1.9421487603305785,201804
Hatay,1.4462809917355373,201804
Isparta Province,1.0743801652892562,201804
Iğdır,3.1404958677685952,201804
Kahramanmaraş Province,0.7851239669421488,201804
Karabük,1.5289256198347108,201804
Karaman,1.15702479338843,201804
Kars,2.396694214876033,201804
Kastamonu,1.322314049586777,201804
Kayseri Province,0.7438016528925621,201804
Kilis,0.0,201804
Kocaeli,0.8677685950413223,201804
Konya,0.7851239669421488,201804
Kütahya,1.1983471074380165,201804
Kırklareli,0.9090909090909092,201804
Kırıkkale,1.7355371900826446,201804
Kırşehir,1.5702479338842976,201804
Malatya,0.9090909090909092,201804
Manisa,0.8264462809917356,201804
Mardin,0.7438016528925621,201804
Mersin Province,0.8264462809917356,201804
Muğla Province,0.8677685950413223,201804
Muş,0.0,201804
Nevşehir,0.7024793388429752,201804
Niğde,1.8181818181818183,201804
Ordu,0.7438016528925621,201804
Osmaniye,0.578512396694215,201804
Rize,0.6198347107438017,201804
Sakarya,0.7851239669421488,201804
Samsun,0.9090909090909092,201804
Siirt Province,1.4876033057851241,201804
Sinop Province,1.2396694214876034,201804
Sivas,0.9917355371900827,201804
Tekirdağ,0.9090909090909092,201804
Tokat,1.4049586776859504,201804
Trabzon,1.322314049586777,201804
Tunceli,0.0,201804
Uşak,1.4462809917355373,201804
Van,1.859504132231405,201804
Yalova Province,0.8677685950413223,201804
Yozgat,1.2396694214876034,201804
Zonguldak,0.8677685950413223,201804
Çanakkale Province,0.49586776859504134,201804
Çankırı,1.4462809917355373,201804
Çorum Province,1.694214876033058,201804
İstanbul,0.9090909090909092,201804
İzmir,0.7024793388429752,201804
Şanlıurfa Province,0.4132231404958678,201804
Şırnak,0.9917355371900827,201804
Adana,0.5569620253164557,201805
Adıyaman Province,0.45569620253164556,201805
Afyonkarahisar Province,0.759493670886076,201805
Aksaray,0.5063291139240507,201805
Amasya Province,1.6708860759493671,201805
Ankara,0.6075949367088608,201805
Antalya,0.5569620253164557,201805
Ardahan Province,0.0,201805
Artvin,1.1139240506329113,201805
Aydın Province,0.20253164556962025,201805
Ağrı,1.3670886075949367,201805
Balıkesir Province,0.759493670886076,201805
Bartın Province,1.3670886075949367,201805
Batman,0.6582278481012658,201805
Bayburt,5.063291139240507,201805
Bilecik,0.6582278481012658,201805
Bingöl Province,1.2658227848101267,201805
Bitlis,1.2151898734177216,201805
Bolu,1.8734177215189873,201805
Burdur Province,1.7215189873417722,201805
Bursa,0.5063291139240507,201805
Denizli,0.5063291139240507,201805
Diyarbakır,0.25316455696202533,201805
Düzce Province,0.4050632911392405,201805
Edirne,0.35443037974683544,201805
Elazığ,0.6075949367088608,201805
Erzincan,1.5696202531645569,201805
Erzurum,0.6075949367088608,201805
Eskişehir Province,0.7088607594936709,201805
Gaziantep,0.6075949367088608,201805
Giresun,0.6582278481012658,201805
Gümüşhane,0.0,201805
Hakkâri,0.0,201805
Hatay,0.810126582278481,201805
Isparta Province,1.0632911392405062,201805
Iğdır,0.0,201805
Kahramanmaraş Province,0.6075949367088608,201805
Karabük,0.810126582278481,201805
Karaman,1.1645569620253164,201805
Kars,1.4683544303797469,201805
Kastamonu,0.759493670886076,201805
Kayseri Province,0.4050632911392405,201805
Kilis,1.6708860759493671,201805
Kocaeli,0.4050632911392405,201805
Konya,0.7088607594936709,201805
Kütahya,0.4050632911392405,201805
Kırklareli,0.6075949367088608,201805
Kırıkkale,0.8607594936708861,201805
Kırşehir,1.2658227848101267,201805
Malatya,0.6582278481012658,201805
Manisa,0.4050632911392405,201805
Mardin,0.6075949367088608,201805
Mersin Province,0.4050632911392405,201805
Muğla Province,0.5063291139240507,201805
Muş,0.0,201805
Nevşehir,0.5569620253164557,201805
Niğde,0.6075949367088608,201805
Ordu,0.45569620253164556,201805
Osmaniye,1.3670886075949367,201805
Rize,1.0126582278481013,201805
Sakarya,0.6075949367088608,201805
Samsun,0.35443037974683544,201805
Siirt Province,1.1645569620253164,201805
Sinop Province,0.9620253164556962,201805
Sivas,0.4050632911392405,201805
Tekirdağ,0.45569620253164556,201805
Tokat,0.35443037974683544,201805
Trabzon,0.6582278481012658,201805
Tunceli,0.0,201805
Uşak,1.2151898734177216,201805
Van,0.810126582278481,201805
Yalova Province,0.759493670886076,201805
Yozgat,0.6075949367088608,201805
Zonguldak,0.759493670886076,201805
Çanakkale Province,0.5063291139240507,201805
Çankırı,1.1139240506329113,201805
Çorum Province,0.5063291139240507,201805
İstanbul,0.6075949367088608,201805
İzmir,0.6075949367088608,201805
Şanlıurfa Province,0.20253164556962025,201805
Şırnak,0.759493670886076,201805
Adana,0.6027397260273972,201806
Adıyaman Province,0.7123287671232876,201806
Afyonkarahisar Province,0.9315068493150684,201806
Aksaray,0.0,201806
Amasya Province,0.8767123287671232,201806
Ankara,0.7123287671232876,201806
Antalya,0.6575342465753424,201806
Ardahan Province,5.47945205479452,201806
Artvin,1.8630136986301369,201806
Aydın Province,0.6027397260273972,201806
Ağrı,0.0,201806
Balıkesir Province,0.4931506849315068,201806
Bartın Province,3.0684931506849313,201806
Batman,0.7123287671232876,201806
Bayburt,0.0,201806
Bilecik,2.136986301369863,201806
Bingöl Province,2.191780821917808,201806
Bitlis,2.0821917808219177,201806
Bolu,0.821917808219178,201806
Burdur Province,3.0136986301369864,201806
Bursa,0.9863013698630136,201806
Denizli,0.7123287671232876,201806
Diyarbakır,0.4931506849315068,201806
Düzce Province,0.0,201806
Edirne,1.095890410958904,201806
Elazığ,0.8767123287671232,201806
Erzincan,1.3150684931506849,201806
Erzurum,0.7123287671232876,201806
Eskişehir Province,0.9863013698630136,201806
Gaziantep,0.547945205479452,201806
Giresun,0.7123287671232876,201806
Gümüşhane,3.232876712328767,201806
Hakkâri,2.4657534246575343,201806
Hatay,0.3835616438356164,201806
Isparta Province,1.36986301369863,201806
Iğdır,2.6301369863013697,201806
Kahramanmaraş Province,0.3287671232876712,201806
Karabük,1.3150684931506849,201806
Karaman,1.1506849315068493,201806
Kars,1.643835616438356,201806
Kastamonu,1.643835616438356,201806
Kayseri Province,0.6027397260273972,201806
Kilis,0.0,201806
Kocaeli,0.7123287671232876,201806
Konya,0.7671232876712328,201806
Kütahya,0.547945205479452,201806
Kırklareli,0.6575342465753424,201806
Kırıkkale,0.8767123287671232,201806
Kırşehir,0.0,201806
Malatya,0.6027397260273972,201806
Manisa,0.7123287671232876,201806
Mardin,1.8630136986301369,201806
Mersin Province,0.3835616438356164,201806
Muğla Province,0.6575342465753424,201806
Muş,2.3013698630136985,201806
Nevşehir,0.8767123287671232,201806
Niğde,0.9863013698630136,201806
Ordu,0.6575342465753424,201806
Osmaniye,1.1506849315068493,201806
Rize,1.0410958904109588,201806
Sakarya,0.4383561643835616,201806
Samsun,0.7671232876712328,201806
Siirt Province,0.0,201806
Sinop Province,0.0,201806
Sivas,1.095890410958904,201806
Tekirdağ,0.4383561643835616,201806
Tokat,1.7534246575342465,201806
Trabzon,0.3287671232876712,201806
Tunceli,4.493150684931507,201806
Uşak,1.36986301369863,201806
Van,1.4246575342465753,201806
Yalova Province,0.7123287671232876,201806
Yozgat,0.9315068493150684,201806
Zonguldak,0.7123287671232876,201806
Çanakkale Province,0.9315068493150684,201806
Çankırı,0.0,201806
Çorum Province,1.8082191780821917,201806
İstanbul,0.7123287671232876,201806
İzmir,0.6027397260273972,201806
Şanlıurfa Province,0.2191780821917808,201806
Şırnak,0.0,201806
Adana,0.7831325301204819,201807
Adıyaman Province,1.5662650602409638,201807
Afyonkarahisar Province,1.2048192771084336,201807
Aksaray,0.8433734939759036,201807
Amasya Province,0.9638554216867469,201807
Ankara,0.7831325301204819,201807
Antalya,1.1445783132530118,201807
Ardahan Province,6.024096385542168,201807
Artvin,0.0,201807
Aydın Province,0.6024096385542168,201807
Ağrı,3.192771084337349,201807
Balıkesir Province,0.6626506024096385,201807
Bartın Province,3.192771084337349,201807
Batman,1.5662650602409638,201807
Bayburt,4.879518072289156,201807
Bilecik,0.0,201807
Bingöl Province,0.0,201807
Bitlis,0.0,201807
Bolu,0.7831325301204819,201807
Burdur Province,2.2891566265060237,201807
Bursa,0.6626506024096385,201807
Denizli,0.6626506024096385,201807
Diyarbakır,0.9036144578313252,201807
Düzce Province,0.7228915662650601,201807
Edirne,0.5421686746987951,201807
Elazığ,1.1445783132530118,201807
Erzincan,1.3855421686746987,201807
Erzurum,0.6024096385542168,201807
Eskişehir Province,0.7228915662650601,201807
Gaziantep,0.36144578313253006,201807
Giresun,1.0240963855421685,201807
Gümüşhane,0.0,201807
Hakkâri,2.710843373493976,201807
Hatay,0.7228915662650601,201807
Isparta Province,0.6024096385542168,201807
Iğdır,0.0,201807
Kahramanmaraş Province,0.7831325301204819,201807
Karabük,1.9879518072289155,201807
Karaman,1.2048192771084336,201807
Kars,1.8072289156626504,201807
Kastamonu,2.5903614457831323,201807
Kayseri Province,0.9036144578313252,201807
Kilis,0.0,201807
Kocaeli,0.6626506024096385,201807
Konya,1.0843373493975903,201807
Kütahya,0.5421686746987951,201807
Kırklareli,0.7228915662650601,201807
Kırıkkale,0.0,201807
Kırşehir,1.325301204819277,201807
Malatya,0.48192771084337344,201807
Manisa,0.5421686746987951,201807
Mardin,1.325301204819277,201807
Mersin Province,0.5421686746987951,201807
Muğla Province,0.5421686746987951,201807
Muş,0.0,201807
Nevşehir,0.9036144578313252,201807
Niğde,0.0,201807
Ordu,0.6626506024096385,201807
Osmaniye,1.325301204819277,201807
Rize,1.0240963855421685,201807
Sakarya,1.0240963855421685,201807
Samsun,0.5421686746987951,201807
Siirt Province,0.0,201807
Sinop Province,2.228915662650602,201807
Sivas,0.48192771084337344,201807
Tekirdağ,1.1445783132530118,201807
Tokat,1.9277108433734937,201807
Trabzon,0.48192771084337344,201807
Tunceli,0.0,201807
Uşak,1.0240963855421685,201807
Van,0.5421686746987951,201807
Yalova Province,1.0843373493975903,201807
Yozgat,1.9879518072289155,201807
Zonguldak,1.3855421686746987,201807
Çanakkale Province,0.8433734939759036,201807
Çankırı,3.795180722891566,201807
Çorum Province,0.6626506024096385,201807
İstanbul,0.8433734939759036,201807
İzmir,0.7228915662650601,201807
