geoName,hastane,Period
Karabük,0.6233062330623307,201710
Karaman,0.5826558265582656,201710
Kars,0.5826558265582656,201710
Kastamonu,0.5420054200542006,201710
Kayseri Province,0.6097560975609756,201710
Kilis,0.8401084010840109,201710
Kocaeli,0.8672086720867209,201710
Konya,0.5555555555555556,201710
Kütahya,0.7994579945799458,201710
Kırklareli,0.5691056910569106,201710
Kırıkkale,0.3523035230352304,201710
Kırşehir,0.7317073170731707,201710
Malatya,0.36585365853658536,201710
Manisa,0.6910569105691057,201710
Mardin,0.5013550135501356,201710
Mersin Province,0.5284552845528455,201710
Muğla Province,0.5420054200542006,201710
Muş,0.5420054200542006,201710
Nevşehir,0.4742547425474255,201710
Niğde,0.5826558265582656,201710
Ordu,0.6504065040650406,201710
Osmaniye,0.5555555555555556,201710
Rize,0.7452574525745258,201710
Sakarya,0.8536585365853658,201710
Samsun,0.7181571815718157,201710
Siirt Province,0.2710027100271003,201710
Sinop Province,0.7859078590785908,201710
Sivas,0.6910569105691057,201710
Tekirdağ,0.7181571815718157,201710
Tokat,0.7588075880758808,201710
Trabzon,0.6504065040650406,201710
Tunceli,0.6097560975609756,201710
Uşak,0.44715447154471544,201710
Van,0.5555555555555556,201710
Yalova Province,0.7588075880758808,201710
Yozgat,0.7588075880758808,201710
Zonguldak,0.8401084010840109,201710
Çanakkale Province,1.070460704607046,201710
Çankırı,0.6639566395663957,201710
Çorum Province,1.016260162601626,201710
İstanbul,0.7317073170731707,201710
İzmir,0.7859078590785908,201710
Şanlıurfa Province,0.48780487804878053,201710
Şırnak,0.6504065040650406,201710
Adana,0.5714285714285714,201711
Adıyaman Province,0.7619047619047619,201711
Afyonkarahisar Province,1.183673469387755,201711
Aksaray,0.6802721088435374,201711
Amasya Province,0.9931972789115646,201711
Ankara,0.7482993197278912,201711
Antalya,0.7074829931972789,201711
Ardahan Province,0.5714285714285714,201711
Artvin,0.6394557823129252,201711
Aydın Province,0.8299319727891157,201711
Ağrı,0.4897959183673469,201711
Balıkesir Province,0.9659863945578231,201711
Bartın Province,0.6258503401360545,201711
Batman,0.5170068027210885,201711
Bayburt,1.2925170068027212,201711
Bilecik,0.7891156462585034,201711
Bingöl Province,0.35374149659863946,201711
Bitlis,0.7755102040816326,201711
Bolu,0.8435374149659864,201711
Burdur Province,1.2653061224489797,201711
Bursa,0.6666666666666666,201711
Denizli,0.9387755102040817,201711
Diyarbakır,0.5034013605442177,201711
Düzce Province,0.8027210884353742,201711
Edirne,0.8299319727891157,201711
Elazığ,0.6938775510204082,201711
Erzincan,0.6938775510204082,201711
Erzurum,0.6258503401360545,201711
Eskişehir Province,0.9795918367346939,201711
Gaziantep,0.6530612244897959,201711
Giresun,0.7619047619047619,201711
Gümüşhane,0.40816326530612246,201711
Hakkâri,0.5850340136054422,201711
Hatay,0.4897959183673469,201711
Isparta Province,1.3605442176870748,201711
Iğdır,0.8843537414965986,201711
Kahramanmaraş Province,0.9795918367346939,201711
Karabük,0.6666666666666666,201711
Karaman,0.5850340136054422,201711
Kars,0.6530612244897959,201711
Kastamonu,0.8707482993197279,201711
Kayseri Province,0.7210884353741497,201711
Kilis,1.2108843537414966,201711
Kocaeli,1.0068027210884354,201711
Konya,0.5578231292517006,201711
Kütahya,0.9795918367346939,201711
Kırklareli,0.8979591836734694,201711
Kırıkkale,0.6258503401360545,201711
Kırşehir,1.2108843537414966,201711
Malatya,0.5170068027210885,201711
Manisa,0.7619047619047619,201711
Mardin,0.5850340136054422,201711
Mersin Province,0.6666666666666666,201711
Muğla Province,0.7346938775510204,201711
Muş,0.9251700680272109,201711
Nevşehir,0.6666666666666666,201711
Niğde,0.8299319727891157,201711
Ordu,0.8571428571428571,201711
Osmaniye,0.5714285714285714,201711
Rize,1.129251700680272,201711
Sakarya,1.0748299319727892,201711
Samsun,0.9795918367346939,201711
Siirt Province,0.7619047619047619,201711
Sinop Province,1.183673469387755,201711
Sivas,0.6530612244897959,201711
Tekirdağ,0.9795918367346939,201711
Tokat,0.9659863945578231,201711
Trabzon,0.6666666666666666,201711
Tunceli,1.129251700680272,201711
Uşak,0.5170068027210885,201711
Van,0.6666666666666666,201711
Yalova Province,1.0204081632653061,201711
Yozgat,0.8843537414965986,201711
Zonguldak,1.1156462585034013,201711
Çanakkale Province,1.0204081632653061,201711
Çankırı,0.6258503401360545,201711
Çorum Province,1.1700680272108843,201711
İstanbul,0.8979591836734694,201711
İzmir,0.9523809523809523,201711
Şanlıurfa Province,0.7074829931972789,201711
Şırnak,0.7210884353741497,201711
Adana,0.5965909090909091,201712
Adıyaman Province,0.6534090909090908,201712
Afyonkarahisar Province,1.2926136363636362,201712
Aksaray,0.6676136363636364,201712
Amasya Province,0.8948863636363635,201712
Ankara,0.7386363636363635,201712
Antalya,0.7102272727272727,201712
Ardahan Province,0.7244318181818181,201712
Artvin,0.9090909090909091,201712
Aydın Province,0.9517045454545454,201712
Ağrı,0.9090909090909091,201712
Balıkesir Province,0.9232954545454545,201712
Bartın Province,0.9374999999999999,201712
Batman,0.6534090909090908,201712
Bayburt,0.6392045454545454,201712
Bilecik,0.9659090909090908,201712
Bingöl Province,1.09375,201712
Bitlis,0.5965909090909091,201712
Bolu,0.7812499999999999,201712
Burdur Province,0.7386363636363635,201712
Bursa,0.5965909090909091,201712
Denizli,0.7954545454545454,201712
Diyarbakır,0.4829545454545454,201712
Düzce Province,0.8522727272727272,201712
Edirne,0.8238636363636362,201712
Elazığ,0.5397727272727272,201712
Erzincan,0.7244318181818181,201712
Erzurum,0.5255681818181818,201712
Eskişehir Province,0.7812499999999999,201712
Gaziantep,0.6676136363636364,201712
Giresun,0.8380681818181818,201712
Gümüşhane,0.35511363636363635,201712
Hakkâri,0.625,201712
Hatay,0.46874999999999994,201712
Isparta Province,1.4204545454545454,201712
Iğdır,0.6676136363636364,201712
Kahramanmaraş Province,0.7528409090909091,201712
Karabük,0.7386363636363635,201712
Karaman,0.5397727272727272,201712
Kars,0.6534090909090908,201712
Kastamonu,0.7244318181818181,201712
Kayseri Province,0.7812499999999999,201712
Kilis,0.5255681818181818,201712
Kocaeli,1.0085227272727273,201712
Konya,0.6676136363636364,201712
Kütahya,0.8238636363636362,201712
Kırklareli,0.625,201712
Kırıkkale,0.7670454545454545,201712
Kırşehir,0.9659090909090908,201712
Malatya,0.5539772727272727,201712
Manisa,0.625,201712
Mardin,0.5397727272727272,201712
Mersin Province,0.5255681818181818,201712
Muğla Province,0.6818181818181818,201712
Muş,0.6392045454545454,201712
Nevşehir,0.6107954545454545,201712
Niğde,0.7102272727272727,201712
Ordu,0.6107954545454545,201712
Osmaniye,0.6392045454545454,201712
Rize,1.3068181818181817,201712
Sakarya,0.9090909090909091,201712
Samsun,0.8806818181818181,201712
Siirt Province,0.5397727272727272,201712
Sinop Province,1.0227272727272727,201712
Sivas,0.625,201712
Tekirdağ,0.7102272727272727,201712
Tokat,0.8380681818181818,201712
Trabzon,0.7102272727272727,201712
Tunceli,0.8238636363636362,201712
Uşak,0.6107954545454545,201712
Van,0.4971590909090909,201712
Yalova Province,0.9801136363636362,201712
Yozgat,0.7812499999999999,201712
Zonguldak,0.8096590909090908,201712
Çanakkale Province,0.7670454545454545,201712
Çankırı,0.8664772727272727,201712
Çorum Province,0.7102272727272727,201712
İstanbul,0.8522727272727272,201712
İzmir,0.9090909090909091,201712
Şanlıurfa Province,0.5397727272727272,201712
Şırnak,0.8664772727272727,201712
Adana,0.6081081081081081,201801
Adıyaman Province,0.7027027027027027,201801
Afyonkarahisar Province,1.3513513513513513,201801
Aksaray,0.5135135135135135,201801
Amasya Province,0.5675675675675675,201801
Ankara,0.7162162162162162,201801
Antalya,0.6891891891891891,201801
Ardahan Province,0.40540540540540543,201801
Artvin,1.0,201801
Aydın Province,0.6621621621621622,201801
Ağrı,0.7432432432432432,201801
Balıkesir Province,0.7162162162162162,201801
Bartın Province,0.6621621621621622,201801
Batman,0.36486486486486486,201801
Bayburt,1.1081081081081081,201801
Bilecik,0.7837837837837838,201801
Bingöl Province,0.36486486486486486,201801
Bitlis,1.0675675675675675,201801
Bolu,0.4189189189189189,201801
Burdur Province,0.7837837837837838,201801
Bursa,0.6216216216216216,201801
Denizli,0.7297297297297297,201801
Diyarbakır,0.5135135135135135,201801
Düzce Province,0.8648648648648649,201801
Edirne,0.8243243243243243,201801
Elazığ,0.6216216216216216,201801
Erzincan,1.054054054054054,201801
Erzurum,0.527027027027027,201801
Eskişehir Province,0.7972972972972973,201801
Gaziantep,0.5,201801
Giresun,0.6756756756756757,201801
Gümüşhane,0.7567567567567568,201801
Hakkâri,0.5945945945945946,201801
Hatay,0.5540540540540541,201801
Isparta Province,1.2162162162162162,201801
Iğdır,0.7567567567567568,201801
Kahramanmaraş Province,0.7837837837837838,201801
Karabük,0.8378378378378378,201801
Karaman,0.6621621621621622,201801
Kars,0.6486486486486487,201801
Kastamonu,0.8108108108108109,201801
Kayseri Province,0.7297297297297297,201801
Kilis,0.7027027027027027,201801
Kocaeli,0.7837837837837838,201801
Konya,0.6351351351351351,201801
Kütahya,0.6621621621621622,201801
Kırklareli,0.7297297297297297,201801
Kırıkkale,0.5945945945945946,201801
Kırşehir,1.0135135135135136,201801
Malatya,0.5405405405405406,201801
Manisa,0.7297297297297297,201801
Mardin,0.527027027027027,201801
Mersin Province,0.47297297297297297,201801
Muğla Province,0.5,201801
Muş,0.8243243243243243,201801
Nevşehir,0.5,201801
Niğde,0.5540540540540541,201801
Ordu,0.5675675675675675,201801
Osmaniye,0.581081081081081,201801
Rize,0.5540540540540541,201801
Sakarya,0.7297297297297297,201801
Samsun,0.7162162162162162,201801
Siirt Province,0.6351351351351351,201801
Sinop Province,1.0810810810810811,201801
Sivas,0.5675675675675675,201801
Tekirdağ,0.7432432432432432,201801
Tokat,0.8783783783783784,201801
Trabzon,0.5675675675675675,201801
Tunceli,0.8108108108108109,201801
Uşak,0.5,201801
Van,0.7027027027027027,201801
Yalova Province,0.8108108108108109,201801
Yozgat,0.9054054054054054,201801
Zonguldak,0.6891891891891891,201801
Çanakkale Province,0.918918918918919,201801
Çankırı,0.7432432432432432,201801
Çorum Province,0.9594594594594594,201801
İstanbul,0.7567567567567568,201801
İzmir,0.8513513513513513,201801
Şanlıurfa Province,0.581081081081081,201801
Şırnak,0.6621621621621622,201801
Adana,0.6075949367088608,201802
Adıyaman Province,0.6835443037974683,201802
Afyonkarahisar Province,1.0886075949367089,201802
Aksaray,0.9493670886075949,201802
Amasya Province,0.9873417721518988,201802
Ankara,0.759493670886076,201802
Antalya,0.7468354430379747,201802
Ardahan Province,0.45569620253164556,201802
Artvin,0.6835443037974683,201802
Aydın Province,0.9873417721518988,201802
Ağrı,0.569620253164557,201802
Balıkesir Province,0.8987341772151899,201802
Bartın Province,0.7468354430379747,201802
Batman,0.379746835443038,201802
Bayburt,1.1265822784810127,201802
Bilecik,0.7215189873417721,201802
Bingöl Province,0.6582278481012658,201802
Bitlis,0.6962025316455697,201802
Bolu,0.8354430379746836,201802
Burdur Province,0.6835443037974683,201802
Bursa,0.7088607594936709,201802
Denizli,0.6455696202531646,201802
Diyarbakır,0.5949367088607594,201802
Düzce Province,0.6455696202531646,201802
Edirne,0.6962025316455697,201802
Elazığ,0.569620253164557,201802
Erzincan,0.6075949367088608,201802
Erzurum,0.5063291139240507,201802
Eskişehir Province,1.0886075949367089,201802
Gaziantep,0.5569620253164557,201802
Giresun,0.5443037974683544,201802
Gümüşhane,0.7215189873417721,201802
Hakkâri,0.4177215189873418,201802
Hatay,0.5569620253164557,201802
Isparta Province,1.2658227848101267,201802
Iğdır,0.9240506329113924,201802
Kahramanmaraş Province,0.9240506329113924,201802
Karabük,0.7341772151898734,201802
Karaman,0.5189873417721519,201802
Kars,0.8354430379746836,201802
Kastamonu,0.7974683544303798,201802
Kayseri Province,0.7215189873417721,201802
Kilis,0.8734177215189873,201802
Kocaeli,0.9873417721518988,201802
Konya,0.620253164556962,201802
Kütahya,0.810126582278481,201802
Kırklareli,0.8354430379746836,201802
Kırıkkale,0.35443037974683544,201802
Kırşehir,1.2531645569620253,201802
Malatya,0.6708860759493671,201802
Manisa,0.8227848101265823,201802
Mardin,0.620253164556962,201802
Mersin Province,0.569620253164557,201802
Muğla Province,0.6962025316455697,201802
Muş,0.620253164556962,201802
Nevşehir,0.7468354430379747,201802
Niğde,0.6329113924050633,201802
Ordu,0.6075949367088608,201802
Osmaniye,0.46835443037974683,201802
Rize,0.9240506329113924,201802
Sakarya,0.7721518987341772,201802
Samsun,0.8607594936708861,201802
Siirt Province,0.24050632911392406,201802
Sinop Province,0.5569620253164557,201802
Sivas,0.7088607594936709,201802
Tekirdağ,0.8987341772151899,201802
Tokat,1.0253164556962024,201802
Trabzon,0.5063291139240507,201802
Tunceli,1.2025316455696202,201802
Uşak,0.46835443037974683,201802
Van,0.5443037974683544,201802
Yalova Province,1.0632911392405062,201802
Yozgat,0.7468354430379747,201802
Zonguldak,0.7721518987341772,201802
Çanakkale Province,0.9493670886075949,201802
Çankırı,0.8860759493670886,201802
Çorum Province,1.0379746835443038,201802
İstanbul,0.810126582278481,201802
İzmir,0.8481012658227848,201802
Şanlıurfa Province,0.6708860759493671,201802
Şırnak,0.8734177215189873,201802
Adana,0.5033112582781457,201803
Adıyaman Province,0.6490066225165563,201803
Afyonkarahisar Province,1.3245033112582782,201803
Aksaray,0.6622516556291391,201803
Amasya Province,0.7682119205298014,201803
Ankara,0.6357615894039735,201803
Antalya,0.6754966887417219,201803
Ardahan Province,0.7417218543046358,201803
Artvin,0.8344370860927153,201803
Aydın Province,0.847682119205298,201803
Ağrı,0.3841059602649007,201803
Balıkesir Province,0.7549668874172185,201803
Bartın Province,0.543046357615894,201803
Batman,0.4370860927152318,201803
Bayburt,0.4900662251655629,201803
Bilecik,0.6357615894039735,201803
Bingöl Province,0.5695364238410596,201803
Bitlis,0.6357615894039735,201803
Bolu,0.5298013245033113,201803
Burdur Province,0.7549668874172185,201803
Bursa,0.5960264900662252,201803
Denizli,0.7549668874172185,201803
Diyarbakır,0.4105960264900662,201803
Düzce Province,0.7019867549668874,201803
Edirne,0.7019867549668874,201803
Elazığ,0.5033112582781457,201803
Erzincan,0.8211920529801324,201803
Erzurum,0.46357615894039733,201803
Eskişehir Province,0.7682119205298014,201803
Gaziantep,0.5298013245033113,201803
Giresun,0.5960264900662252,201803
Gümüşhane,0.4105960264900662,201803
Hakkâri,0.304635761589404,201803
Hatay,0.4370860927152318,201803
Isparta Province,1.1788079470198676,201803
Iğdır,0.3973509933774834,201803
Kahramanmaraş Province,0.7152317880794702,201803
Karabük,0.7019867549668874,201803
Karaman,0.847682119205298,201803
Kars,0.5827814569536424,201803
Kastamonu,0.7417218543046358,201803
Kayseri Province,0.6225165562913907,201803
Kilis,0.46357615894039733,201803
Kocaeli,0.7417218543046358,201803
Konya,0.5033112582781457,201803
Kütahya,0.8079470198675497,201803
Kırklareli,0.609271523178808,201803
Kırıkkale,0.4105960264900662,201803
Kırşehir,0.5960264900662252,201803
Malatya,0.4105960264900662,201803
Manisa,0.6887417218543046,201803
Mardin,0.6225165562913907,201803
Mersin Province,0.5165562913907285,201803
Muğla Province,0.46357615894039733,201803
Muş,0.5298013245033113,201803
Nevşehir,0.6225165562913907,201803
Niğde,0.7284768211920529,201803
Ordu,0.5033112582781457,201803
Osmaniye,0.33112582781456956,201803
Rize,0.6887417218543046,201803
Sakarya,0.609271523178808,201803
Samsun,0.7152317880794702,201803
Siirt Province,0.5298013245033113,201803
Sinop Province,0.5033112582781457,201803
Sivas,0.609271523178808,201803
Tekirdağ,0.5827814569536424,201803
Tokat,0.6887417218543046,201803
Trabzon,0.6357615894039735,201803
Tunceli,0.9006622516556292,201803
Uşak,0.6490066225165563,201803
Van,0.4768211920529801,201803
Yalova Province,0.8344370860927153,201803
Yozgat,0.5562913907284768,201803
Zonguldak,0.7417218543046358,201803
Çanakkale Province,0.9801324503311258,201803
Çankırı,0.6754966887417219,201803
Çorum Province,0.7682119205298014,201803
İstanbul,0.7019867549668874,201803
İzmir,0.7947019867549668,201803
Şanlıurfa Province,0.4503311258278146,201803
Şırnak,0.5827814569536424,201803
Adana,0.446927374301676,201804
Adıyaman Province,0.4748603351955308,201804
Afyonkarahisar Province,0.8659217877094972,201804
Aksaray,0.7402234636871509,201804
Amasya Province,0.6843575418994414,201804
Ankara,0.5865921787709497,201804
Antalya,0.5446927374301677,201804
Ardahan Province,0.7541899441340782,201804
Artvin,0.670391061452514,201804
Aydın Province,0.6564245810055866,201804
Ağrı,0.4748603351955308,201804
Balıkesir Province,0.6843575418994414,201804
Bartın Province,0.5726256983240224,201804
Batman,0.4050279329608939,201804
Bayburt,0.5027932960893855,201804
Bilecik,0.558659217877095,201804
Bingöl Province,0.7402234636871509,201804
Bitlis,0.2374301675977654,201804
Bolu,0.6145251396648045,201804
Burdur Province,0.5027932960893855,201804
Bursa,0.4748603351955308,201804
Denizli,0.5865921787709497,201804
Diyarbakır,0.3910614525139665,201804
Düzce Province,0.5167597765363129,201804
Edirne,0.6284916201117319,201804
Elazığ,0.3770949720670391,201804
Erzincan,0.8379888268156426,201804
Erzurum,0.36312849162011174,201804
Eskişehir Province,0.6005586592178771,201804
Gaziantep,0.4888268156424581,201804
Giresun,0.4189944134078213,201804
Gümüşhane,1.2849162011173185,201804
Hakkâri,0.30726256983240224,201804
Hatay,0.4608938547486034,201804
Isparta Province,1.1033519553072626,201804
Iğdır,0.3910614525139665,201804
Kahramanmaraş Province,0.6005586592178771,201804
Karabük,0.7402234636871509,201804
Karaman,0.4888268156424581,201804
Kars,0.6005586592178771,201804
Kastamonu,0.4608938547486034,201804
Kayseri Province,0.5726256983240224,201804
Kilis,0.7681564245810056,201804
Kocaeli,0.7122905027932962,201804
Konya,0.4608938547486034,201804
Kütahya,0.7402234636871509,201804
Kırklareli,0.6284916201117319,201804
Kırıkkale,0.5027932960893855,201804
Kırşehir,0.6424581005586593,201804
Malatya,0.5027932960893855,201804
Manisa,0.5865921787709497,201804
Mardin,0.558659217877095,201804
Mersin Province,0.5307262569832403,201804
Muğla Province,0.446927374301676,201804
Muş,0.7402234636871509,201804
Nevşehir,0.4748603351955308,201804
Niğde,0.558659217877095,201804
Ordu,0.5446927374301677,201804
Osmaniye,0.4189944134078213,201804
Rize,0.670391061452514,201804
Sakarya,0.6005586592178771,201804
Samsun,0.6564245810055866,201804
Siirt Province,0.6424581005586593,201804
Sinop Province,0.6843575418994414,201804
Sivas,0.5446927374301677,201804
Tekirdağ,0.670391061452514,201804
Tokat,0.5307262569832403,201804
Trabzon,0.4189944134078213,201804
Tunceli,1.3966480446927376,201804
Uşak,0.4888268156424581,201804
Van,0.5726256983240224,201804
Yalova Province,0.8659217877094972,201804
Yozgat,0.4608938547486034,201804
Zonguldak,0.6983240223463688,201804
Çanakkale Province,0.782122905027933,201804
Çankırı,0.5726256983240224,201804
Çorum Province,0.7541899441340782,201804
İstanbul,0.6564245810055866,201804
İzmir,0.6843575418994414,201804
Şanlıurfa Province,0.4329608938547486,201804
Şırnak,0.36312849162011174,201804
Adana,0.7020408163265306,201805
Adıyaman Province,0.6857142857142857,201805
Afyonkarahisar Province,1.420408163265306,201805
Aksaray,0.7673469387755102,201805
Amasya Province,1.0938775510204082,201805
Ankara,0.8653061224489796,201805
Antalya,0.8,201805
Ardahan Province,0.6204081632653061,201805
Artvin,0.6693877551020408,201805
Aydın Province,1.0612244897959184,201805
Ağrı,0.6530612244897959,201805
Balıkesir Province,1.1755102040816328,201805
Bartın Province,1.0775510204081633,201805
Batman,0.6040816326530613,201805
Bayburt,1.2081632653061225,201805
Bilecik,0.7836734693877551,201805
Bingöl Province,1.1428571428571428,201805
Bitlis,0.9306122448979591,201805
Bolu,0.8163265306122449,201805
Burdur Province,0.7183673469387755,201805
Bursa,0.7510204081632653,201805
Denizli,0.9306122448979591,201805
Diyarbakır,0.5551020408163265,201805
Düzce Province,0.8816326530612245,201805
Edirne,0.8489795918367347,201805
Elazığ,0.6040816326530613,201805
Erzincan,0.963265306122449,201805
Erzurum,0.7183673469387755,201805
Eskişehir Province,1.1428571428571428,201805
Gaziantep,0.6204081632653061,201805
Giresun,0.963265306122449,201805
Gümüşhane,1.436734693877551,201805
Hakkâri,0.45714285714285713,201805
Hatay,0.6857142857142857,201805
Isparta Province,1.6326530612244898,201805
Iğdır,1.273469387755102,201805
Kahramanmaraş Province,0.8816326530612245,201805
Karabük,1.0938775510204082,201805
Karaman,0.7346938775510204,201805
Kars,0.5061224489795918,201805
Kastamonu,1.0448979591836736,201805
Kayseri Province,0.9469387755102041,201805
Kilis,0.8326530612244898,201805
Kocaeli,1.1918367346938776,201805
Konya,0.7183673469387755,201805
Kütahya,1.2244897959183674,201805
Kırklareli,1.1428571428571428,201805
Kırıkkale,0.636734693877551,201805
Kırşehir,1.1428571428571428,201805
Malatya,0.6530612244897959,201805
Manisa,1.0122448979591836,201805
Mardin,0.6204081632653061,201805
Mersin Province,0.8326530612244898,201805
Muğla Province,0.7510204081632653,201805
Muş,0.636734693877551,201805
Nevşehir,0.6204081632653061,201805
Niğde,0.8816326530612245,201805
Ordu,1.0775510204081633,201805
Osmaniye,0.6204081632653061,201805
Rize,1.3224489795918368,201805
Sakarya,0.9306122448979591,201805
Samsun,1.0775510204081633,201805
Siirt Province,0.6040816326530613,201805
Sinop Province,0.9306122448979591,201805
Sivas,0.9306122448979591,201805
Tekirdağ,0.9469387755102041,201805
Tokat,0.963265306122449,201805
Trabzon,0.7183673469387755,201805
Tunceli,1.110204081632653,201805
Uşak,0.7836734693877551,201805
Van,0.5387755102040817,201805
Yalova Province,1.2571428571428571,201805
Yozgat,0.8,201805
Zonguldak,0.7673469387755102,201805
Çanakkale Province,1.5020408163265306,201805
Çankırı,1.0938775510204082,201805
Çorum Province,1.2081632653061225,201805
İstanbul,0.9469387755102041,201805
İzmir,1.0612244897959184,201805
Şanlıurfa Province,0.636734693877551,201805
Şırnak,1.0938775510204082,201805
Adana,0.8163265306122449,201806
Adıyaman Province,0.8653061224489796,201806
Afyonkarahisar Province,1.2081632653061225,201806
Aksaray,0.7510204081632653,201806
Amasya Province,0.9469387755102041,201806
Ankara,0.9142857142857143,201806
Antalya,0.7510204081632653,201806
Ardahan Province,1.273469387755102,201806
Artvin,0.5551020408163265,201806
Aydın Province,0.8489795918367347,201806
Ağrı,0.9795918367346939,201806
Balıkesir Province,0.8816326530612245,201806
Bartın Province,0.8489795918367347,201806
Batman,0.5387755102040817,201806
Bayburt,0.8653061224489796,201806
Bilecik,0.7020408163265306,201806
Bingöl Province,1.0775510204081633,201806
Bitlis,0.7510204081632653,201806
Bolu,0.7183673469387755,201806
Burdur Province,0.7183673469387755,201806
Bursa,0.7510204081632653,201806
Denizli,0.7183673469387755,201806
Diyarbakır,0.5714285714285714,201806
Düzce Province,0.5551020408163265,201806
Edirne,0.7836734693877551,201806
Elazığ,0.7510204081632653,201806
Erzincan,0.8,201806
Erzurum,0.7020408163265306,201806
Eskişehir Province,0.963265306122449,201806
Gaziantep,0.8163265306122449,201806
Giresun,0.7020408163265306,201806
Gümüşhane,0.6530612244897959,201806
Hakkâri,0.44081632653061226,201806
Hatay,0.7183673469387755,201806
Isparta Province,1.6326530612244898,201806
Iğdır,1.0612244897959184,201806
Kahramanmaraş Province,0.9469387755102041,201806
Karabük,1.1428571428571428,201806
Karaman,1.2408163265306122,201806
Kars,1.126530612244898,201806
Kastamonu,0.8816326530612245,201806
Kayseri Province,0.8489795918367347,201806
Kilis,0.34285714285714286,201806
Kocaeli,0.9959183673469387,201806
Konya,0.6040816326530613,201806
Kütahya,1.0122448979591836,201806
Kırklareli,0.5551020408163265,201806
Kırıkkale,0.8,201806
Kırşehir,1.2897959183673469,201806
Malatya,0.6693877551020408,201806
Manisa,0.8653061224489796,201806
Mardin,0.6857142857142857,201806
Mersin Province,0.6693877551020408,201806
Muğla Province,0.6530612244897959,201806
Muş,0.5551020408163265,201806
Nevşehir,0.6857142857142857,201806
Niğde,0.6040816326530613,201806
Ordu,0.6693877551020408,201806
Osmaniye,0.5877551020408164,201806
Rize,0.5551020408163265,201806
Sakarya,0.7673469387755102,201806
Samsun,0.9469387755102041,201806
Siirt Province,0.963265306122449,201806
Sinop Province,0.7836734693877551,201806
Sivas,0.8326530612244898,201806
Tekirdağ,0.8326530612244898,201806
Tokat,0.7020408163265306,201806
Trabzon,0.6040816326530613,201806
Tunceli,1.0938775510204082,201806
Uşak,0.34285714285714286,201806
Van,0.47346938775510206,201806
Yalova Province,1.126530612244898,201806
Yozgat,0.8163265306122449,201806
Zonguldak,0.8489795918367347,201806
Çanakkale Province,1.2897959183673469,201806
Çankırı,1.0938775510204082,201806
Çorum Province,1.273469387755102,201806
İstanbul,0.8816326530612245,201806
İzmir,0.9469387755102041,201806
Şanlıurfa Province,0.7020408163265306,201806
Şırnak,0.8653061224489796,201806
Adana,0.5633802816901409,201807
Adıyaman Province,0.5492957746478874,201807
Afyonkarahisar Province,1.2394366197183098,201807
Aksaray,0.6338028169014085,201807
Amasya Province,0.5774647887323944,201807
Ankara,0.6619718309859155,201807
Antalya,0.6056338028169014,201807
Ardahan Province,1.0845070422535212,201807
Artvin,0.19718309859154928,201807
Aydın Province,0.8309859154929577,201807
Ağrı,0.7183098591549296,201807
Balıkesir Province,0.7323943661971831,201807
Bartın Province,0.7605633802816901,201807
Batman,0.6056338028169014,201807
Bayburt,0.8732394366197183,201807
Bilecik,0.7323943661971831,201807
Bingöl Province,0.36619718309859156,201807
Bitlis,0.4647887323943662,201807
Bolu,0.5633802816901409,201807
Burdur Province,0.647887323943662,201807
Bursa,0.6056338028169014,201807
Denizli,0.6338028169014085,201807
Diyarbakır,0.4507042253521127,201807
Düzce Province,0.5211267605633803,201807
Edirne,0.5492957746478874,201807
Elazığ,0.704225352112676,201807
Erzincan,0.8309859154929577,201807
Erzurum,0.4225352112676056,201807
Eskişehir Province,0.7323943661971831,201807
Gaziantep,0.5492957746478874,201807
Giresun,0.6197183098591549,201807
Gümüşhane,0.8309859154929577,201807
Hakkâri,0.6338028169014085,201807
Hatay,0.5352112676056338,201807
Isparta Province,1.408450704225352,201807
Iğdır,0.43661971830985913,201807
Kahramanmaraş Province,0.6338028169014085,201807
Karabük,0.5915492957746479,201807
Karaman,0.7183098591549296,201807
Kars,0.4507042253521127,201807
Kastamonu,0.7605633802816901,201807
Kayseri Province,0.6056338028169014,201807
Kilis,1.0,201807
Kocaeli,0.8309859154929577,201807
Konya,0.5774647887323944,201807
Kütahya,0.8732394366197183,201807
Kırklareli,0.5211267605633803,201807
Kırıkkale,0.6197183098591549,201807
Kırşehir,1.267605633802817,201807
Malatya,0.5915492957746479,201807
Manisa,0.5492957746478874,201807
Mardin,0.4788732394366197,201807
Mersin Province,0.5352112676056338,201807
Muğla Province,0.4788732394366197,201807
Muş,0.971830985915493,201807
Nevşehir,0.38028169014084506,201807
Niğde,0.4647887323943662,201807
Ordu,0.647887323943662,201807
Osmaniye,0.5211267605633803,201807
Rize,0.5211267605633803,201807
Sakarya,0.7464788732394366,201807
Samsun,0.704225352112676,201807
Siirt Province,0.3380281690140845,201807
Sinop Province,1.0140845070422535,201807
Sivas,0.6056338028169014,201807
Tekirdağ,0.6338028169014085,201807
Tokat,0.676056338028169,201807
Trabzon,0.6056338028169014,201807
Tunceli,1.1267605633802817,201807
Uşak,0.2676056338028169,201807
Van,0.6338028169014085,201807
Yalova Province,0.704225352112676,201807
Yozgat,0.6619718309859155,201807
Zonguldak,0.6901408450704225,201807
Çanakkale Province,0.9295774647887324,201807
Çankırı,0.43661971830985913,201807
Çorum Province,0.9154929577464789,201807
İstanbul,0.6901408450704225,201807
İzmir,0.7887323943661971,201807
