geoName,baş ağrısı,Period
Şanlıurfa Province,0.3246753246753247,201710
Şırnak,0.0,201710
Adana,0.6371681415929203,201711
Adıyaman Province,0.6548672566371682,201711
Afyonkarahisar Province,0.336283185840708,201711
Aksaray,0.7787610619469026,201711
Amasya Province,0.6902654867256637,201711
Ankara,0.584070796460177,201711
Antalya,0.5309734513274337,201711
Ardahan Province,0.0,201711
Artvin,1.1504424778761062,201711
Aydın Province,0.5309734513274337,201711
Ağrı,0.7964601769911505,201711
Balıkesir Province,0.672566371681416,201711
Bartın Province,0.5486725663716814,201711
Batman,0.49557522123893805,201711
Bayburt,0.0,201711
Bilecik,0.8141592920353983,201711
Bingöl Province,0.7610619469026548,201711
Bitlis,1.1150442477876106,201711
Bolu,0.9203539823008849,201711
Burdur Province,1.0619469026548674,201711
Bursa,0.6194690265486725,201711
Denizli,0.8495575221238938,201711
Diyarbakır,0.7610619469026548,201711
Düzce Province,0.26548672566371684,201711
Edirne,1.168141592920354,201711
Elazığ,0.5486725663716814,201711
Erzincan,0.6194690265486725,201711
Erzurum,0.37168141592920356,201711
Eskişehir Province,0.6194690265486725,201711
Gaziantep,0.6017699115044248,201711
Giresun,0.6548672566371682,201711
Gümüşhane,1.0973451327433628,201711
Hakkâri,1.7699115044247788,201711
Hatay,0.5309734513274337,201711
Isparta Province,0.5309734513274337,201711
Iğdır,1.079646017699115,201711
Kahramanmaraş Province,0.6902654867256637,201711
Karabük,0.6902654867256637,201711
Karaman,0.831858407079646,201711
Kars,1.168141592920354,201711
Kastamonu,0.5132743362831859,201711
Kayseri Province,0.49557522123893805,201711
Kilis,0.0,201711
Kocaeli,0.8495575221238938,201711
Konya,0.3893805309734513,201711
Kütahya,0.5663716814159292,201711
Kırklareli,0.672566371681416,201711
Kırıkkale,1.5221238938053097,201711
Kırşehir,0.49557522123893805,201711
Malatya,0.40707964601769914,201711
Manisa,0.672566371681416,201711
Mardin,0.336283185840708,201711
Mersin Province,0.5309734513274337,201711
Muğla Province,0.831858407079646,201711
Muş,0.0,201711
Nevşehir,0.5132743362831859,201711
Niğde,0.37168141592920356,201711
Ordu,0.5132743362831859,201711
Osmaniye,0.6902654867256637,201711
Rize,0.5132743362831859,201711
Sakarya,0.7256637168141593,201711
Samsun,0.6548672566371682,201711
Siirt Province,0.7610619469026548,201711
Sinop Province,0.9734513274336283,201711
Sivas,0.8141592920353983,201711
Tekirdağ,0.672566371681416,201711
Tokat,0.6017699115044248,201711
Trabzon,0.9026548672566371,201711
Tunceli,0.0,201711
Uşak,0.7964601769911505,201711
Van,0.831858407079646,201711
Yalova Province,0.5132743362831859,201711
Yozgat,0.7079646017699115,201711
Zonguldak,0.6194690265486725,201711
Çanakkale Province,0.584070796460177,201711
Çankırı,1.008849557522124,201711
Çorum Province,0.6548672566371682,201711
İstanbul,0.6371681415929203,201711
İzmir,0.7433628318584071,201711
Şanlıurfa Province,0.5663716814159292,201711
Şırnak,0.4778761061946903,201711
Adana,0.6299212598425197,201712
Adıyaman Province,0.9448818897637796,201712
Afyonkarahisar Province,0.45275590551181105,201712
Aksaray,0.45275590551181105,201712
Amasya Province,0.45275590551181105,201712
Ankara,0.531496062992126,201712
Antalya,0.531496062992126,201712
Ardahan Province,0.0,201712
Artvin,0.531496062992126,201712
Aydın Province,0.6692913385826772,201712
Ağrı,0.767716535433071,201712
Balıkesir Province,0.2755905511811024,201712
Bartın Province,0.4133858267716536,201712
Batman,0.45275590551181105,201712
Bayburt,0.0,201712
Bilecik,0.4133858267716536,201712
Bingöl Province,0.5708661417322834,201712
Bitlis,1.968503937007874,201712
Bolu,0.45275590551181105,201712
Burdur Province,0.5118110236220472,201712
Bursa,0.6496062992125985,201712
Denizli,0.5118110236220472,201712
Diyarbakır,0.6299212598425197,201712
Düzce Province,0.5905511811023623,201712
Edirne,0.31496062992125984,201712
Elazığ,0.5511811023622047,201712
Erzincan,0.4724409448818898,201712
Erzurum,0.5708661417322834,201712
Eskişehir Province,0.3937007874015748,201712
Gaziantep,0.4330708661417323,201712
Giresun,0.4921259842519685,201712
Gümüşhane,1.2795275590551183,201712
Hakkâri,1.141732283464567,201712
Hatay,0.531496062992126,201712
Isparta Province,0.4921259842519685,201712
Iğdır,0.7874015748031497,201712
Kahramanmaraş Province,0.45275590551181105,201712
Karabük,0.6692913385826772,201712
Karaman,0.7480314960629921,201712
Kars,0.4330708661417323,201712
Kastamonu,0.5511811023622047,201712
Kayseri Province,0.4921259842519685,201712
Kilis,1.2007874015748032,201712
Kocaeli,0.45275590551181105,201712
Konya,0.4330708661417323,201712
Kütahya,0.4330708661417323,201712
Kırklareli,0.531496062992126,201712
Kırıkkale,0.8464566929133859,201712
Kırşehir,0.4921259842519685,201712
Malatya,0.6496062992125985,201712
Manisa,0.4921259842519685,201712
Mardin,0.31496062992125984,201712
Mersin Province,0.5708661417322834,201712
Muğla Province,0.6299212598425197,201712
Muş,0.5905511811023623,201712
Nevşehir,0.9448818897637796,201712
Niğde,0.4133858267716536,201712
Ordu,0.767716535433071,201712
Osmaniye,0.4330708661417323,201712
Rize,0.7086614173228347,201712
Sakarya,0.45275590551181105,201712
Samsun,0.4921259842519685,201712
Siirt Province,0.5708661417322834,201712
Sinop Province,0.0,201712
Sivas,0.8661417322834646,201712
Tekirdağ,0.5118110236220472,201712
Tokat,0.3937007874015748,201712
Trabzon,0.3937007874015748,201712
Tunceli,0.0,201712
Uşak,0.531496062992126,201712
Van,0.610236220472441,201712
Yalova Province,0.7283464566929134,201712
Yozgat,0.5511811023622047,201712
Zonguldak,0.3937007874015748,201712
Çanakkale Province,0.6299212598425197,201712
Çankırı,0.5118110236220472,201712
Çorum Province,0.17716535433070868,201712
İstanbul,0.5118110236220472,201712
İzmir,0.5905511811023623,201712
Şanlıurfa Province,0.5511811023622047,201712
Şırnak,0.5511811023622047,201712
Adana,0.5769230769230769,201801
Adıyaman Province,0.5576923076923077,201801
Afyonkarahisar Province,0.46153846153846156,201801
Aksaray,0.9423076923076923,201801
Amasya Province,0.8846153846153846,201801
Ankara,0.6538461538461539,201801
Antalya,0.7692307692307693,201801
Ardahan Province,0.0,201801
Artvin,0.9807692307692307,201801
Aydın Province,0.8076923076923077,201801
Ağrı,0.9038461538461539,201801
Balıkesir Province,0.8076923076923077,201801
Bartın Province,0.5192307692307693,201801
Batman,0.8269230769230769,201801
Bayburt,0.0,201801
Bilecik,0.9615384615384616,201801
Bingöl Province,1.3653846153846154,201801
Bitlis,0.6730769230769231,201801
Bolu,1.0384615384615385,201801
Burdur Province,1.0,201801
Bursa,0.6346153846153846,201801
Denizli,0.6730769230769231,201801
Diyarbakır,0.6730769230769231,201801
Düzce Province,0.6730769230769231,201801
Edirne,0.75,201801
Elazığ,0.6346153846153846,201801
Erzincan,1.9230769230769231,201801
Erzurum,0.4807692307692308,201801
Eskişehir Province,0.7692307692307693,201801
Gaziantep,0.5384615384615384,201801
Giresun,0.9423076923076923,201801
Gümüşhane,1.0192307692307692,201801
Hakkâri,1.3269230769230769,201801
Hatay,0.7692307692307693,201801
Isparta Province,0.7692307692307693,201801
Iğdır,1.8653846153846154,201801
Kahramanmaraş Province,0.4423076923076923,201801
Karabük,0.6730769230769231,201801
Karaman,0.8269230769230769,201801
Kars,1.0769230769230769,201801
Kastamonu,1.1346153846153846,201801
Kayseri Province,0.6538461538461539,201801
Kilis,0.9230769230769231,201801
Kocaeli,0.8653846153846154,201801
Konya,0.6346153846153846,201801
Kütahya,0.5961538461538461,201801
Kırklareli,0.46153846153846156,201801
Kırıkkale,0.9230769230769231,201801
Kırşehir,0.6538461538461539,201801
Malatya,0.5576923076923077,201801
Manisa,0.5192307692307693,201801
Mardin,0.5192307692307693,201801
Mersin Province,0.5961538461538461,201801
Muğla Province,0.40384615384615385,201801
Muş,0.7307692307692307,201801
Nevşehir,0.9038461538461539,201801
Niğde,0.9615384615384616,201801
Ordu,0.5769230769230769,201801
Osmaniye,0.40384615384615385,201801
Rize,0.7692307692307693,201801
Sakarya,0.5769230769230769,201801
Samsun,0.6730769230769231,201801
Siirt Province,1.0961538461538463,201801
Sinop Province,1.2884615384615385,201801
Sivas,0.40384615384615385,201801
Tekirdağ,0.7115384615384616,201801
Tokat,1.0769230769230769,201801
Trabzon,0.5,201801
Tunceli,0.0,201801
Uşak,0.8269230769230769,201801
Van,0.8269230769230769,201801
Yalova Province,0.8076923076923077,201801
Yozgat,0.4230769230769231,201801
Zonguldak,0.6923076923076923,201801
Çanakkale Province,0.6346153846153846,201801
Çankırı,0.0,201801
Çorum Province,0.4807692307692308,201801
İstanbul,0.6153846153846154,201801
İzmir,0.6346153846153846,201801
Şanlıurfa Province,0.3269230769230769,201801
Şırnak,0.5769230769230769,201801
Adana,0.5258215962441315,201802
Adıyaman Province,0.3568075117370892,201802
Afyonkarahisar Province,0.39436619718309857,201802
Aksaray,0.39436619718309857,201802
Amasya Province,0.5446009389671361,201802
Ankara,0.5446009389671361,201802
Antalya,0.6197183098591549,201802
Ardahan Province,0.0,201802
Artvin,1.107981220657277,201802
Aydın Province,0.3755868544600939,201802
Ağrı,0.676056338028169,201802
Balıkesir Province,0.7511737089201878,201802
Bartın Province,0.863849765258216,201802
Batman,0.8262910798122066,201802
Bayburt,0.0,201802
Bilecik,0.6384976525821596,201802
Bingöl Province,1.164319248826291,201802
Bitlis,1.2206572769953052,201802
Bolu,0.5446009389671361,201802
Burdur Province,0.7887323943661971,201802
Bursa,0.48826291079812206,201802
Denizli,0.4507042253521127,201802
Diyarbakır,0.4694835680751174,201802
Düzce Province,0.4131455399061033,201802
Edirne,0.3192488262910798,201802
Elazığ,0.48826291079812206,201802
Erzincan,0.92018779342723,201802
Erzurum,0.4507042253521127,201802
Eskişehir Province,0.4131455399061033,201802
Gaziantep,0.4131455399061033,201802
Giresun,0.6384976525821596,201802
Gümüşhane,1.8779342723004695,201802
Hakkâri,0.7323943661971831,201802
Hatay,0.431924882629108,201802
Isparta Province,0.3755868544600939,201802
Iğdır,0.7887323943661971,201802
Kahramanmaraş Province,0.6197183098591549,201802
Karabük,0.48826291079812206,201802
Karaman,0.9577464788732394,201802
Kars,0.863849765258216,201802
Kastamonu,0.8826291079812206,201802
Kayseri Province,0.5070422535211268,201802
Kilis,0.0,201802
Kocaeli,0.5633802816901409,201802
Konya,0.6197183098591549,201802
Kütahya,0.4507042253521127,201802
Kırklareli,0.18779342723004694,201802
Kırıkkale,0.3755868544600939,201802
Kırşehir,0.9389671361502347,201802
Malatya,0.5821596244131455,201802
Manisa,0.4131455399061033,201802
Mardin,0.48826291079812206,201802
Mersin Province,0.4507042253521127,201802
Muğla Province,0.5258215962441315,201802
Muş,0.6572769953051644,201802
Nevşehir,1.3708920187793427,201802
Niğde,0.8075117370892019,201802
Ordu,0.6572769953051644,201802
Osmaniye,0.6384976525821596,201802
Rize,0.39436619718309857,201802
Sakarya,0.48826291079812206,201802
Samsun,0.6197183098591549,201802
Siirt Province,1.1455399061032865,201802
Sinop Province,0.8826291079812206,201802
Sivas,0.5446009389671361,201802
Tekirdağ,0.6948356807511737,201802
Tokat,0.863849765258216,201802
Trabzon,0.676056338028169,201802
Tunceli,0.0,201802
Uşak,0.7136150234741784,201802
Van,0.5070422535211268,201802
Yalova Province,0.6009389671361502,201802
Yozgat,0.28169014084507044,201802
Zonguldak,0.3380281690140845,201802
Çanakkale Province,0.5633802816901409,201802
Çankırı,0.5258215962441315,201802
Çorum Province,0.5633802816901409,201802
İstanbul,0.5258215962441315,201802
İzmir,0.6572769953051644,201802
Şanlıurfa Province,0.5258215962441315,201802
Şırnak,1.0892018779342723,201802
Adana,0.6666666666666666,201803
Adıyaman Province,0.3063063063063063,201803
Afyonkarahisar Province,0.32432432432432434,201803
Aksaray,0.7387387387387387,201803
Amasya Province,0.43243243243243246,201803
Ankara,0.5945945945945946,201803
Antalya,0.46846846846846846,201803
Ardahan Province,0.0,201803
Artvin,0.0,201803
Aydın Province,0.5585585585585585,201803
Ağrı,0.0,201803
Balıkesir Province,0.5045045045045045,201803
Bartın Province,0.8828828828828829,201803
Batman,1.135135135135135,201803
Bayburt,0.0,201803
Bilecik,0.32432432432432434,201803
Bingöl Province,0.6126126126126126,201803
Bitlis,0.6306306306306306,201803
Bolu,0.8648648648648649,201803
Burdur Province,0.5585585585585585,201803
Bursa,0.5945945945945946,201803
Denizli,0.6846846846846847,201803
Diyarbakır,0.7927927927927928,201803
Düzce Province,0.4864864864864865,201803
Edirne,0.7027027027027027,201803
Elazığ,1.027027027027027,201803
Erzincan,1.5135135135135136,201803
Erzurum,0.5765765765765766,201803
Eskişehir Province,0.6666666666666666,201803
Gaziantep,0.5945945945945946,201803
Giresun,0.6486486486486487,201803
Gümüşhane,1.8018018018018018,201803
Hakkâri,0.7927927927927928,201803
Hatay,0.34234234234234234,201803
Isparta Province,0.6126126126126126,201803
Iğdır,0.8648648648648649,201803
Kahramanmaraş Province,0.4144144144144144,201803
Karabük,1.2252252252252251,201803
Karaman,0.5765765765765766,201803
Kars,0.46846846846846846,201803
Kastamonu,0.5045045045045045,201803
Kayseri Province,0.7567567567567568,201803
Kilis,1.2792792792792793,201803
Kocaeli,0.6126126126126126,201803
Konya,0.5045045045045045,201803
Kütahya,0.6126126126126126,201803
Kırklareli,0.6666666666666666,201803
Kırıkkale,0.46846846846846846,201803
Kırşehir,0.6126126126126126,201803
Malatya,0.7027027027027027,201803
Manisa,0.5765765765765766,201803
Mardin,0.5225225225225225,201803
Mersin Province,0.7027027027027027,201803
Muğla Province,0.7207207207207207,201803
Muş,0.0,201803
Nevşehir,1.027027027027027,201803
Niğde,0.7567567567567568,201803
Ordu,0.6486486486486487,201803
Osmaniye,0.7927927927927928,201803
Rize,0.7387387387387387,201803
Sakarya,0.6306306306306306,201803
Samsun,0.5585585585585585,201803
Siirt Province,0.8468468468468469,201803
Sinop Province,0.6306306306306306,201803
Sivas,0.6666666666666666,201803
Tekirdağ,0.3783783783783784,201803
Tokat,0.45045045045045046,201803
Trabzon,0.7747747747747747,201803
Tunceli,0.0,201803
Uşak,0.34234234234234234,201803
Van,0.5405405405405406,201803
Yalova Province,0.7567567567567568,201803
Yozgat,0.5765765765765766,201803
Zonguldak,0.5045045045045045,201803
Çanakkale Province,0.5585585585585585,201803
Çankırı,1.6576576576576576,201803
Çorum Province,0.45045045045045046,201803
İstanbul,0.5405405405405406,201803
İzmir,0.5765765765765766,201803
Şanlıurfa Province,0.5945945945945946,201803
Şırnak,0.3963963963963964,201803
Adana,0.7246376811594203,201804
Adıyaman Province,1.1956521739130435,201804
Afyonkarahisar Province,0.7608695652173912,201804
Aksaray,0.45289855072463764,201804
Amasya Province,0.9420289855072463,201804
Ankara,0.6702898550724637,201804
Antalya,0.6159420289855072,201804
Ardahan Province,0.0,201804
Artvin,0.7608695652173912,201804
Aydın Province,0.7789855072463767,201804
Ağrı,0.5434782608695652,201804
Balıkesir Province,0.7789855072463767,201804
Bartın Province,0.8152173913043478,201804
Batman,1.0688405797101448,201804
Bayburt,0.0,201804
Bilecik,1.0869565217391304,201804
Bingöl Province,0.8514492753623188,201804
Bitlis,1.6485507246376812,201804
Bolu,0.5253623188405797,201804
Burdur Province,1.1594202898550725,201804
Bursa,0.6884057971014492,201804
Denizli,0.7427536231884058,201804
Diyarbakır,0.5253623188405797,201804
Düzce Province,1.2318840579710144,201804
Edirne,0.3442028985507246,201804
Elazığ,1.0326086956521738,201804
Erzincan,0.8514492753623188,201804
Erzurum,0.6702898550724637,201804
Eskişehir Province,0.7427536231884058,201804
Gaziantep,0.5797101449275363,201804
Giresun,1.1956521739130435,201804
Gümüşhane,1.8115942028985506,201804
Hakkâri,0.0,201804
Hatay,0.5253623188405797,201804
Isparta Province,0.41666666666666663,201804
Iğdır,0.0,201804
Kahramanmaraş Province,0.5434782608695652,201804
Karabük,1.1956521739130435,201804
Karaman,0.9239130434782609,201804
Kars,0.8514492753623188,201804
Kastamonu,0.7971014492753623,201804
Kayseri Province,0.8695652173913043,201804
Kilis,1.105072463768116,201804
Kocaeli,0.5797101449275363,201804
Konya,0.7789855072463767,201804
Kütahya,0.7065217391304347,201804
Kırklareli,1.141304347826087,201804
Kırıkkale,0.9782608695652173,201804
Kırşehir,1.105072463768116,201804
Malatya,0.7789855072463767,201804
Manisa,0.45289855072463764,201804
Mardin,0.43478260869565216,201804
Mersin Province,0.6340579710144927,201804
Muğla Province,0.7971014492753623,201804
Muş,0.0,201804
Nevşehir,0.48913043478260865,201804
Niğde,0.6702898550724637,201804
Ordu,0.8695652173913043,201804
Osmaniye,0.7427536231884058,201804
Rize,1.3043478260869565,201804
Sakarya,0.5978260869565217,201804
Samsun,0.6159420289855072,201804
Siirt Province,1.1594202898550725,201804
Sinop Province,1.0688405797101448,201804
Sivas,0.32608695652173914,201804
Tekirdağ,0.7427536231884058,201804
Tokat,0.48913043478260865,201804
Trabzon,0.7789855072463767,201804
Tunceli,0.0,201804
Uşak,0.6702898550724637,201804
Van,0.6884057971014492,201804
Yalova Province,0.8514492753623188,201804
Yozgat,1.3043478260869565,201804
Zonguldak,0.7971014492753623,201804
Çanakkale Province,0.47101449275362317,201804
Çankırı,0.7608695652173912,201804
Çorum Province,0.8876811594202898,201804
İstanbul,0.6521739130434783,201804
İzmir,0.6884057971014492,201804
Şanlıurfa Province,0.6521739130434783,201804
Şırnak,1.0144927536231882,201804
Adana,0.48333333333333334,201805
Adıyaman Province,0.8666666666666667,201805
Afyonkarahisar Province,0.4166666666666667,201805
Aksaray,0.18333333333333332,201805
Amasya Province,0.35,201805
Ankara,0.4,201805
Antalya,0.35,201805
Ardahan Province,0.0,201805
Artvin,1.6666666666666667,201805
Aydın Province,0.5166666666666667,201805
Ağrı,0.5,201805
Balıkesir Province,0.38333333333333336,201805
Bartın Province,0.3333333333333333,201805
Batman,0.6,201805
Bayburt,0.0,201805
Bilecik,0.25,201805
Bingöl Province,0.6166666666666667,201805
Bitlis,0.43333333333333335,201805
Bolu,0.4166666666666667,201805
Burdur Province,0.6166666666666667,201805
Bursa,0.4666666666666667,201805
Denizli,0.3333333333333333,201805
Diyarbakır,0.4,201805
Düzce Province,0.5166666666666667,201805
Edirne,0.4166666666666667,201805
Elazığ,0.26666666666666666,201805
Erzincan,0.2833333333333333,201805
Erzurum,0.5666666666666667,201805
Eskişehir Province,0.4166666666666667,201805
Gaziantep,0.4166666666666667,201805
Giresun,0.7166666666666667,201805
Gümüşhane,0.9666666666666667,201805
Hakkâri,0.5833333333333334,201805
Hatay,0.38333333333333336,201805
Isparta Province,0.5666666666666667,201805
Iğdır,0.5833333333333334,201805
Kahramanmaraş Province,0.4,201805
Karabük,0.18333333333333332,201805
Karaman,0.35,201805
Kars,0.35,201805
Kastamonu,0.38333333333333336,201805
Kayseri Province,0.4166666666666667,201805
Kilis,1.2166666666666666,201805
Kocaeli,0.38333333333333336,201805
Konya,0.45,201805
Kütahya,0.38333333333333336,201805
Kırklareli,0.6666666666666666,201805
Kırıkkale,0.2833333333333333,201805
Kırşehir,0.6166666666666667,201805
Malatya,0.36666666666666664,201805
Manisa,0.25,201805
Mardin,0.2833333333333333,201805
Mersin Province,0.38333333333333336,201805
Muğla Province,0.26666666666666666,201805
Muş,0.48333333333333334,201805
Nevşehir,0.6166666666666667,201805
Niğde,0.21666666666666667,201805
Ordu,0.3333333333333333,201805
Osmaniye,0.3333333333333333,201805
Rize,0.18333333333333332,201805
Sakarya,0.38333333333333336,201805
Samsun,0.38333333333333336,201805
Siirt Province,0.43333333333333335,201805
Sinop Province,0.35,201805
Sivas,0.31666666666666665,201805
Tekirdağ,0.4666666666666667,201805
Tokat,0.6666666666666666,201805
Trabzon,0.25,201805
Tunceli,0.0,201805
Uşak,0.5333333333333333,201805
Van,0.25,201805
Yalova Province,0.31666666666666665,201805
Yozgat,0.31666666666666665,201805
Zonguldak,0.38333333333333336,201805
Çanakkale Province,0.45,201805
Çankırı,0.8333333333333334,201805
Çorum Province,0.48333333333333334,201805
İstanbul,0.43333333333333335,201805
İzmir,0.38333333333333336,201805
Şanlıurfa Province,0.5,201805
Şırnak,0.36666666666666664,201805
Adana,0.6808510638297872,201806
Adıyaman Province,1.0638297872340425,201806
Afyonkarahisar Province,0.6808510638297872,201806
Aksaray,0.3617021276595745,201806
Amasya Province,1.3829787234042554,201806
Ankara,0.7021276595744681,201806
Antalya,0.574468085106383,201806
Ardahan Province,0.0,201806
Artvin,0.0,201806
Aydın Province,0.6595744680851063,201806
Ağrı,0.5957446808510638,201806
Balıkesir Province,0.7659574468085106,201806
Bartın Province,0.6595744680851063,201806
Batman,0.723404255319149,201806
Bayburt,0.0,201806
Bilecik,0.48936170212765956,201806
Bingöl Province,0.9574468085106383,201806
Bitlis,0.9148936170212766,201806
Bolu,0.723404255319149,201806
Burdur Province,0.6595744680851063,201806
Bursa,0.723404255319149,201806
Denizli,0.7446808510638298,201806
Diyarbakır,0.6595744680851063,201806
Düzce Province,0.44680851063829785,201806
Edirne,0.7872340425531915,201806
Elazığ,0.7659574468085106,201806
Erzincan,0.574468085106383,201806
Erzurum,0.6170212765957447,201806
Eskişehir Province,0.6808510638297872,201806
Gaziantep,0.5319148936170213,201806
Giresun,0.48936170212765956,201806
Gümüşhane,2.127659574468085,201806
Hakkâri,1.0851063829787233,201806
Hatay,0.7446808510638298,201806
Isparta Province,0.8297872340425532,201806
Iğdır,0.0,201806
Kahramanmaraş Province,0.5531914893617021,201806
Karabük,1.446808510638298,201806
Karaman,0.7659574468085106,201806
Kars,0.723404255319149,201806
Kastamonu,1.553191489361702,201806
Kayseri Province,0.5957446808510638,201806
Kilis,1.2765957446808511,201806
Kocaeli,0.5106382978723404,201806
Konya,0.5957446808510638,201806
Kütahya,0.851063829787234,201806
Kırklareli,1.148936170212766,201806
Kırıkkale,0.7872340425531915,201806
Kırşehir,0.7872340425531915,201806
Malatya,0.6382978723404256,201806
Manisa,0.7659574468085106,201806
Mardin,0.425531914893617,201806
Mersin Province,0.425531914893617,201806
Muğla Province,0.6170212765957447,201806
Muş,0.0,201806
Nevşehir,0.7872340425531915,201806
Niğde,0.6595744680851063,201806
Ordu,0.7021276595744681,201806
Osmaniye,0.7021276595744681,201806
Rize,0.6808510638297872,201806
Sakarya,0.46808510638297873,201806
Samsun,0.6382978723404256,201806
Siirt Province,1.4680851063829787,201806
Sinop Province,1.6595744680851063,201806
Sivas,0.44680851063829785,201806
Tekirdağ,0.8085106382978723,201806
Tokat,0.5957446808510638,201806
Trabzon,0.3617021276595745,201806
Tunceli,0.0,201806
Uşak,0.2978723404255319,201806
Van,0.7021276595744681,201806
Yalova Province,0.9574468085106383,201806
Yozgat,0.5531914893617021,201806
Zonguldak,0.3191489361702128,201806
Çanakkale Province,1.0,201806
Çankırı,0.7872340425531915,201806
Çorum Province,0.9787234042553191,201806
İstanbul,0.6170212765957447,201806
İzmir,0.6170212765957447,201806
Şanlıurfa Province,0.723404255319149,201806
Şırnak,0.0,201806
Adana,0.9151785714285715,201807
Adıyaman Province,0.8482142857142858,201807
Afyonkarahisar Province,0.6696428571428572,201807
Aksaray,0.5357142857142857,201807
Amasya Province,0.78125,201807
Ankara,0.6919642857142858,201807
Antalya,0.5580357142857143,201807
Ardahan Province,0.0,201807
Artvin,0.78125,201807
Aydın Province,0.625,201807
Ağrı,0.6473214285714286,201807
Balıkesir Province,0.6473214285714286,201807
Bartın Province,0.6473214285714286,201807
Batman,0.78125,201807
Bayburt,0.0,201807
Bilecik,0.6696428571428572,201807
Bingöl Province,1.3169642857142858,201807
Bitlis,1.4285714285714286,201807
Bolu,0.78125,201807
Burdur Province,1.0267857142857144,201807
Bursa,0.625,201807
Denizli,0.6919642857142858,201807
Diyarbakır,0.4910714285714286,201807
Düzce Province,0.78125,201807
Edirne,0.7589285714285715,201807
Elazığ,0.78125,201807
Erzincan,0.7589285714285715,201807
Erzurum,0.5357142857142857,201807
Eskişehir Province,0.5803571428571429,201807
Gaziantep,0.7142857142857143,201807
Giresun,0.5133928571428572,201807
Gümüşhane,2.232142857142857,201807
Hakkâri,0.0,201807
Hatay,0.7142857142857143,201807
Isparta Province,0.7142857142857143,201807
Iğdır,1.205357142857143,201807
Kahramanmaraş Province,0.9375000000000001,201807
Karabük,0.8035714285714286,201807
Karaman,0.7366071428571429,201807
Kars,1.205357142857143,201807
Kastamonu,0.6026785714285715,201807
Kayseri Province,0.6026785714285715,201807
Kilis,1.674107142857143,201807
Kocaeli,0.6473214285714286,201807
Konya,0.625,201807
Kütahya,1.1160714285714286,201807
Kırklareli,0.44642857142857145,201807
Kırıkkale,0.5580357142857143,201807
Kırşehir,1.1160714285714286,201807
Malatya,0.4241071428571429,201807
Manisa,0.5803571428571429,201807
Mardin,0.6696428571428572,201807
Mersin Province,0.5133928571428572,201807
Muğla Province,0.5580357142857143,201807
Muş,1.7857142857142858,201807
Nevşehir,0.6473214285714286,201807
Niğde,1.0267857142857144,201807
Ordu,0.625,201807
Osmaniye,0.6473214285714286,201807
Rize,0.5357142857142857,201807
Sakarya,0.625,201807
Samsun,0.7142857142857143,201807
Siirt Province,0.9375000000000001,201807
Sinop Province,1.2276785714285714,201807
Sivas,0.6919642857142858,201807
Tekirdağ,0.5580357142857143,201807
Tokat,0.35714285714285715,201807
Trabzon,0.6026785714285715,201807
Tunceli,0.0,201807
Uşak,0.625,201807
Van,0.8928571428571429,201807
Yalova Province,0.6919642857142858,201807
Yozgat,0.9375000000000001,201807
Zonguldak,0.625,201807
Çanakkale Province,0.3348214285714286,201807
Çankırı,0.78125,201807
Çorum Province,0.5357142857142857,201807
İstanbul,0.6026785714285715,201807
İzmir,0.7366071428571429,201807
Şanlıurfa Province,0.3348214285714286,201807
Şırnak,1.1160714285714286,201807
Adana,0.7309644670050761,201808
Adıyaman Province,0.7309644670050761,201808
Afyonkarahisar Province,0.8730964467005076,201808
Aksaray,1.583756345177665,201808
Amasya Province,0.6903553299492385,201808
Ankara,0.6294416243654822,201808
Antalya,0.467005076142132,201808
Ardahan Province,0.0,201808
Artvin,1.015228426395939,201808
Aydın Province,0.5076142131979695,201808
Ağrı,0.0,201808
Balıkesir Province,0.751269035532995,201808
Bartın Province,0.5685279187817259,201808
Batman,0.5685279187817259,201808
Bayburt,0.0,201808
Bilecik,0.8324873096446701,201808
Bingöl Province,0.0,201808
Bitlis,1.6649746192893402,201808
Bolu,0.30456852791878175,201808
Burdur Province,1.116751269035533,201808
Bursa,0.6091370558375635,201808
Denizli,0.5482233502538071,201808
Diyarbakır,0.38578680203045684,201808
Düzce Province,0.5482233502538071,201808
Edirne,0.28426395939086296,201808
Elazığ,0.7309644670050761,201808
Erzincan,1.5431472081218274,201808
Erzurum,0.8121827411167513,201808
Eskişehir Province,0.4263959390862944,201808
Gaziantep,0.649746192893401,201808
Giresun,0.6903553299492385,201808
Gümüşhane,1.2588832487309645,201808
Hakkâri,2.030456852791878,201808
Hatay,0.7715736040609137,201808
Isparta Province,0.5888324873096447,201808
Iğdır,0.0,201808
Kahramanmaraş Province,0.4263959390862944,201808
Karabük,0.5482233502538071,201808
Karaman,0.4467005076142132,201808
Kars,1.380710659898477,201808
Kastamonu,1.1776649746192893,201808
Kayseri Province,0.6294416243654822,201808
Kilis,0.0,201808
Kocaeli,0.6091370558375635,201808
Konya,0.6091370558375635,201808
Kütahya,0.9949238578680203,201808
Kırklareli,1.2385786802030456,201808
Kırıkkale,0.7715736040609137,201808
Kırşehir,0.467005076142132,201808
Malatya,0.7918781725888325,201808
Manisa,0.6091370558375635,201808
Mardin,0.5076142131979695,201808
Mersin Province,0.6091370558375635,201808
Muğla Province,0.5279187817258884,201808
Muş,0.0,201808
Nevşehir,0.649746192893401,201808
Niğde,0.7918781725888325,201808
Ordu,0.36548223350253806,201808
