,Location,Date,polarity
789,"Kocaeli,Turkey",2019-03-25 12:07:30+00:00,4.0
790,"Kocaeli,Turkey",2019-03-26 11:04:56+00:00,2.0
791,"Kocaeli,Turkey",2019-04-01 10:08:46+00:00,2.0
792,"Kocaeli,Turkey",2019-04-08 13:51:03+00:00,0.0
793,"Kocaeli,Turkey",2019-04-15 10:25:03+00:00,1.0
794,"Kocaeli,Turkey",2019-04-16 06:17:12+00:00,5.0
795,"Kocaeli,Turkey",2019-04-26 17:14:45+00:00,0.0
796,"Kocaeli,Turkey",2019-05-03 08:17:10+00:00,4.0
797,"Kocaeli,Turkey",2019-05-08 07:24:02+00:00,1.0
798,"Kocaeli,Turkey",2019-05-14 08:23:47+00:00,8.0
799,"Kocaeli,Turkey",2019-05-20 19:21:44+00:00,-1.0
800,"Kocaeli,Turkey",2019-05-22 21:29:24+00:00,0.0
801,"Kocaeli,Turkey",2019-05-31 10:37:08+00:00,5.0
802,"Kocaeli,Turkey",2019-06-25 08:27:58+00:00,4.0
803,"Kocaeli,Turkey",2019-07-05 16:51:03+00:00,-1.0
804,"Kocaeli,Turkey",2019-07-14 11:10:06+00:00,2.0
805,"Kocaeli,Turkey",2019-07-14 15:36:19+00:00,2.0
806,"Kocaeli,Turkey",2019-07-15 11:26:41+00:00,3.0
807,"Kocaeli,Turkey",2019-07-20 07:35:54+00:00,-1.0
808,"Kocaeli,Turkey",2019-12-20 16:24:36+00:00,0.0
809,"Kocaeli,Turkey",2019-12-20 16:33:49+00:00,1.0
810,"Kocaeli,Turkey",2020-01-08 06:55:34+00:00,1.0
811,"Kocaeli,Turkey",2020-01-23 20:55:01+00:00,1.0
812,"Kocaeli,Turkey",2020-01-25 08:19:53+00:00,0.0
813,"Kocaeli,Turkey",2020-02-02 21:55:15+00:00,1.0
814,"Kocaeli,Turkey",2020-02-05 15:56:59+00:00,3.0
815,"Kocaeli,Turkey",2020-02-06 18:16:40+00:00,1.0
816,"Kocaeli,Turkey",2020-03-17 09:14:47+00:00,1.0
817,"Kocaeli,Turkey",2020-03-25 14:31:17+00:00,5.0
818,"Kocaeli,Turkey",2020-03-29 19:14:47+00:00,0.0
819,"Kocaeli,Turkey",2020-03-30 08:02:39+00:00,2.0
820,"Kocaeli,Turkey",2020-03-30 20:46:10+00:00,-1.0
821,"Konya,Turkey",2018-04-27 12:57:00+00:00,1.0
822,"Konya,Turkey",2019-03-25 10:40:51+00:00,2.0
823,"Konya,Turkey",2019-07-12 21:27:04+00:00,0.0
824,"Konya,Turkey",2019-08-07 22:31:12+00:00,-2.0
825,"Konya,Turkey",2019-08-30 22:25:32+00:00,-1.0
826,"Konya,Turkey",2019-12-16 16:39:27+00:00,3.0
827,"Konya,Turkey",2020-01-04 15:09:57+00:00,-1.0
828,"Konya,Turkey",2020-02-25 11:44:56+00:00,1.0
829,"Konya,Turkey",2020-02-29 10:21:27+00:00,3.0
830,"Konya,Turkey",2020-03-05 07:24:35+00:00,1.0
831,"Konya,Turkey",2020-03-09 19:41:37+00:00,1.0
832,"Konya,Turkey",2020-03-11 19:29:40+00:00,-1.0
833,"Kütahya,Turkey",2020-03-31 23:47:02+00:00,0.0
834,"Kütahya,Turkey",2020-03-31 23:47:08+00:00,1.0
835,"Kütahya,Turkey",2020-03-31 23:47:21+00:00,-1.0
836,"Kütahya,Turkey",2020-03-31 23:47:41+00:00,-1.0
837,"Kütahya,Turkey",2020-03-31 23:47:50+00:00,-3.0
838,"Kütahya,Turkey",2020-03-31 23:48:20+00:00,-1.0
839,"Kütahya,Turkey",2020-03-31 23:48:32+00:00,1.0
840,"Kütahya,Turkey",2020-03-31 23:48:47+00:00,-1.0
841,"Kütahya,Turkey",2020-03-31 23:49:12+00:00,-1.0
842,"Kütahya,Turkey",2020-03-31 23:49:21+00:00,0.0
843,"Kütahya,Turkey",2020-03-31 23:49:23+00:00,1.0
844,"Kütahya,Turkey",2020-03-31 23:50:11+00:00,-1.0
845,"Kütahya,Turkey",2020-03-31 23:50:12+00:00,2.0
846,"Kütahya,Turkey",2020-03-31 23:50:33+00:00,1.0
847,"Kütahya,Turkey",2020-03-31 23:51:17+00:00,1.0
848,"Kütahya,Turkey",2020-03-31 23:51:21+00:00,-1.0
849,"Kütahya,Turkey",2020-03-31 23:51:38+00:00,-1.0
850,"Kütahya,Turkey",2020-03-31 23:52:01+00:00,-1.5
851,"Kütahya,Turkey",2020-03-31 23:52:08+00:00,-1.0
852,"Kütahya,Turkey",2020-03-31 23:53:13+00:00,-1.0
853,"Kütahya,Turkey",2020-03-31 23:53:21+00:00,-1.0
854,"Kütahya,Turkey",2020-03-31 23:53:36+00:00,0.0
855,"Kütahya,Turkey",2020-03-31 23:53:55+00:00,0.0
856,"Kütahya,Turkey",2020-03-31 23:53:58+00:00,1.0
857,"Kütahya,Turkey",2020-03-31 23:54:26+00:00,1.0
858,"Kütahya,Turkey",2020-03-31 23:54:30+00:00,1.0
859,"Kütahya,Turkey",2020-03-31 23:54:54+00:00,1.0
860,"Kütahya,Turkey",2020-03-31 23:55:11+00:00,-1.0
861,"Kütahya,Turkey",2020-03-31 23:55:27+00:00,-1.0
862,"Kütahya,Turkey",2020-03-31 23:56:21+00:00,-1.0
863,"Kütahya,Turkey",2020-03-31 23:56:22+00:00,-4.0
864,"Kütahya,Turkey",2020-03-31 23:56:23+00:00,1.0
865,"Kütahya,Turkey",2020-03-31 23:56:39+00:00,-1.0
866,"Kütahya,Turkey",2020-03-31 23:56:59+00:00,-1.0
867,"Kütahya,Turkey",2020-03-31 23:57:10+00:00,1.5
868,"Kütahya,Turkey",2020-03-31 23:57:42+00:00,0.0
869,"Kütahya,Turkey",2020-03-31 23:57:45+00:00,-1.0
870,"Kütahya,Turkey",2020-03-31 23:58:06+00:00,-3.0
871,"Kütahya,Turkey",2020-03-31 23:58:22+00:00,-1.0
872,"Kütahya,Turkey",2020-03-31 23:58:36+00:00,0.0
873,"Kütahya,Turkey",2020-03-31 23:58:48+00:00,1.0
874,"Kütahya,Turkey",2020-03-31 23:59:09+00:00,-2.0
875,"Kütahya,Turkey",2020-03-31 23:59:46+00:00,0.0
876,"Kırklareli,Turkey",2020-03-31 23:47:08+00:00,1.0
877,"Kırklareli,Turkey",2020-03-31 23:47:21+00:00,-1.0
878,"Kırklareli,Turkey",2020-03-31 23:47:41+00:00,-1.0
879,"Kırklareli,Turkey",2020-03-31 23:47:50+00:00,-3.0
880,"Kırklareli,Turkey",2020-03-31 23:48:20+00:00,-1.0
881,"Kırklareli,Turkey",2020-03-31 23:48:32+00:00,1.0
882,"Kırklareli,Turkey",2020-03-31 23:48:47+00:00,-1.0
883,"Kırklareli,Turkey",2020-03-31 23:49:12+00:00,-1.0
884,"Kırklareli,Turkey",2020-03-31 23:49:21+00:00,0.0
885,"Kırklareli,Turkey",2020-03-31 23:49:23+00:00,1.0
886,"Kırklareli,Turkey",2020-03-31 23:50:11+00:00,-1.0
887,"Kırklareli,Turkey",2020-03-31 23:50:12+00:00,2.0
888,"Kırklareli,Turkey",2020-03-31 23:50:33+00:00,1.0
889,"Kırklareli,Turkey",2020-03-31 23:51:17+00:00,1.0
890,"Kırklareli,Turkey",2020-03-31 23:51:21+00:00,-1.0
891,"Kırklareli,Turkey",2020-03-31 23:51:38+00:00,-1.0
892,"Kırklareli,Turkey",2020-03-31 23:52:01+00:00,-1.5
893,"Kırklareli,Turkey",2020-03-31 23:52:08+00:00,-1.0
894,"Kırklareli,Turkey",2020-03-31 23:53:13+00:00,-1.0
895,"Kırklareli,Turkey",2020-03-31 23:53:21+00:00,-1.0
896,"Kırklareli,Turkey",2020-03-31 23:53:36+00:00,0.0
897,"Kırklareli,Turkey",2020-03-31 23:53:55+00:00,0.0
898,"Kırklareli,Turkey",2020-03-31 23:53:58+00:00,1.0
899,"Kırklareli,Turkey",2020-03-31 23:54:26+00:00,1.0
900,"Kırklareli,Turkey",2020-03-31 23:54:30+00:00,1.0
901,"Kırklareli,Turkey",2020-03-31 23:54:54+00:00,1.0
902,"Kırklareli,Turkey",2020-03-31 23:55:11+00:00,-1.0
903,"Kırklareli,Turkey",2020-03-31 23:55:27+00:00,-1.0
904,"Kırklareli,Turkey",2020-03-31 23:56:21+00:00,-1.0
905,"Kırklareli,Turkey",2020-03-31 23:56:22+00:00,-4.0
906,"Kırklareli,Turkey",2020-03-31 23:56:23+00:00,1.0
907,"Kırklareli,Turkey",2020-03-31 23:56:39+00:00,-1.0
908,"Kırklareli,Turkey",2020-03-31 23:56:59+00:00,-1.0
909,"Kırklareli,Turkey",2020-03-31 23:57:10+00:00,1.5
910,"Kırklareli,Turkey",2020-03-31 23:57:42+00:00,0.0
911,"Kırklareli,Turkey",2020-03-31 23:57:45+00:00,-1.0
912,"Kırklareli,Turkey",2020-03-31 23:58:06+00:00,-3.0
913,"Kırklareli,Turkey",2020-03-31 23:58:22+00:00,-1.0
914,"Kırklareli,Turkey",2020-03-31 23:58:36+00:00,0.0
915,"Kırklareli,Turkey",2020-03-31 23:58:48+00:00,1.0
916,"Kırklareli,Turkey",2020-03-31 23:59:09+00:00,-2.0
917,"Kırklareli,Turkey",2020-03-31 23:59:46+00:00,0.0
918,"Kırıkkale,Turkey",2020-03-31 23:47:08+00:00,1.0
919,"Kırıkkale,Turkey",2020-03-31 23:47:21+00:00,-1.0
920,"Kırıkkale,Turkey",2020-03-31 23:47:41+00:00,-1.0
921,"Kırıkkale,Turkey",2020-03-31 23:47:50+00:00,-3.0
922,"Kırıkkale,Turkey",2020-03-31 23:48:20+00:00,-1.0
923,"Kırıkkale,Turkey",2020-03-31 23:48:32+00:00,1.0
924,"Kırıkkale,Turkey",2020-03-31 23:48:47+00:00,-1.0
925,"Kırıkkale,Turkey",2020-03-31 23:49:12+00:00,-1.0
926,"Kırıkkale,Turkey",2020-03-31 23:49:21+00:00,0.0
927,"Kırıkkale,Turkey",2020-03-31 23:49:23+00:00,1.0
928,"Kırıkkale,Turkey",2020-03-31 23:50:11+00:00,-1.0
929,"Kırıkkale,Turkey",2020-03-31 23:50:12+00:00,2.0
930,"Kırıkkale,Turkey",2020-03-31 23:50:33+00:00,1.0
931,"Kırıkkale,Turkey",2020-03-31 23:51:17+00:00,1.0
932,"Kırıkkale,Turkey",2020-03-31 23:51:21+00:00,-1.0
933,"Kırıkkale,Turkey",2020-03-31 23:51:38+00:00,-1.0
934,"Kırıkkale,Turkey",2020-03-31 23:52:01+00:00,-1.5
935,"Kırıkkale,Turkey",2020-03-31 23:52:08+00:00,-1.0
936,"Kırıkkale,Turkey",2020-03-31 23:53:13+00:00,-1.0
937,"Kırıkkale,Turkey",2020-03-31 23:53:21+00:00,-1.0
938,"Kırıkkale,Turkey",2020-03-31 23:53:36+00:00,0.0
939,"Kırıkkale,Turkey",2020-03-31 23:53:55+00:00,0.0
940,"Kırıkkale,Turkey",2020-03-31 23:53:58+00:00,1.0
941,"Kırıkkale,Turkey",2020-03-31 23:54:26+00:00,1.0
942,"Kırıkkale,Turkey",2020-03-31 23:54:30+00:00,1.0
943,"Kırıkkale,Turkey",2020-03-31 23:54:54+00:00,1.0
944,"Kırıkkale,Turkey",2020-03-31 23:55:11+00:00,-1.0
945,"Kırıkkale,Turkey",2020-03-31 23:55:27+00:00,-1.0
946,"Kırıkkale,Turkey",2020-03-31 23:56:21+00:00,-1.0
947,"Kırıkkale,Turkey",2020-03-31 23:56:22+00:00,-4.0
948,"Kırıkkale,Turkey",2020-03-31 23:56:23+00:00,1.0
949,"Kırıkkale,Turkey",2020-03-31 23:56:39+00:00,-1.0
950,"Kırıkkale,Turkey",2020-03-31 23:56:59+00:00,-1.0
951,"Kırıkkale,Turkey",2020-03-31 23:57:10+00:00,1.5
952,"Kırıkkale,Turkey",2020-03-31 23:57:42+00:00,0.0
953,"Kırıkkale,Turkey",2020-03-31 23:57:45+00:00,-1.0
954,"Kırıkkale,Turkey",2020-03-31 23:58:06+00:00,-3.0
955,"Kırıkkale,Turkey",2020-03-31 23:58:22+00:00,-1.0
956,"Kırıkkale,Turkey",2020-03-31 23:58:36+00:00,0.0
957,"Kırıkkale,Turkey",2020-03-31 23:58:48+00:00,1.0
958,"Kırıkkale,Turkey",2020-03-31 23:59:09+00:00,-2.0
959,"Kırıkkale,Turkey",2020-03-31 23:59:46+00:00,0.0
960,"Malatya,Turkey",2017-01-26 17:35:07+00:00,0.0
961,"Malatya,Turkey",2018-01-12 10:52:06+00:00,1.0
962,"Malatya,Turkey",2019-05-04 15:58:16+00:00,-2.0
963,"Malatya,Turkey",2020-02-22 18:50:55+00:00,2.0
964,"Malatya,Turkey",2020-03-17 07:57:12+00:00,-2.0
965,"Malatya,Turkey",2020-03-17 11:03:11+00:00,-2.0
966,"Manisa,Turkey",2017-08-10 09:01:25+00:00,1.0
967,"Manisa,Turkey",2018-12-27 05:39:50+00:00,0.0
968,"Manisa,Turkey",2019-04-16 11:14:00+00:00,1.0
969,"Manisa,Turkey",2019-06-19 05:37:08+00:00,2.0
970,"Manisa,Turkey",2019-06-25 14:35:34+00:00,1.0
971,"Manisa,Turkey",2020-01-20 07:10:28+00:00,1.0
972,"Manisa,Turkey",2020-03-22 16:53:36+00:00,2.0
973,"Manisa,Turkey",2020-03-30 10:58:21+00:00,0.0
974,"Mersin,Turkey",2017-03-14 18:04:00+00:00,-1.0
975,"Mersin,Turkey",2017-11-18 12:34:32+00:00,1.0
976,"Mersin,Turkey",2018-11-27 06:34:33+00:00,1.0
977,"Mersin,Turkey",2019-01-13 07:47:03+00:00,1.0
978,"Mersin,Turkey",2019-08-08 07:51:29+00:00,1.0
979,"Mersin,Turkey",2019-10-26 10:34:13+00:00,1.0
980,"Mersin,Turkey",2020-02-05 09:43:25+00:00,-1.0
981,"Mersin,Turkey",2020-02-11 18:07:11+00:00,-4.0
982,"Muğla,Turkey",2017-12-24 07:42:09+00:00,1.0
983,"Muğla,Turkey",2018-07-26 20:59:12+00:00,-1.0
984,"Muğla,Turkey",2019-10-17 08:15:40+00:00,0.0
985,"Muğla,Turkey",2019-12-20 19:52:05+00:00,-2.0
986,"Muş,Turkey",2019-05-05 07:05:32+00:00,1.0
987,"Nevşehir,Turkey",2020-03-31 23:47:02+00:00,0.0
988,"Nevşehir,Turkey",2020-03-31 23:47:08+00:00,1.0
989,"Nevşehir,Turkey",2020-03-31 23:47:21+00:00,-1.0
990,"Nevşehir,Turkey",2020-03-31 23:47:41+00:00,-1.0
991,"Nevşehir,Turkey",2020-03-31 23:47:50+00:00,-3.0
992,"Nevşehir,Turkey",2020-03-31 23:48:20+00:00,-1.0
993,"Nevşehir,Turkey",2020-03-31 23:48:32+00:00,1.0
994,"Nevşehir,Turkey",2020-03-31 23:48:47+00:00,-1.0
995,"Nevşehir,Turkey",2020-03-31 23:49:12+00:00,-1.0
996,"Nevşehir,Turkey",2020-03-31 23:49:21+00:00,0.0
997,"Nevşehir,Turkey",2020-03-31 23:49:23+00:00,1.0
998,"Nevşehir,Turkey",2020-03-31 23:50:11+00:00,-1.0
999,"Nevşehir,Turkey",2020-03-31 23:50:12+00:00,2.0
1000,"Nevşehir,Turkey",2020-03-31 23:50:33+00:00,1.0
1001,"Nevşehir,Turkey",2020-03-31 23:51:17+00:00,1.0
1002,"Nevşehir,Turkey",2020-03-31 23:51:21+00:00,-1.0
1003,"Nevşehir,Turkey",2020-03-31 23:51:38+00:00,-1.0
1004,"Nevşehir,Turkey",2020-03-31 23:52:01+00:00,-1.5
1005,"Nevşehir,Turkey",2020-03-31 23:52:08+00:00,-1.0
1006,"Nevşehir,Turkey",2020-03-31 23:53:13+00:00,-1.0
1007,"Nevşehir,Turkey",2020-03-31 23:53:21+00:00,-1.0
1008,"Nevşehir,Turkey",2020-03-31 23:53:36+00:00,0.0
1009,"Nevşehir,Turkey",2020-03-31 23:53:55+00:00,0.0
1010,"Nevşehir,Turkey",2020-03-31 23:53:58+00:00,1.0
1011,"Nevşehir,Turkey",2020-03-31 23:54:26+00:00,1.0
1012,"Nevşehir,Turkey",2020-03-31 23:54:30+00:00,1.0
1013,"Nevşehir,Turkey",2020-03-31 23:54:54+00:00,1.0
1014,"Nevşehir,Turkey",2020-03-31 23:55:11+00:00,-1.0
1015,"Nevşehir,Turkey",2020-03-31 23:55:27+00:00,-1.0
1016,"Nevşehir,Turkey",2020-03-31 23:56:21+00:00,-1.0
1017,"Nevşehir,Turkey",2020-03-31 23:56:22+00:00,-4.0
1018,"Nevşehir,Turkey",2020-03-31 23:56:23+00:00,1.0
1019,"Nevşehir,Turkey",2020-03-31 23:56:39+00:00,-1.0
1020,"Nevşehir,Turkey",2020-03-31 23:56:59+00:00,-1.0
1021,"Nevşehir,Turkey",2020-03-31 23:57:10+00:00,1.5
1022,"Nevşehir,Turkey",2020-03-31 23:57:42+00:00,0.0
1023,"Nevşehir,Turkey",2020-03-31 23:57:45+00:00,-1.0
1024,"Nevşehir,Turkey",2020-03-31 23:58:06+00:00,-3.0
1025,"Nevşehir,Turkey",2020-03-31 23:58:22+00:00,-1.0
1026,"Nevşehir,Turkey",2020-03-31 23:58:36+00:00,0.0
1027,"Nevşehir,Turkey",2020-03-31 23:58:48+00:00,1.0
1028,"Nevşehir,Turkey",2020-03-31 23:59:09+00:00,-2.0
1029,"Nevşehir,Turkey",2020-03-31 23:59:46+00:00,0.0
1030,"Niğde,Turkey",2017-06-12 20:44:54+00:00,1.0
1031,"Ordu,Turkey",2018-04-07 14:50:16+00:00,1.0
1032,"Ordu,Turkey",2018-05-06 17:48:14+00:00,1.0
1033,"Ordu,Turkey",2019-03-20 08:30:27+00:00,0.0
1034,"Ordu,Turkey",2020-01-19 07:36:32+00:00,1.0
1035,"Ordu,Turkey",2020-03-29 09:54:44+00:00,1.0
1036,"Osmaniye,Turkey",2020-02-23 16:45:22+00:00,1.0
1037,"Osmaniye,Turkey",2020-03-18 14:23:45+00:00,3.0
1038,"Rize,Turkey",2019-03-17 11:08:32+00:00,3.0
1039,"Rize,Turkey",2019-05-02 20:08:55+00:00,-1.0
1040,"Rize,Turkey",2019-12-13 13:37:33+00:00,0.0
1041,"Sakarya,Turkey",2019-06-02 00:53:45+00:00,-1.0
1042,"Samsun,Turkey",2017-05-20 11:15:13+00:00,0.0
1043,"Samsun,Turkey",2017-07-31 16:28:12+00:00,2.0
1044,"Samsun,Turkey",2017-09-27 04:44:17+00:00,3.0
1045,"Samsun,Turkey",2018-03-19 09:42:05+00:00,-1.0
1046,"Samsun,Turkey",2018-03-27 05:46:01+00:00,1.0
1047,"Samsun,Turkey",2018-08-16 16:08:03+00:00,-1.0
1048,"Samsun,Turkey",2018-10-04 06:28:33+00:00,-1.0
1049,"Samsun,Turkey",2019-03-10 18:01:49+00:00,-2.0
1050,"Samsun,Turkey",2019-07-06 18:37:36+00:00,1.0
1051,"Samsun,Turkey",2019-08-14 18:03:55+00:00,-1.0
1052,"Samsun,Turkey",2019-08-19 09:59:08+00:00,1.0
1053,"Samsun,Turkey",2020-01-14 17:32:36+00:00,-1.0
1054,"Samsun,Turkey",2020-01-28 20:41:29+00:00,-1.0
1055,"Samsun,Turkey",2020-02-14 23:20:27+00:00,-1.0
1056,"Samsun,Turkey",2020-03-12 18:51:43+00:00,1.0
1057,"Samsun,Turkey",2020-03-16 15:32:09+00:00,2.0
1058,"Sivas,Turkey",2019-07-26 13:42:39+00:00,-1.0
1059,"Sivas,Turkey",2019-12-29 17:44:12+00:00,2.0
1060,"Sivas,Turkey",2020-01-31 22:28:22+00:00,0.0
1061,"Sivas,Turkey",2020-03-13 18:16:44+00:00,-1.0
1062,"Tekirdağ,Turkey",2018-10-31 06:22:48+00:00,1.0
1063,"Tekirdağ,Turkey",2019-02-07 19:10:17+00:00,1.0
1064,"Tekirdağ,Turkey",2019-02-17 20:01:56+00:00,-1.0
1065,"Tekirdağ,Turkey",2019-03-14 20:24:38+00:00,3.0
1066,"Tekirdağ,Turkey",2019-04-09 16:31:38+00:00,-3.0
1067,"Tekirdağ,Turkey",2019-05-09 01:09:16+00:00,0.0
1068,"Tekirdağ,Turkey",2019-10-20 16:22:01+00:00,0.0
1069,"Tekirdağ,Turkey",2019-12-21 04:09:46+00:00,1.0
1070,"Tekirdağ,Turkey",2020-01-17 01:10:10+00:00,-1.0
1071,"Tekirdağ,Turkey",2020-02-24 08:41:11+00:00,0.0
1072,"Tokat,Turkey",2018-12-12 06:49:58+00:00,-2.0
1073,"Tokat,Turkey",2019-06-26 15:27:32+00:00,0.0
1074,"Tokat,Turkey",2019-09-05 18:30:24+00:00,1.0
1075,"Trabzon,Turkey",2018-04-05 09:01:49+00:00,-1.0
1076,"Trabzon,Turkey",2018-10-09 17:15:39+00:00,1.0
1077,"Trabzon,Turkey",2019-10-20 19:01:44+00:00,1.0
1078,"Trabzon,Turkey",2020-01-06 14:02:06+00:00,-1.0
1079,"Trabzon,Turkey",2020-03-12 20:37:23+00:00,-1.0
1080,"Uşak,Turkey",2020-03-10 05:44:07+00:00,1.0
1081,"Van,Turkey",2017-04-08 19:35:17+00:00,1.0
1082,"Van,Turkey",2017-05-13 12:05:00+00:00,1.0
1083,"Van,Turkey",2018-08-02 19:21:24+00:00,1.0
1084,"Van,Turkey",2018-08-16 13:05:37+00:00,1.0
1085,"Van,Turkey",2018-09-22 11:52:15+00:00,1.0
1086,"Van,Turkey",2019-12-12 08:15:12+00:00,-1.0
1087,"Yalova,Turkey",2017-01-11 20:58:34+00:00,1.0
1088,"Yalova,Turkey",2017-05-23 18:23:59+00:00,-1.0
1089,"Yalova,Turkey",2018-01-17 07:05:57+00:00,-1.0
1090,"Yalova,Turkey",2018-03-07 06:54:25+00:00,-1.0
1091,"Yalova,Turkey",2018-03-26 06:59:36+00:00,-2.0
1092,"Yalova,Turkey",2018-09-27 20:48:15+00:00,-2.0
1093,"Yalova,Turkey",2018-12-19 12:58:24+00:00,-1.0
1094,"Yalova,Turkey",2019-03-19 08:01:09+00:00,-1.0
1095,"Yalova,Turkey",2019-05-20 11:03:23+00:00,-1.0
1096,"Yalova,Turkey",2019-07-21 13:51:19+00:00,2.0
1097,"Yalova,Turkey",2019-11-18 10:15:50+00:00,0.0
1098,"Yalova,Turkey",2020-01-09 13:06:21+00:00,-1.0
1099,"Yalova,Turkey",2020-03-13 18:09:13+00:00,-1.0
1100,"Yalova,Turkey",2020-03-29 20:32:41+00:00,2.0
1101,"Zonguldak,Turkey",2017-03-10 11:36:01+00:00,1.0
1102,"Zonguldak,Turkey",2017-06-18 22:07:56+00:00,1.0
1103,"Zonguldak,Turkey",2017-07-12 20:04:36+00:00,1.0
1104,"Zonguldak,Turkey",2017-10-23 07:44:11+00:00,1.0
1105,"Zonguldak,Turkey",2019-06-26 14:03:07+00:00,1.0
1106,"Çanakkale,Turkey",2020-03-31 23:47:08+00:00,1.0
1107,"Çanakkale,Turkey",2020-03-31 23:47:21+00:00,-1.0
1108,"Çanakkale,Turkey",2020-03-31 23:47:41+00:00,-1.0
1109,"Çanakkale,Turkey",2020-03-31 23:47:50+00:00,-3.0
1110,"Çanakkale,Turkey",2020-03-31 23:48:20+00:00,-1.0
1111,"Çanakkale,Turkey",2020-03-31 23:48:32+00:00,1.0
1112,"Çanakkale,Turkey",2020-03-31 23:48:47+00:00,-1.0
1113,"Çanakkale,Turkey",2020-03-31 23:49:12+00:00,-1.0
1114,"Çanakkale,Turkey",2020-03-31 23:49:21+00:00,0.0
1115,"Çanakkale,Turkey",2020-03-31 23:49:23+00:00,1.0
1116,"Çanakkale,Turkey",2020-03-31 23:50:11+00:00,-1.0
1117,"Çanakkale,Turkey",2020-03-31 23:50:12+00:00,2.0
1118,"Çanakkale,Turkey",2020-03-31 23:50:33+00:00,1.0
1119,"Çanakkale,Turkey",2020-03-31 23:51:17+00:00,1.0
1120,"Çanakkale,Turkey",2020-03-31 23:51:21+00:00,-1.0
1121,"Çanakkale,Turkey",2020-03-31 23:51:38+00:00,-1.0
1122,"Çanakkale,Turkey",2020-03-31 23:52:01+00:00,-1.5
1123,"Çanakkale,Turkey",2020-03-31 23:52:08+00:00,-1.0
1124,"Çanakkale,Turkey",2020-03-31 23:53:13+00:00,-1.0
1125,"Çanakkale,Turkey",2020-03-31 23:53:21+00:00,-1.0
1126,"Çanakkale,Turkey",2020-03-31 23:53:36+00:00,0.0
1127,"Çanakkale,Turkey",2020-03-31 23:53:55+00:00,0.0
1128,"Çanakkale,Turkey",2020-03-31 23:53:58+00:00,1.0
1129,"Çanakkale,Turkey",2020-03-31 23:54:26+00:00,1.0
1130,"Çanakkale,Turkey",2020-03-31 23:54:30+00:00,1.0
1131,"Çanakkale,Turkey",2020-03-31 23:54:54+00:00,1.0
1132,"Çanakkale,Turkey",2020-03-31 23:55:11+00:00,-1.0
1133,"Çanakkale,Turkey",2020-03-31 23:55:27+00:00,-1.0
1134,"Çanakkale,Turkey",2020-03-31 23:56:21+00:00,-1.0
1135,"Çanakkale,Turkey",2020-03-31 23:56:22+00:00,-4.0
1136,"Çanakkale,Turkey",2020-03-31 23:56:23+00:00,1.0
1137,"Çanakkale,Turkey",2020-03-31 23:56:39+00:00,-1.0
1138,"Çanakkale,Turkey",2020-03-31 23:56:59+00:00,-1.0
1139,"Çanakkale,Turkey",2020-03-31 23:57:10+00:00,1.5
1140,"Çanakkale,Turkey",2020-03-31 23:57:42+00:00,0.0
1141,"Çanakkale,Turkey",2020-03-31 23:57:45+00:00,-1.0
1142,"Çanakkale,Turkey",2020-03-31 23:58:06+00:00,-3.0
1143,"Çanakkale,Turkey",2020-03-31 23:58:22+00:00,-1.0
1144,"Çanakkale,Turkey",2020-03-31 23:58:36+00:00,0.0
1145,"Çanakkale,Turkey",2020-03-31 23:58:48+00:00,1.0
1146,"Çanakkale,Turkey",2020-03-31 23:59:09+00:00,-2.0
1147,"Çanakkale,Turkey",2020-03-31 23:59:46+00:00,0.0
1148,"Çankırı,Turkey",2020-03-31 23:47:08+00:00,1.0
1149,"Çankırı,Turkey",2020-03-31 23:47:21+00:00,-1.0
1150,"Çankırı,Turkey",2020-03-31 23:47:41+00:00,-1.0
1151,"Çankırı,Turkey",2020-03-31 23:47:50+00:00,-3.0
1152,"Çankırı,Turkey",2020-03-31 23:48:20+00:00,-1.0
1153,"Çankırı,Turkey",2020-03-31 23:48:32+00:00,1.0
1154,"Çankırı,Turkey",2020-03-31 23:48:47+00:00,-1.0
1155,"Çankırı,Turkey",2020-03-31 23:49:12+00:00,-1.0
1156,"Çankırı,Turkey",2020-03-31 23:49:21+00:00,0.0
1157,"Çankırı,Turkey",2020-03-31 23:49:23+00:00,1.0
1158,"Çankırı,Turkey",2020-03-31 23:50:11+00:00,-1.0
1159,"Çankırı,Turkey",2020-03-31 23:50:12+00:00,2.0
1160,"Çankırı,Turkey",2020-03-31 23:50:33+00:00,1.0
1161,"Çankırı,Turkey",2020-03-31 23:51:17+00:00,1.0
1162,"Çankırı,Turkey",2020-03-31 23:51:21+00:00,-1.0
1163,"Çankırı,Turkey",2020-03-31 23:51:38+00:00,-1.0
1164,"Çankırı,Turkey",2020-03-31 23:52:01+00:00,-1.5
1165,"Çankırı,Turkey",2020-03-31 23:52:08+00:00,-1.0
1166,"Çankırı,Turkey",2020-03-31 23:53:13+00:00,-1.0
1167,"Çankırı,Turkey",2020-03-31 23:53:21+00:00,-1.0
1168,"Çankırı,Turkey",2020-03-31 23:53:36+00:00,0.0
1169,"Çankırı,Turkey",2020-03-31 23:53:55+00:00,0.0
1170,"Çankırı,Turkey",2020-03-31 23:53:58+00:00,1.0
1171,"Çankırı,Turkey",2020-03-31 23:54:26+00:00,1.0
1172,"Çankırı,Turkey",2020-03-31 23:54:30+00:00,1.0
1173,"Çankırı,Turkey",2020-03-31 23:54:54+00:00,1.0
