Period,Province,Product,Quantity,Month,Year
201811,MUŞ,PRODUCT_C,244,11,2018
201811,MUŞ,PRODUCT_V,2,11,2018
201811,MUŞ,PRODUCT_X,92,11,2018
201811,NEVŞEHİR,PRODUCT_A,38,11,2018
201811,NEVŞEHİR,PRODUCT_B,384,11,2018
201811,NEVŞEHİR,PRODUCT_C,124,11,2018
201811,NEVŞEHİR,PRODUCT_V,0,11,2018
201811,NEVŞEHİR,PRODUCT_X,50,11,2018
201811,NİĞDE,PRODUCT_A,43,11,2018
201811,NİĞDE,PRODUCT_B,382,11,2018
201811,NİĞDE,PRODUCT_C,162,11,2018
201811,NİĞDE,PRODUCT_V,0,11,2018
201811,NİĞDE,PRODUCT_X,38,11,2018
201811,ORDU,PRODUCT_A,185,11,2018
201811,ORDU,PRODUCT_B,2099,11,2018
201811,ORDU,PRODUCT_C,338,11,2018
201811,ORDU,PRODUCT_V,10,11,2018
201811,ORDU,PRODUCT_X,92,11,2018
201811,OSMANİYE,PRODUCT_A,82,11,2018
201811,OSMANİYE,PRODUCT_B,1776,11,2018
201811,OSMANİYE,PRODUCT_C,389,11,2018
201811,OSMANİYE,PRODUCT_V,0,11,2018
201811,OSMANİYE,PRODUCT_X,137,11,2018
201811,RİZE,PRODUCT_A,48,11,2018
201811,RİZE,PRODUCT_B,93,11,2018
201811,RİZE,PRODUCT_C,305,11,2018
201811,RİZE,PRODUCT_V,0,11,2018
201811,RİZE,PRODUCT_X,53,11,2018
201811,SAKARYA,PRODUCT_A,195,11,2018
201811,SAKARYA,PRODUCT_B,1264,11,2018
201811,SAKARYA,PRODUCT_C,648,11,2018
201811,SAKARYA,PRODUCT_V,36,11,2018
201811,SAKARYA,PRODUCT_X,233,11,2018
201811,SAMSUN,PRODUCT_A,221,11,2018
201811,SAMSUN,PRODUCT_B,2994,11,2018
201811,SAMSUN,PRODUCT_C,736,11,2018
201811,SAMSUN,PRODUCT_V,18,11,2018
201811,SAMSUN,PRODUCT_X,466,11,2018
201811,SİNOP,PRODUCT_A,18,11,2018
201811,SİNOP,PRODUCT_B,117,11,2018
201811,SİNOP,PRODUCT_C,111,11,2018
201811,SİNOP,PRODUCT_V,0,11,2018
201811,SİNOP,PRODUCT_X,36,11,2018
201811,SİVAS,PRODUCT_A,23,11,2018
201811,SİVAS,PRODUCT_B,1618,11,2018
201811,SİVAS,PRODUCT_C,153,11,2018
201811,SİVAS,PRODUCT_V,0,11,2018
201811,SİVAS,PRODUCT_X,109,11,2018
201811,SİİRT,PRODUCT_A,3,11,2018
201811,SİİRT,PRODUCT_B,11,11,2018
201811,SİİRT,PRODUCT_C,119,11,2018
201811,SİİRT,PRODUCT_V,0,11,2018
201811,SİİRT,PRODUCT_X,9,11,2018
201811,TEKİRDAĞ,PRODUCT_A,190,11,2018
201811,TEKİRDAĞ,PRODUCT_B,1623,11,2018
201811,TEKİRDAĞ,PRODUCT_C,818,11,2018
201811,TEKİRDAĞ,PRODUCT_V,64,11,2018
201811,TEKİRDAĞ,PRODUCT_X,85,11,2018
201811,TOKAT,PRODUCT_A,87,11,2018
201811,TOKAT,PRODUCT_B,292,11,2018
201811,TOKAT,PRODUCT_C,269,11,2018
201811,TOKAT,PRODUCT_V,3,11,2018
201811,TOKAT,PRODUCT_X,183,11,2018
201811,TRABZON,PRODUCT_A,238,11,2018
201811,TRABZON,PRODUCT_B,573,11,2018
201811,TRABZON,PRODUCT_C,350,11,2018
201811,TRABZON,PRODUCT_V,2,11,2018
201811,TRABZON,PRODUCT_X,175,11,2018
201811,TUNCELİ,PRODUCT_A,6,11,2018
201811,TUNCELİ,PRODUCT_B,49,11,2018
201811,TUNCELİ,PRODUCT_C,39,11,2018
201811,TUNCELİ,PRODUCT_V,0,11,2018
201811,TUNCELİ,PRODUCT_X,11,11,2018
201811,UŞAK,PRODUCT_A,99,11,2018
201811,UŞAK,PRODUCT_B,354,11,2018
201811,UŞAK,PRODUCT_C,149,11,2018
201811,UŞAK,PRODUCT_V,13,11,2018
201811,UŞAK,PRODUCT_X,142,11,2018
201811,VAN,PRODUCT_A,14,11,2018
201811,VAN,PRODUCT_B,155,11,2018
201811,VAN,PRODUCT_C,654,11,2018
201811,VAN,PRODUCT_V,0,11,2018
201811,VAN,PRODUCT_X,168,11,2018
201811,YALOVA,PRODUCT_A,104,11,2018
201811,YALOVA,PRODUCT_B,117,11,2018
201811,YALOVA,PRODUCT_C,268,11,2018
201811,YALOVA,PRODUCT_V,25,11,2018
201811,YALOVA,PRODUCT_X,10,11,2018
201811,YOZGAT,PRODUCT_A,26,11,2018
201811,YOZGAT,PRODUCT_B,543,11,2018
201811,YOZGAT,PRODUCT_C,254,11,2018
201811,YOZGAT,PRODUCT_V,0,11,2018
201811,YOZGAT,PRODUCT_X,360,11,2018
201811,ZONGULDAK,PRODUCT_A,114,11,2018
201811,ZONGULDAK,PRODUCT_B,2509,11,2018
201811,ZONGULDAK,PRODUCT_C,532,11,2018
201811,ZONGULDAK,PRODUCT_V,10,11,2018
201811,ZONGULDAK,PRODUCT_X,125,11,2018
201811,ÇANKIRI,PRODUCT_A,0,11,2018
201811,ÇANKIRI,PRODUCT_B,159,11,2018
201811,ÇANKIRI,PRODUCT_C,124,11,2018
201811,ÇANKIRI,PRODUCT_V,8,11,2018
201811,ÇANKIRI,PRODUCT_X,24,11,2018
201811,ÇORUM,PRODUCT_A,70,11,2018
201811,ÇORUM,PRODUCT_B,453,11,2018
201811,ÇORUM,PRODUCT_C,359,11,2018
201811,ÇORUM,PRODUCT_V,0,11,2018
201811,ÇORUM,PRODUCT_X,113,11,2018
201811,İZMİR,PRODUCT_A,927,11,2018
201811,İZMİR,PRODUCT_B,6598,11,2018
201811,İZMİR,PRODUCT_C,3514,11,2018
201811,İZMİR,PRODUCT_V,319,11,2018
201811,İZMİR,PRODUCT_X,665,11,2018
201811,İÇEL,PRODUCT_A,442,11,2018
201811,İÇEL,PRODUCT_B,1963,11,2018
201811,İÇEL,PRODUCT_C,852,11,2018
201811,İÇEL,PRODUCT_V,5,11,2018
201811,İÇEL,PRODUCT_X,407,11,2018
201811,ŞANLIURFA,PRODUCT_A,125,11,2018
201811,ŞANLIURFA,PRODUCT_B,518,11,2018
201811,ŞANLIURFA,PRODUCT_C,983,11,2018
201811,ŞANLIURFA,PRODUCT_V,5,11,2018
201811,ŞANLIURFA,PRODUCT_X,218,11,2018
201811,ŞIRNAK,PRODUCT_A,15,11,2018
201811,ŞIRNAK,PRODUCT_B,220,11,2018
201811,ŞIRNAK,PRODUCT_C,351,11,2018
201811,ŞIRNAK,PRODUCT_V,0,11,2018
201811,ŞIRNAK,PRODUCT_X,40,11,2018
201812,ADANA,PRODUCT_A,618,12,2018
201812,ADANA,PRODUCT_B,3224,12,2018
201812,ADANA,PRODUCT_C,1076,12,2018
201812,ADANA,PRODUCT_V,25,12,2018
201812,ADANA,PRODUCT_X,499,12,2018
201812,ADIYAMAN,PRODUCT_A,62,12,2018
201812,ADIYAMAN,PRODUCT_B,180,12,2018
201812,ADIYAMAN,PRODUCT_C,301,12,2018
201812,ADIYAMAN,PRODUCT_V,2,12,2018
201812,ADIYAMAN,PRODUCT_X,52,12,2018
201812,AFYON,PRODUCT_A,100,12,2018
201812,AFYON,PRODUCT_B,604,12,2018
201812,AFYON,PRODUCT_C,482,12,2018
201812,AFYON,PRODUCT_V,0,12,2018
201812,AFYON,PRODUCT_X,172,12,2018
201812,AKSARAY,PRODUCT_A,46,12,2018
201812,AKSARAY,PRODUCT_B,1198,12,2018
201812,AKSARAY,PRODUCT_C,218,12,2018
201812,AKSARAY,PRODUCT_V,2,12,2018
201812,AKSARAY,PRODUCT_X,68,12,2018
201812,AMASYA,PRODUCT_A,71,12,2018
201812,AMASYA,PRODUCT_B,286,12,2018
201812,AMASYA,PRODUCT_C,221,12,2018
201812,AMASYA,PRODUCT_V,4,12,2018
201812,AMASYA,PRODUCT_X,142,12,2018
201812,ANKARA,PRODUCT_A,2299,12,2018
201812,ANKARA,PRODUCT_B,4375,12,2018
201812,ANKARA,PRODUCT_C,4572,12,2018
201812,ANKARA,PRODUCT_V,476,12,2018
201812,ANKARA,PRODUCT_X,1012,12,2018
201812,ANTALYA,PRODUCT_A,886,12,2018
201812,ANTALYA,PRODUCT_B,4545,12,2018
201812,ANTALYA,PRODUCT_C,1790,12,2018
201812,ANTALYA,PRODUCT_V,876,12,2018
201812,ANTALYA,PRODUCT_X,399,12,2018
201812,ARDAHAN,PRODUCT_A,3,12,2018
201812,ARDAHAN,PRODUCT_B,14,12,2018
201812,ARDAHAN,PRODUCT_C,75,12,2018
201812,ARDAHAN,PRODUCT_V,0,12,2018
201812,ARDAHAN,PRODUCT_X,7,12,2018
201812,ARTVİN,PRODUCT_A,8,12,2018
201812,ARTVİN,PRODUCT_B,18,12,2018
201812,ARTVİN,PRODUCT_C,231,12,2018
201812,ARTVİN,PRODUCT_V,0,12,2018
201812,ARTVİN,PRODUCT_X,23,12,2018
201812,AYDIN,PRODUCT_A,321,12,2018
201812,AYDIN,PRODUCT_B,1499,12,2018
201812,AYDIN,PRODUCT_C,524,12,2018
201812,AYDIN,PRODUCT_V,49,12,2018
201812,AYDIN,PRODUCT_X,808,12,2018
201812,AĞRI,PRODUCT_A,23,12,2018
201812,AĞRI,PRODUCT_B,624,12,2018
201812,AĞRI,PRODUCT_C,492,12,2018
201812,AĞRI,PRODUCT_V,0,12,2018
201812,AĞRI,PRODUCT_X,156,12,2018
201812,BALIKESİR,PRODUCT_A,251,12,2018
201812,BALIKESİR,PRODUCT_B,1794,12,2018
201812,BALIKESİR,PRODUCT_C,849,12,2018
201812,BALIKESİR,PRODUCT_V,75,12,2018
201812,BALIKESİR,PRODUCT_X,372,12,2018
201812,BARTIN,PRODUCT_A,36,12,2018
201812,BARTIN,PRODUCT_B,317,12,2018
201812,BARTIN,PRODUCT_C,114,12,2018
201812,BARTIN,PRODUCT_V,2,12,2018
201812,BARTIN,PRODUCT_X,193,12,2018
201812,BATMAN,PRODUCT_A,13,12,2018
201812,BATMAN,PRODUCT_B,134,12,2018
201812,BATMAN,PRODUCT_C,365,12,2018
201812,BATMAN,PRODUCT_V,0,12,2018
201812,BATMAN,PRODUCT_X,60,12,2018
201812,BAYBURT,PRODUCT_A,2,12,2018
201812,BAYBURT,PRODUCT_B,137,12,2018
201812,BAYBURT,PRODUCT_C,39,12,2018
201812,BAYBURT,PRODUCT_V,0,12,2018
201812,BAYBURT,PRODUCT_X,11,12,2018
201812,BINGOL,PRODUCT_A,13,12,2018
201812,BINGOL,PRODUCT_B,135,12,2018
201812,BINGOL,PRODUCT_C,192,12,2018
201812,BINGOL,PRODUCT_V,0,12,2018
201812,BINGOL,PRODUCT_X,3,12,2018
201812,BITLIS,PRODUCT_A,14,12,2018
201812,BITLIS,PRODUCT_B,75,12,2018
201812,BITLIS,PRODUCT_C,121,12,2018
201812,BITLIS,PRODUCT_V,0,12,2018
201812,BITLIS,PRODUCT_X,221,12,2018
201812,BOLU,PRODUCT_A,78,12,2018
201812,BOLU,PRODUCT_B,584,12,2018
201812,BOLU,PRODUCT_C,204,12,2018
201812,BOLU,PRODUCT_V,0,12,2018
201812,BOLU,PRODUCT_X,89,12,2018
201812,BURDUR,PRODUCT_A,65,12,2018
201812,BURDUR,PRODUCT_B,369,12,2018
201812,BURDUR,PRODUCT_C,120,12,2018
201812,BURDUR,PRODUCT_V,5,12,2018
201812,BURDUR,PRODUCT_X,62,12,2018
201812,BURSA,PRODUCT_A,424,12,2018
201812,BURSA,PRODUCT_B,2952,12,2018
201812,BURSA,PRODUCT_C,1987,12,2018
201812,BURSA,PRODUCT_V,135,12,2018
201812,BURSA,PRODUCT_X,606,12,2018
201812,BİLECİK,PRODUCT_A,42,12,2018
201812,BİLECİK,PRODUCT_B,633,12,2018
201812,BİLECİK,PRODUCT_C,119,12,2018
201812,BİLECİK,PRODUCT_V,0,12,2018
201812,BİLECİK,PRODUCT_X,187,12,2018
201812,CANAKKALE,PRODUCT_A,92,12,2018
201812,CANAKKALE,PRODUCT_B,1031,12,2018
201812,CANAKKALE,PRODUCT_C,442,12,2018
201812,CANAKKALE,PRODUCT_V,22,12,2018
201812,CANAKKALE,PRODUCT_X,173,12,2018
201812,DENİZLİ,PRODUCT_A,316,12,2018
201812,DENİZLİ,PRODUCT_B,1543,12,2018
201812,DENİZLİ,PRODUCT_C,681,12,2018
201812,DENİZLİ,PRODUCT_V,10,12,2018
201812,DENİZLİ,PRODUCT_X,207,12,2018
201812,DÜZCE,PRODUCT_A,94,12,2018
201812,DÜZCE,PRODUCT_B,249,12,2018
201812,DÜZCE,PRODUCT_C,259,12,2018
201812,DÜZCE,PRODUCT_V,5,12,2018
201812,DÜZCE,PRODUCT_X,97,12,2018
201812,DİYARBAKIR,PRODUCT_A,101,12,2018
201812,DİYARBAKIR,PRODUCT_B,752,12,2018
201812,DİYARBAKIR,PRODUCT_C,1092,12,2018
201812,DİYARBAKIR,PRODUCT_V,2,12,2018
201812,DİYARBAKIR,PRODUCT_X,82,12,2018
201812,EDİRNE,PRODUCT_A,76,12,2018
201812,EDİRNE,PRODUCT_B,412,12,2018
201812,EDİRNE,PRODUCT_C,151,12,2018
201812,EDİRNE,PRODUCT_V,9,12,2018
201812,EDİRNE,PRODUCT_X,23,12,2018
201812,ELAZIĞ,PRODUCT_A,91,12,2018
201812,ELAZIĞ,PRODUCT_B,1427,12,2018
201812,ELAZIĞ,PRODUCT_C,402,12,2018
201812,ELAZIĞ,PRODUCT_V,3,12,2018
201812,ELAZIĞ,PRODUCT_X,37,12,2018
201812,ERZURUM,PRODUCT_A,9,12,2018
201812,ERZURUM,PRODUCT_B,404,12,2018
201812,ERZURUM,PRODUCT_C,503,12,2018
201812,ERZURUM,PRODUCT_V,0,12,2018
201812,ERZURUM,PRODUCT_X,100,12,2018
201812,ERZİNCAN,PRODUCT_A,15,12,2018
201812,ERZİNCAN,PRODUCT_B,23,12,2018
201812,ERZİNCAN,PRODUCT_C,168,12,2018
201812,ERZİNCAN,PRODUCT_V,0,12,2018
201812,ERZİNCAN,PRODUCT_X,7,12,2018
201812,ESKİŞEHİR,PRODUCT_A,189,12,2018
201812,ESKİŞEHİR,PRODUCT_B,2461,12,2018
201812,ESKİŞEHİR,PRODUCT_C,429,12,2018
201812,ESKİŞEHİR,PRODUCT_V,40,12,2018
201812,ESKİŞEHİR,PRODUCT_X,318,12,2018
201812,GAZİANTEP,PRODUCT_A,492,12,2018
201812,GAZİANTEP,PRODUCT_B,1525,12,2018
201812,GAZİANTEP,PRODUCT_C,1168,12,2018
201812,GAZİANTEP,PRODUCT_V,8,12,2018
201812,GAZİANTEP,PRODUCT_X,1413,12,2018
201812,GÜMÜŞHANE,PRODUCT_A,2,12,2018
201812,GÜMÜŞHANE,PRODUCT_B,13,12,2018
201812,GÜMÜŞHANE,PRODUCT_C,76,12,2018
201812,GÜMÜŞHANE,PRODUCT_V,0,12,2018
201812,GÜMÜŞHANE,PRODUCT_X,14,12,2018
201812,GİRESUN,PRODUCT_A,193,12,2018
201812,GİRESUN,PRODUCT_B,100,12,2018
201812,GİRESUN,PRODUCT_C,238,12,2018
201812,GİRESUN,PRODUCT_V,0,12,2018
201812,GİRESUN,PRODUCT_X,79,12,2018
201812,HAKKARİ,PRODUCT_A,-1,12,2018
201812,HAKKARİ,PRODUCT_B,0,12,2018
201812,HAKKARİ,PRODUCT_C,219,12,2018
201812,HAKKARİ,PRODUCT_V,0,12,2018
201812,HAKKARİ,PRODUCT_X,6,12,2018
201812,HATAY,PRODUCT_A,264,12,2018
201812,HATAY,PRODUCT_B,1655,12,2018
201812,HATAY,PRODUCT_C,673,12,2018
201812,HATAY,PRODUCT_V,3,12,2018
201812,HATAY,PRODUCT_X,291,12,2018
201812,ISPARTA,PRODUCT_A,61,12,2018
201812,ISPARTA,PRODUCT_B,417,12,2018
201812,ISPARTA,PRODUCT_C,295,12,2018
201812,ISPARTA,PRODUCT_V,5,12,2018
201812,ISPARTA,PRODUCT_X,181,12,2018
201812,ISTANBUL,PRODUCT_A,5036,12,2018
201812,ISTANBUL,PRODUCT_B,19473,12,2018
201812,ISTANBUL,PRODUCT_C,16679,12,2018
201812,ISTANBUL,PRODUCT_V,1293,12,2018
201812,ISTANBUL,PRODUCT_X,2892,12,2018
201812,IĞDIR,PRODUCT_A,0,12,2018
201812,IĞDIR,PRODUCT_B,383,12,2018
201812,IĞDIR,PRODUCT_C,169,12,2018
201812,IĞDIR,PRODUCT_V,0,12,2018
201812,IĞDIR,PRODUCT_X,149,12,2018
201812,KAHRAMANMARAŞ,PRODUCT_A,67,12,2018
201812,KAHRAMANMARAŞ,PRODUCT_B,181,12,2018
201812,KAHRAMANMARAŞ,PRODUCT_C,628,12,2018
201812,KAHRAMANMARAŞ,PRODUCT_V,7,12,2018
201812,KAHRAMANMARAŞ,PRODUCT_X,517,12,2018
201812,KARABÜK,PRODUCT_A,17,12,2018
201812,KARABÜK,PRODUCT_B,623,12,2018
201812,KARABÜK,PRODUCT_C,124,12,2018
201812,KARABÜK,PRODUCT_V,8,12,2018
201812,KARABÜK,PRODUCT_X,331,12,2018
201812,KARAMAN,PRODUCT_A,45,12,2018
201812,KARAMAN,PRODUCT_B,349,12,2018
201812,KARAMAN,PRODUCT_C,97,12,2018
201812,KARAMAN,PRODUCT_V,0,12,2018
201812,KARAMAN,PRODUCT_X,34,12,2018
201812,KARS,PRODUCT_A,15,12,2018
201812,KARS,PRODUCT_B,41,12,2018
201812,KARS,PRODUCT_C,166,12,2018
201812,KARS,PRODUCT_V,0,12,2018
201812,KARS,PRODUCT_X,12,12,2018
201812,KASTAMONU,PRODUCT_A,59,12,2018
201812,KASTAMONU,PRODUCT_B,282,12,2018
201812,KASTAMONU,PRODUCT_C,241,12,2018
201812,KASTAMONU,PRODUCT_V,0,12,2018
201812,KASTAMONU,PRODUCT_X,37,12,2018
201812,KAYSERİ,PRODUCT_A,221,12,2018
201812,KAYSERİ,PRODUCT_B,1344,12,2018
201812,KAYSERİ,PRODUCT_C,1068,12,2018
201812,KAYSERİ,PRODUCT_V,9,12,2018
201812,KAYSERİ,PRODUCT_X,677,12,2018
201812,KIRIKKALE,PRODUCT_A,65,12,2018
201812,KIRIKKALE,PRODUCT_B,260,12,2018
201812,KIRIKKALE,PRODUCT_C,216,12,2018
201812,KIRIKKALE,PRODUCT_V,0,12,2018
201812,KIRIKKALE,PRODUCT_X,124,12,2018
201812,KIRKLARELİ,PRODUCT_A,62,12,2018
201812,KIRKLARELİ,PRODUCT_B,270,12,2018
201812,KIRKLARELİ,PRODUCT_C,143,12,2018
201812,KIRKLARELİ,PRODUCT_V,4,12,2018
201812,KIRKLARELİ,PRODUCT_X,84,12,2018
201812,KIRŞEHİR,PRODUCT_A,50,12,2018
201812,KIRŞEHİR,PRODUCT_B,173,12,2018
201812,KIRŞEHİR,PRODUCT_C,138,12,2018
201812,KIRŞEHİR,PRODUCT_V,0,12,2018
201812,KIRŞEHİR,PRODUCT_X,144,12,2018
201812,KOCAELİ,PRODUCT_A,438,12,2018
201812,KOCAELİ,PRODUCT_B,2398,12,2018
201812,KOCAELİ,PRODUCT_C,1159,12,2018
201812,KOCAELİ,PRODUCT_V,42,12,2018
201812,KOCAELİ,PRODUCT_X,324,12,2018
201812,KONYA,PRODUCT_A,444,12,2018
201812,KONYA,PRODUCT_B,3352,12,2018
201812,KONYA,PRODUCT_C,1175,12,2018
201812,KONYA,PRODUCT_V,11,12,2018
201812,KONYA,PRODUCT_X,844,12,2018
201812,KÜTAHYA,PRODUCT_A,53,12,2018
201812,KÜTAHYA,PRODUCT_B,1210,12,2018
201812,KÜTAHYA,PRODUCT_C,356,12,2018
201812,KÜTAHYA,PRODUCT_V,8,12,2018
201812,KÜTAHYA,PRODUCT_X,113,12,2018
201812,KİLİS,PRODUCT_A,21,12,2018
201812,KİLİS,PRODUCT_B,291,12,2018
201812,KİLİS,PRODUCT_C,49,12,2018
201812,KİLİS,PRODUCT_V,0,12,2018
201812,KİLİS,PRODUCT_X,42,12,2018
201812,MALATYA,PRODUCT_A,46,12,2018
201812,MALATYA,PRODUCT_B,993,12,2018
201812,MALATYA,PRODUCT_C,358,12,2018
201812,MALATYA,PRODUCT_V,18,12,2018
201812,MALATYA,PRODUCT_X,170,12,2018
201812,MANİSA,PRODUCT_A,303,12,2018
201812,MANİSA,PRODUCT_B,5072,12,2018
201812,MANİSA,PRODUCT_C,1021,12,2018
201812,MANİSA,PRODUCT_V,249,12,2018
201812,MANİSA,PRODUCT_X,343,12,2018
201812,MARDIN,PRODUCT_A,65,12,2018
201812,MARDIN,PRODUCT_B,105,12,2018
201812,MARDIN,PRODUCT_C,663,12,2018
201812,MARDIN,PRODUCT_V,2,12,2018
201812,MARDIN,PRODUCT_X,217,12,2018
201812,MUĞLA,PRODUCT_A,338,12,2018
201812,MUĞLA,PRODUCT_B,852,12,2018
201812,MUĞLA,PRODUCT_C,799,12,2018
201812,MUĞLA,PRODUCT_V,43,12,2018
201812,MUĞLA,PRODUCT_X,458,12,2018
201812,MUŞ,PRODUCT_A,3,12,2018
201812,MUŞ,PRODUCT_B,28,12,2018
201812,MUŞ,PRODUCT_C,302,12,2018
201812,MUŞ,PRODUCT_V,0,12,2018
201812,MUŞ,PRODUCT_X,123,12,2018
201812,NEVŞEHİR,PRODUCT_A,26,12,2018
201812,NEVŞEHİR,PRODUCT_B,212,12,2018
201812,NEVŞEHİR,PRODUCT_C,110,12,2018
201812,NEVŞEHİR,PRODUCT_V,0,12,2018
201812,NEVŞEHİR,PRODUCT_X,29,12,2018
201812,NİĞDE,PRODUCT_A,17,12,2018
201812,NİĞDE,PRODUCT_B,160,12,2018
201812,NİĞDE,PRODUCT_C,117,12,2018
201812,NİĞDE,PRODUCT_V,0,12,2018
201812,NİĞDE,PRODUCT_X,21,12,2018
201812,ORDU,PRODUCT_A,248,12,2018
201812,ORDU,PRODUCT_B,1132,12,2018
201812,ORDU,PRODUCT_C,393,12,2018
201812,ORDU,PRODUCT_V,3,12,2018
201812,ORDU,PRODUCT_X,81,12,2018
201812,OSMANİYE,PRODUCT_A,109,12,2018
201812,OSMANİYE,PRODUCT_B,625,12,2018
201812,OSMANİYE,PRODUCT_C,397,12,2018
201812,OSMANİYE,PRODUCT_V,2,12,2018
201812,OSMANİYE,PRODUCT_X,265,12,2018
201812,RİZE,PRODUCT_A,71,12,2018
201812,RİZE,PRODUCT_B,60,12,2018
201812,RİZE,PRODUCT_C,275,12,2018
201812,RİZE,PRODUCT_V,2,12,2018
201812,RİZE,PRODUCT_X,8,12,2018
201812,SAKARYA,PRODUCT_A,307,12,2018
201812,SAKARYA,PRODUCT_B,917,12,2018
201812,SAKARYA,PRODUCT_C,706,12,2018
201812,SAKARYA,PRODUCT_V,8,12,2018
201812,SAKARYA,PRODUCT_X,353,12,2018
201812,SAMSUN,PRODUCT_A,272,12,2018
201812,SAMSUN,PRODUCT_B,1732,12,2018
201812,SAMSUN,PRODUCT_C,771,12,2018
201812,SAMSUN,PRODUCT_V,29,12,2018
201812,SAMSUN,PRODUCT_X,407,12,2018
201812,SİNOP,PRODUCT_A,17,12,2018
201812,SİNOP,PRODUCT_B,81,12,2018
201812,SİNOP,PRODUCT_C,134,12,2018
201812,SİNOP,PRODUCT_V,0,12,2018
201812,SİNOP,PRODUCT_X,14,12,2018
201812,SİVAS,PRODUCT_A,49,12,2018
201812,SİVAS,PRODUCT_B,818,12,2018
201812,SİVAS,PRODUCT_C,163,12,2018
201812,SİVAS,PRODUCT_V,4,12,2018
201812,SİVAS,PRODUCT_X,107,12,2018
201812,SİİRT,PRODUCT_A,7,12,2018
201812,SİİRT,PRODUCT_B,12,12,2018
201812,SİİRT,PRODUCT_C,219,12,2018
201812,SİİRT,PRODUCT_V,0,12,2018
201812,SİİRT,PRODUCT_X,6,12,2018
201812,TEKİRDAĞ,PRODUCT_A,195,12,2018
201812,TEKİRDAĞ,PRODUCT_B,1437,12,2018
201812,TEKİRDAĞ,PRODUCT_C,841,12,2018
201812,TEKİRDAĞ,PRODUCT_V,9,12,2018
201812,TEKİRDAĞ,PRODUCT_X,100,12,2018
201812,TOKAT,PRODUCT_A,145,12,2018
201812,TOKAT,PRODUCT_B,348,12,2018
201812,TOKAT,PRODUCT_C,220,12,2018
201812,TOKAT,PRODUCT_V,2,12,2018
201812,TOKAT,PRODUCT_X,170,12,2018
201812,TRABZON,PRODUCT_A,282,12,2018
201812,TRABZON,PRODUCT_B,544,12,2018
201812,TRABZON,PRODUCT_C,424,12,2018
201812,TRABZON,PRODUCT_V,2,12,2018
201812,TRABZON,PRODUCT_X,82,12,2018
201812,TUNCELİ,PRODUCT_A,11,12,2018
201812,TUNCELİ,PRODUCT_B,28,12,2018
201812,TUNCELİ,PRODUCT_C,32,12,2018
201812,TUNCELİ,PRODUCT_V,0,12,2018
201812,TUNCELİ,PRODUCT_X,5,12,2018
201812,UŞAK,PRODUCT_A,114,12,2018
201812,UŞAK,PRODUCT_B,288,12,2018
201812,UŞAK,PRODUCT_C,117,12,2018
201812,UŞAK,PRODUCT_V,0,12,2018
201812,UŞAK,PRODUCT_X,163,12,2018
201812,VAN,PRODUCT_A,27,12,2018
201812,VAN,PRODUCT_B,206,12,2018
201812,VAN,PRODUCT_C,534,12,2018
201812,VAN,PRODUCT_V,0,12,2018
201812,VAN,PRODUCT_X,173,12,2018
201812,YALOVA,PRODUCT_A,191,12,2018
201812,YALOVA,PRODUCT_B,72,12,2018
201812,YALOVA,PRODUCT_C,211,12,2018
201812,YALOVA,PRODUCT_V,11,12,2018
201812,YALOVA,PRODUCT_X,16,12,2018
201812,YOZGAT,PRODUCT_A,42,12,2018
201812,YOZGAT,PRODUCT_B,301,12,2018
201812,YOZGAT,PRODUCT_C,221,12,2018
201812,YOZGAT,PRODUCT_V,0,12,2018
201812,YOZGAT,PRODUCT_X,350,12,2018
201812,ZONGULDAK,PRODUCT_A,170,12,2018
201812,ZONGULDAK,PRODUCT_B,1030,12,2018
201812,ZONGULDAK,PRODUCT_C,491,12,2018
201812,ZONGULDAK,PRODUCT_V,6,12,2018
201812,ZONGULDAK,PRODUCT_X,368,12,2018
201812,ÇANKIRI,PRODUCT_A,25,12,2018
201812,ÇANKIRI,PRODUCT_B,91,12,2018
201812,ÇANKIRI,PRODUCT_C,168,12,2018
201812,ÇANKIRI,PRODUCT_V,4,12,2018
201812,ÇANKIRI,PRODUCT_X,6,12,2018
201812,ÇORUM,PRODUCT_A,161,12,2018
201812,ÇORUM,PRODUCT_B,126,12,2018
201812,ÇORUM,PRODUCT_C,327,12,2018
201812,ÇORUM,PRODUCT_V,0,12,2018
201812,ÇORUM,PRODUCT_X,112,12,2018
201812,İZMİR,PRODUCT_A,1103,12,2018
201812,İZMİR,PRODUCT_B,7159,12,2018
201812,İZMİR,PRODUCT_C,4001,12,2018
201812,İZMİR,PRODUCT_V,221,12,2018
201812,İZMİR,PRODUCT_X,794,12,2018
201812,İÇEL,PRODUCT_A,311,12,2018
201812,İÇEL,PRODUCT_B,2164,12,2018
201812,İÇEL,PRODUCT_C,1061,12,2018
201812,İÇEL,PRODUCT_V,20,12,2018
201812,İÇEL,PRODUCT_X,437,12,2018
201812,ŞANLIURFA,PRODUCT_A,110,12,2018
201812,ŞANLIURFA,PRODUCT_B,513,12,2018
201812,ŞANLIURFA,PRODUCT_C,941,12,2018
201812,ŞANLIURFA,PRODUCT_V,7,12,2018
201812,ŞANLIURFA,PRODUCT_X,330,12,2018
201812,ŞIRNAK,PRODUCT_A,2,12,2018
201812,ŞIRNAK,PRODUCT_B,211,12,2018
201812,ŞIRNAK,PRODUCT_C,328,12,2018
